number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
389079,2020-07-19 17:38:23,69.6,353.3,-44.80002,3.944,3.91,41,39,29.61,89.0,0.0
389080,2020-07-19 17:38:33,70.0,353.5,-44.70001,3.946,3.912,41,39,29.64,89.11,10.0
389081,2020-07-19 17:38:43,70.0,353.6,-44.70001,3.948,3.914,41,39,29.68,89.24,20.0
389082,2020-07-19 17:38:53,70.0,353.8,-44.70001,3.949,3.916,41,39,29.72,89.36,30.0
389083,2020-07-19 17:39:03,70.0,353.9,-44.70001,3.951,3.917,41,39,29.77,89.49,40.0
389084,2020-07-19 17:39:13,70.4,353.9,-44.70001,3.953,3.919,41,39,29.8,89.59,50.0
389085,2020-07-19 17:39:23,70.4,354.3,-44.70001,3.954,3.92,41,39,29.84,89.72,60.0
389086,2020-07-19 17:39:33,70.4,354.3,-44.70001,3.956,3.921,41,39,29.88,89.85,70.0
389087,2020-07-19 17:39:43,70.4,354.4,-44.70001,3.957,3.922,41,39,29.93,89.98,80.0
389088,2020-07-19 17:39:53,70.4,354.6,-44.70001,3.958,3.924,41,39,29.97,90.09,90.0
389089,2020-07-19 17:40:03,70.8,354.6,-44.70001,3.958,3.925,41,39,30.01,90.22,100.0
389090,2020-07-19 17:40:13,70.8,354.7,-44.70001,3.959,3.926,41,39,30.05,90.32999,110.0
389091,2020-07-19 17:40:23,70.8,354.7,-44.70001,3.961,3.928,41,39,30.09,90.45,120.0
389092,2020-07-19 17:40:33,70.8,354.9,-44.70001,3.962,3.928,41,39,30.13,90.57,130.0
389093,2020-07-19 17:40:43,71.2,355.0,-44.70001,3.964,3.93,41,39,30.16,90.68999,140.0
389094,2020-07-19 17:40:53,71.2,355.0,-44.70001,3.964,3.93,41,39,30.2,90.81,150.0
389095,2020-07-19 17:41:03,71.2,355.2,-44.70001,3.964,3.932,41,39,30.25,90.93,160.0
389096,2020-07-19 17:41:13,71.2,355.2,-44.70001,3.967,3.932,41,39,30.29,91.07999,170.0
389097,2020-07-19 17:41:23,71.6,355.3,-44.70001,3.968,3.933,41,39,30.33,91.18,180.0
389098,2020-07-19 17:41:33,71.6,355.5,-44.70001,3.969,3.934,41,39,30.37,91.31,190.0
389099,2020-07-19 17:41:43,71.6,355.5,-44.70001,3.969,3.935,41,39,30.41,91.41,200.0
389100,2020-07-19 17:41:53,71.6,355.7,-44.70001,3.97,3.937,41,39,30.45,91.54,210.0
389101,2020-07-19 17:42:03,72.0,355.8,-44.70001,3.972,3.938,41,39,30.49,91.66,220.0
389102,2020-07-19 17:42:13,72.0,355.8,-44.70001,3.973,3.939,41,39,30.53,91.79,230.0
389103,2020-07-19 17:42:23,72.0,356.0,-44.70001,3.974,3.939,41,39,30.57,91.92,240.0
389104,2020-07-19 17:42:33,72.0,356.0,-44.70001,3.974,3.941,41,39,30.61,92.02,250.0
389105,2020-07-19 17:42:43,72.4,356.1,-44.70001,3.975,3.941,41,39,30.66,92.17,260.0
389106,2020-07-19 17:42:53,72.4,356.1,-44.70001,3.976,3.943,41,39,30.7,92.29,270.0
389107,2020-07-19 17:43:03,72.4,356.3,-44.70001,3.978,3.943,41,39,30.74,92.4,280.0
389108,2020-07-19 17:43:13,72.4,356.3,-44.70001,3.978,3.945,41,39,30.77,92.50999,290.0
389109,2020-07-19 17:43:23,72.4,356.4,-44.70001,3.979,3.945,41,39,30.82,92.63,300.0
389110,2020-07-19 17:43:33,72.8,356.4,-44.70001,3.98,3.946,41,39,30.85,92.75999,310.0
389111,2020-07-19 17:43:43,72.8,356.6,-44.70001,3.98,3.947,41,39,30.89,92.86,320.0
389112,2020-07-19 17:43:53,72.8,356.8,-44.70001,3.983,3.948,40,39,30.94,93.00999,330.0
389113,2020-07-19 17:44:03,72.8,356.8,-44.70001,3.983,3.95,41,39,30.97,93.12,340.0
389114,2020-07-19 17:44:13,73.2,356.9,-44.70001,3.984,3.95,40,39,31.02,93.25,350.0
389115,2020-07-19 17:44:23,73.2,357.1,-44.70001,3.986,3.951,40,39,31.06,93.38,360.0
389116,2020-07-19 17:44:33,73.2,357.1,-44.70001,3.986,3.951,40,39,31.1,93.5,370.0
389117,2020-07-19 17:44:43,73.2,357.2,-44.70001,3.988,3.953,40,39,31.14,93.61,380.0
389118,2020-07-19 17:44:53,73.6,357.2,-44.70001,3.988,3.954,41,39,31.17,93.72,390.0
389119,2020-07-19 17:45:03,73.6,357.4,-44.70001,3.989,3.954,40,39,31.22,93.85,400.0
389120,2020-07-19 17:45:13,73.6,357.4,-44.70001,3.99,3.956,40,39,31.26,93.97,410.0
389121,2020-07-19 17:45:23,73.6,357.4,-44.70001,3.991,3.958,40,39,31.3,94.09,420.0
389122,2020-07-19 17:45:33,74.0,357.5,-44.70001,3.992,3.958,40,39,31.34,94.22,430.0
389123,2020-07-19 17:45:43,74.0,357.7,-44.70001,3.993,3.958,40,39,31.38,94.35,440.0
389124,2020-07-19 17:45:53,74.0,357.7,-44.70001,3.994,3.96,40,39,31.43,94.47,450.0
389125,2020-07-19 17:46:03,74.0,357.8,-44.70001,3.995,3.961,40,39,31.46,94.6,460.0
389126,2020-07-19 17:46:13,74.4,357.8,-44.70001,3.996,3.961,40,39,31.51,94.72,470.0
389127,2020-07-19 17:46:23,74.4,358.0,-44.70001,3.996,3.963,40,39,31.54,94.82999,480.0
389128,2020-07-19 17:46:33,74.4,358.0,-44.70001,3.998,3.963,40,39,31.58,94.93,490.0
389129,2020-07-19 17:46:43,74.4,358.2,-44.70001,3.998,3.964,40,39,31.62,95.06,500.0
389130,2020-07-19 17:46:53,74.4,358.3,-44.70001,3.999,3.965,40,39,31.66,95.18999,510.0
