number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
50763,2019-08-29 00:13:30,46.8,334.6,-70.0,3.695,3.688,40,38,21.16,63.62,0.0
50764,2019-08-29 00:13:38,46.8,334.9,-70.0,3.741,3.715,40,38,21.22,63.78,8.0
50765,2019-08-29 00:13:46,46.8,335.2,-70.0,3.744,3.718,40,38,21.26,63.94,16.0
50766,2019-08-29 00:13:54,47.2,335.3,-70.0,3.747,3.72,40,38,21.31,64.09,24.0
50767,2019-08-29 00:14:02,47.2,335.5,-70.0,3.748,3.722,40,38,21.36,64.24,32.0
50768,2019-08-29 00:14:10,47.2,335.8,-70.0,3.75,3.723,40,38,21.42,64.4,40.0
50769,2019-08-29 00:14:18,47.6,336.0,-70.0,3.751,3.725,40,38,21.47,64.55,48.0
50770,2019-08-29 00:14:26,47.6,336.0,-70.0,3.754,3.727,40,38,21.52,64.7,56.0
50771,2019-08-29 00:14:34,47.6,336.1,-70.0,3.754,3.728,40,38,21.58,64.87,64.0
50772,2019-08-29 00:14:42,47.6,336.1,-70.0,3.755,3.729,40,38,21.62,65.02,72.0
50773,2019-08-29 00:14:50,48.0,336.4,-70.0,3.757,3.73,40,38,21.69,65.2,80.0
50774,2019-08-29 00:14:58,48.0,336.4,-70.0,3.759,3.732,40,38,21.74,65.37,88.0
50775,2019-08-29 00:15:06,48.0,336.6,-70.0,3.759,3.732,40,38,21.79,65.52,96.0
50776,2019-08-29 00:15:14,48.4,336.8,-70.0,3.761,3.734,40,38,21.85,65.68,104.0
50777,2019-08-29 00:15:22,48.4,336.9,-70.0,3.762,3.735,40,38,21.9,65.83,112.0
50778,2019-08-29 00:15:30,48.4,336.9,-70.0,3.762,3.737,40,38,21.94,65.96,120.0
50779,2019-08-29 00:15:38,48.4,337.1,-70.0,3.764,3.737,40,38,22.0,66.13,128.0
50780,2019-08-29 00:15:46,48.8,337.1,-70.0,3.766,3.738,40,38,22.05,66.28,136.0
