number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
642185,2021-06-09 10:24:07,4.4,317.4,-48.70001,3.548,3.515,39,37,1.92,5.79,0.0
642186,2021-06-09 10:24:17,4.4,317.8,-47.0,3.552,3.519,39,37,1.96,5.92,10.0
642187,2021-06-09 10:24:27,4.4,318.0,-47.10001,3.555,3.523,39,37,2.01,6.06,20.0
642188,2021-06-09 10:24:37,4.4,318.3,-47.10001,3.557,3.525,39,37,2.06,6.19,30.0
642189,2021-06-09 10:24:47,4.8,318.5,-46.89999,3.559,3.527,39,37,2.1,6.32,40.0
642190,2021-06-09 10:24:57,4.8,318.6,-46.89999,3.561,3.529,39,37,2.14,6.44,50.0
642191,2021-06-09 10:25:07,4.8,318.8,-46.80002,3.563,3.53,39,37,2.19,6.59,60.0
642192,2021-06-09 10:25:17,4.8,318.8,-46.89999,3.563,3.531,39,37,2.23,6.72,70.0
642193,2021-06-09 10:25:27,5.2,318.9,-46.89999,3.566,3.533,39,37,2.28,6.87,80.0
642194,2021-06-09 10:25:37,5.2,319.1,-46.89999,3.567,3.534,39,37,2.33,7.02,90.0
642195,2021-06-09 10:25:47,5.2,319.1,-46.89999,3.567,3.535,39,37,2.38,7.17,100.0
642196,2021-06-09 10:25:57,5.2,319.2,-46.89999,3.569,3.536,39,37,2.42,7.3,110.0
642197,2021-06-09 10:26:07,5.6,319.4,-46.89999,3.57,3.538,39,37,2.47,7.46,120.0
642198,2021-06-09 10:26:17,5.6,319.4,-46.89999,3.571,3.538,39,37,2.53,7.6,130.0
642199,2021-06-09 10:26:27,5.6,319.6,-46.80002,3.572,3.54,39,37,2.57,7.75,140.0
642200,2021-06-09 10:26:37,6.0,319.7,-46.70001,3.573,3.541,39,37,2.63,7.9,150.0
642201,2021-06-09 10:26:47,6.0,319.9,-46.70001,3.574,3.543,39,37,2.67,8.05,160.0
642202,2021-06-09 10:26:57,6.0,319.9,-46.70001,3.575,3.544,39,37,2.72,8.2,170.0
642203,2021-06-09 10:27:07,6.0,320.0,-46.70001,3.577,3.545,39,37,2.78,8.349999,180.0
642204,2021-06-09 10:27:17,6.4,320.2,-46.70001,3.578,3.546,39,37,2.82,8.5,190.0
642205,2021-06-09 10:27:27,6.4,320.3,-46.70001,3.579,3.547,39,37,2.87,8.65,200.0
642206,2021-06-09 10:27:37,6.4,320.3,-46.70001,3.58,3.548,39,37,2.92,8.8,210.0
642207,2021-06-09 10:27:47,6.4,320.5,-46.70001,3.58,3.549,39,37,2.97,8.95,220.0
642208,2021-06-09 10:27:57,6.8,320.7,-46.70001,3.581,3.55,39,37,3.02,9.08,230.0
642209,2021-06-09 10:28:07,6.8,320.7,-46.70001,3.582,3.551,39,37,3.07,9.23,240.0
642210,2021-06-09 10:28:17,6.8,320.8,-46.70001,3.583,3.552,39,37,3.12,9.389999,250.0
642211,2021-06-09 10:28:27,7.2,320.8,-46.60001,3.585,3.553,39,37,3.17,9.54,260.0
642212,2021-06-09 10:28:37,7.2,321.0,-46.70001,3.586,3.554,39,37,3.22,9.7,270.0
642213,2021-06-09 10:28:47,7.2,321.0,-46.60001,3.586,3.555,39,37,3.27,9.83,280.0
642214,2021-06-09 10:28:57,7.2,321.1,-46.60001,3.588,3.556,39,37,3.32,9.98,290.0
642215,2021-06-09 10:29:07,7.6,321.1,-46.5,3.588,3.557,39,37,3.36,10.13,300.0
642216,2021-06-09 10:29:17,7.6,321.3,-46.5,3.589,3.559,39,37,3.42,10.28,310.0
642217,2021-06-09 10:29:27,7.6,321.3,-46.5,3.59,3.559,39,37,3.46,10.42,320.0
642218,2021-06-09 10:29:37,7.6,321.4,-46.5,3.59,3.56,38,37,3.51,10.57,330.0
642219,2021-06-09 10:29:47,8.0,321.4,-46.5,3.591,3.561,38,37,3.57,10.72,340.0
642220,2021-06-09 10:29:57,8.0,321.6,-46.5,3.592,3.562,38,36,3.61,10.88,350.0
642221,2021-06-09 10:30:07,8.0,321.6,-46.5,3.592,3.564,38,37,3.66,11.03,360.0
642222,2021-06-09 10:30:17,8.400001,321.7,-46.5,3.594,3.564,38,37,3.71,11.17,370.0
642223,2021-06-09 10:30:27,8.400001,321.7,-46.5,3.594,3.565,38,37,3.76,11.32,380.0
642224,2021-06-09 10:30:37,8.400001,321.9,-46.5,3.595,3.566,38,37,3.81,11.46,390.0
642225,2021-06-09 10:30:47,8.400001,321.9,-46.5,3.595,3.567,38,36,3.85,11.6,400.0
642226,2021-06-09 10:30:57,8.8,322.1,-46.5,3.596,3.568,38,36,3.91,11.75,410.0
642227,2021-06-09 10:31:07,8.8,322.1,-46.5,3.596,3.569,38,36,3.96,11.9,420.0
642228,2021-06-09 10:31:17,8.8,322.1,-46.5,3.597,3.57,38,36,4.0,12.05,430.0
642229,2021-06-09 10:31:27,8.8,322.2,-46.5,3.597,3.57,38,36,4.06,12.21,440.0
642230,2021-06-09 10:31:37,9.2,322.4,-46.5,3.598,3.571,38,36,4.1,12.35,450.0
