number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
305709,2020-06-03 00:46:10,31.6,329.4,-70.60001,3.681,3.653,33,30,13.97,42.02,0.0
305710,2020-06-03 00:46:20,31.6,329.7,-70.5,3.686,3.657,33,30,14.05,42.23,10.0
305711,2020-06-03 00:46:30,32.0,330.0,-70.5,3.689,3.66,33,30,14.11,42.43,20.0
305712,2020-06-03 00:46:40,32.0,330.2,-70.5,3.69,3.662,33,30,14.18,42.62,30.0
305713,2020-06-03 00:46:50,32.0,330.3,-70.60001,3.692,3.663,33,30,14.25,42.83,40.0
305714,2020-06-03 00:47:00,32.4,330.3,-70.5,3.692,3.664,33,30,14.31,43.01,50.0
305715,2020-06-03 00:47:10,32.4,330.5,-70.5,3.694,3.665,33,30,14.37,43.21,60.0
305716,2020-06-03 00:47:20,32.4,330.7,-70.5,3.695,3.666,33,30,14.44,43.42,70.0
305717,2020-06-03 00:47:30,32.8,330.7,-70.5,3.696,3.668,33,30,14.51,43.62,80.0
305718,2020-06-03 00:47:40,32.8,330.8,-70.5,3.697,3.668,33,30,14.58,43.85,90.0
305719,2020-06-03 00:47:50,33.2,330.8,-70.5,3.698,3.668,33,30,14.65,44.04,100.0
305720,2020-06-03 00:48:00,33.2,331.0,-70.5,3.699,3.67,33,30,14.72,44.23,110.0
305721,2020-06-03 00:48:10,33.2,331.0,-70.5,3.699,3.67,33,30,14.78,44.45,120.0
305722,2020-06-03 00:48:20,33.6,331.1,-70.60001,3.7,3.671,33,30,14.84,44.64,130.0
305723,2020-06-03 00:48:30,33.6,331.1,-70.5,3.701,3.672,33,30,14.92,44.85,140.0
305724,2020-06-03 00:48:40,33.6,331.1,-70.5,3.701,3.672,33,30,14.97,45.03,150.0
305725,2020-06-03 00:48:50,34.0,331.1,-70.5,3.702,3.673,33,30,15.05,45.23,160.0
305726,2020-06-03 00:49:00,34.0,331.3,-70.5,3.703,3.673,33,30,15.12,45.46,170.0
305727,2020-06-03 00:49:10,34.4,331.3,-70.5,3.704,3.675,33,30,15.18,45.65,180.0
305728,2020-06-03 00:49:20,34.4,331.4,-70.5,3.704,3.675,33,30,15.25,45.87,190.0
305729,2020-06-03 00:49:30,34.4,331.4,-70.5,3.705,3.675,33,30,15.32,46.06,200.0
305730,2020-06-03 00:49:40,34.8,331.4,-70.5,3.705,3.676,33,30,15.39,46.27,210.0
305731,2020-06-03 00:49:50,34.8,331.6,-70.60001,3.707,3.676,33,30,15.46,46.47,220.0
305732,2020-06-03 00:50:00,34.8,331.6,-70.60001,3.708,3.677,33,30,15.52,46.66,230.0
305733,2020-06-03 00:50:10,35.2,331.7,-70.60001,3.708,3.678,33,30,15.58,46.86,240.0
