number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
233693,2020-03-04 17:22:53,15.2,325.8,-73.89999,3.645,3.603,21,19,6.64,19.98,0.0
233694,2020-03-04 17:23:01,15.2,326.3,-74.0,3.65,3.607,21,19,6.7,20.18,8.0
233695,2020-03-04 17:23:09,15.2,326.6,-74.0,3.654,3.611,21,19,6.75,20.34,16.0
233696,2020-03-04 17:23:17,15.6,326.9,-73.89999,3.656,3.614,21,19,6.82,20.52,24.0
233697,2020-03-04 17:23:25,15.6,327.1,-74.0,3.658,3.616,21,19,6.87,20.68,32.0
233698,2020-03-04 17:23:33,15.6,327.2,-74.0,3.66,3.618,22,19,6.92,20.84,40.0
233699,2020-03-04 17:23:41,16.0,327.4,-74.0,3.662,3.62,22,19,6.98,21.02,48.0
233700,2020-03-04 17:23:49,16.0,327.4,-74.0,3.663,3.621,22,19,7.03,21.18,56.0
233701,2020-03-04 17:23:57,16.0,327.5,-74.10001,3.664,3.624,22,19,7.1,21.36,64.0
233702,2020-03-04 17:24:05,16.0,327.7,-74.0,3.665,3.625,22,19,7.15,21.52,72.0
233703,2020-03-04 17:24:13,16.4,327.8,-74.10001,3.667,3.626,22,19,7.22,21.73,80.0
233704,2020-03-04 17:24:21,16.4,328.0,-74.0,3.667,3.627,22,19,7.26,21.87,88.0
233705,2020-03-04 17:24:29,16.4,328.0,-74.10001,3.669,3.628,22,19,7.33,22.05,96.0
233706,2020-03-04 17:24:37,16.8,328.2,-74.10001,3.669,3.629,22,19,7.39,22.25,104.0
233707,2020-03-04 17:24:45,16.8,328.2,-74.10001,3.67,3.632,22,19,7.44,22.41,112.0
233708,2020-03-04 17:24:53,16.8,328.2,-74.10001,3.671,3.632,22,19,7.5,22.57,120.0
233709,2020-03-04 17:25:01,17.2,328.3,-74.10001,3.672,3.633,22,19,7.56,22.75,128.0
233710,2020-03-04 17:25:09,17.2,328.5,-74.10001,3.673,3.635,22,19,7.61,22.92,136.0
233711,2020-03-04 17:25:17,17.2,328.5,-74.10001,3.674,3.635,22,19,7.66,23.07,144.0
233712,2020-03-04 17:25:25,17.6,328.6,-74.20001,3.674,3.637,22,19,7.72,23.25,152.0
233713,2020-03-04 17:25:33,17.6,328.6,-74.20001,3.675,3.638,22,19,7.78,23.42,160.0
233714,2020-03-04 17:25:41,17.6,328.6,-74.20001,3.676,3.638,22,19,7.84,23.6,168.0
233715,2020-03-04 17:25:49,18.0,328.8,-74.20001,3.675,3.639,22,19,7.89,23.76,176.0
233716,2020-03-04 17:25:57,18.0,328.8,-74.10001,3.676,3.64,22,19,7.94,23.91,184.0
233717,2020-03-04 17:26:05,18.0,328.9,-74.20001,3.677,3.641,22,19,8.0,24.1,192.0
233718,2020-03-04 17:26:13,18.4,328.9,-74.20001,3.677,3.642,22,19,8.059999,24.27,200.0
233719,2020-03-04 17:26:21,18.4,329.1,-74.20001,3.679,3.643,22,19,8.11,24.43,208.0
233720,2020-03-04 17:26:29,18.4,329.1,-74.20001,3.679,3.644,22,19,8.17,24.61,216.0
233721,2020-03-04 17:26:37,18.8,329.1,-74.20001,3.679,3.645,22,19,8.22,24.77,224.0
233722,2020-03-04 17:26:45,18.8,329.1,-74.20001,3.68,3.645,22,19,8.28,24.95,232.0
233723,2020-03-04 17:26:53,18.8,329.2,-74.20001,3.68,3.646,22,19,8.34,25.11,240.0
233724,2020-03-04 17:27:01,18.8,329.2,-74.20001,3.681,3.647,22,19,8.4,25.27,248.0
233725,2020-03-04 17:27:09,19.2,329.4,-74.20001,3.682,3.648,22,19,8.45,25.45,256.0
233726,2020-03-04 17:27:17,19.2,329.4,-74.20001,3.682,3.648,22,19,8.51,25.62,264.0
233727,2020-03-04 17:27:25,19.2,329.4,-74.20001,3.682,3.649,22,19,8.57,25.79,272.0
233728,2020-03-04 17:27:33,19.6,329.6,-74.20001,3.683,3.65,22,19,8.62,25.96,280.0
233729,2020-03-04 17:27:41,19.6,329.4,-74.20001,3.683,3.65,22,19,8.679999,26.12,288.0
233730,2020-03-04 17:27:49,19.6,329.6,-74.20001,3.684,3.651,22,19,8.74,26.3,296.0
233731,2020-03-04 17:27:57,20.0,329.6,-74.20001,3.684,3.652,22,19,8.79,26.46,304.0
233732,2020-03-04 17:28:05,20.0,329.6,-74.30002,3.684,3.652,22,19,8.84,26.62,312.0
233733,2020-03-04 17:28:13,20.0,329.7,-74.30002,3.684,3.654,22,19,8.9,26.8,320.0
233734,2020-03-04 17:28:21,20.4,329.7,-74.30002,3.686,3.653,22,19,8.96,26.96,328.0
233735,2020-03-04 17:28:29,20.4,329.7,-74.30002,3.686,3.654,22,19,9.02,27.14,336.0
233736,2020-03-04 17:28:37,20.4,329.9,-74.30002,3.686,3.655,22,19,9.07,27.31,344.0
233737,2020-03-04 17:28:45,20.8,329.9,-74.20001,3.686,3.654,22,19,9.12,27.47,352.0
233738,2020-03-04 17:28:53,20.8,329.9,-74.30002,3.687,3.655,22,19,9.179999,27.65,360.0
233739,2020-03-04 17:29:01,20.8,329.9,-74.30002,3.687,3.656,22,19,9.24,27.81,368.0
233740,2020-03-04 17:29:09,21.2,329.9,-74.30002,3.688,3.657,22,19,9.3,27.99,376.0
233741,2020-03-04 17:29:17,21.2,329.9,-74.30002,3.689,3.657,22,19,9.349999,28.16,384.0
233742,2020-03-04 17:29:25,21.2,330.0,-74.30002,3.689,3.657,22,19,9.4,28.31,392.0
233743,2020-03-04 17:29:33,21.2,330.0,-74.20001,3.689,3.658,22,19,9.46,28.49,400.0
233744,2020-03-04 17:29:41,21.6,330.0,-74.30002,3.689,3.658,22,19,9.52,28.66,408.0
233745,2020-03-04 17:29:49,21.6,330.2,-74.30002,3.69,3.658,22,19,9.58,28.84,416.0
233746,2020-03-04 17:29:57,21.6,330.0,-74.30002,3.69,3.659,22,20,9.63,29.0,424.0
233747,2020-03-04 17:30:06,22.0,330.2,-74.30002,3.689,3.659,22,20,9.679999,29.16,433.0
233748,2020-03-04 17:30:14,22.0,330.2,-74.20001,3.691,3.66,22,19,9.75,29.34,441.0
233749,2020-03-04 17:30:22,22.0,330.2,-74.30002,3.69,3.66,22,19,9.8,29.5,449.0
233750,2020-03-04 17:30:30,22.4,330.2,-74.30002,3.691,3.661,22,20,9.86,29.7,457.0
