number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
303211,2020-06-01 06:52:53,71.6,358.0,-42.89999,3.995,3.958,34,33,31.84,95.7,0.0
303212,2020-06-01 06:53:03,72.0,358.3,-42.60001,3.999,3.961,34,33,31.88,95.84,10.0
303213,2020-06-01 06:53:12,72.0,358.5,-42.70001,3.999,3.962,34,33,31.91,95.95,19.0
303214,2020-06-01 06:53:22,72.0,358.6,-42.5,4.002,3.964,34,33,31.95,96.06,29.0
303215,2020-06-01 06:53:32,72.0,358.6,-42.5,4.003,3.966,34,33,31.99,96.18,39.0
303216,2020-06-01 06:53:42,72.0,358.8,-42.5,4.005,3.967,34,33,32.04,96.31,49.0
303217,2020-06-01 06:53:52,72.4,358.9,-42.5,4.006,3.968,34,33,32.07,96.42,59.0
303218,2020-06-01 06:54:02,72.4,358.9,-42.5,4.006,3.969,34,33,32.12,96.55,69.0
303219,2020-06-01 06:54:12,72.4,359.1,-42.5,4.008,3.97,34,33,32.16,96.68,79.0
303220,2020-06-01 06:54:22,72.4,359.3,-42.5,4.009,3.97,34,33,32.2,96.8,89.0
303221,2020-06-01 06:54:32,72.8,359.3,-42.5,4.01,3.971,34,33,32.24,96.93,99.0
303222,2020-06-01 06:54:42,72.8,359.3,-42.5,4.011,3.973,34,33,32.28,97.04,109.0
303223,2020-06-01 06:54:52,72.8,359.4,-42.5,4.011,3.974,34,33,32.32,97.17,119.0
303224,2020-06-01 06:55:02,72.8,359.6,-42.5,4.012,3.974,34,33,32.36,97.29,129.0
303225,2020-06-01 06:55:12,73.2,359.6,-42.5,4.014,3.975,34,33,32.4,97.4,139.0
303226,2020-06-01 06:55:22,73.2,359.7,-42.5,4.015,3.976,34,33,32.44,97.53,149.0
303227,2020-06-01 06:55:32,73.2,359.9,-42.5,4.015,3.977,34,33,32.48,97.64,159.0
303228,2020-06-01 06:55:42,73.2,359.9,-42.30002,4.016,3.978,34,33,32.53,97.79,169.0
303229,2020-06-01 06:55:52,73.2,360.0,-42.30002,4.017,3.979,34,33,32.57,97.9,179.0
303230,2020-06-01 06:56:02,73.6,360.0,-42.30002,4.019,3.98,34,33,32.6,98.02,189.0
303231,2020-06-01 06:56:12,73.6,360.2,-42.30002,4.019,3.981,34,33,32.65,98.15,199.0
303232,2020-06-01 06:56:22,73.6,360.2,-42.39999,4.02,3.981,34,33,32.68,98.25999,209.0
303233,2020-06-01 06:56:32,73.6,360.3,-42.39999,4.022,3.982,34,33,32.72,98.38,219.0
303234,2020-06-01 06:56:42,74.0,360.5,-42.39999,4.022,3.983,34,33,32.77,98.50999,229.0
303235,2020-06-01 06:56:52,74.0,360.5,-42.39999,4.023,3.985,34,33,32.81,98.62,239.0
303236,2020-06-01 06:57:02,74.0,360.5,-42.30002,4.024,3.985,34,33,32.84,98.74,249.0
303237,2020-06-01 06:57:12,74.0,360.7,-42.39999,4.024,3.986,34,33,32.89,98.88,259.0
