number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
731154,2021-08-13 11:59:27,25.2,326.0,-46.39999,3.64,3.609,36,33,11.22,33.75,0.0
731155,2021-08-13 11:59:37,25.2,326.1,-46.39999,3.643,3.613,35,33,11.28,33.92,10.0
731156,2021-08-13 11:59:47,25.2,326.3,-46.39999,3.645,3.614,36,33,11.32,34.04,20.0
731157,2021-08-13 11:59:57,25.6,326.4,-46.20001,3.646,3.616,36,34,11.37,34.19,30.0
731158,2021-08-13 12:00:07,25.6,326.6,-46.30002,3.648,3.617,36,34,11.42,34.34,40.0
731159,2021-08-13 12:00:17,25.6,326.7,-46.30002,3.648,3.618,36,34,11.46,34.49,50.0
731160,2021-08-13 12:00:27,25.6,326.7,-46.20001,3.649,3.62,36,34,11.52,34.64,60.0
731161,2021-08-13 12:00:37,26.0,326.7,-46.30002,3.65,3.62,36,34,11.57,34.78,70.0
731162,2021-08-13 12:00:47,26.0,326.9,-46.30002,3.65,3.621,36,34,11.61,34.93,80.0
731163,2021-08-13 12:00:57,26.0,327.1,-46.30002,3.651,3.622,36,34,11.66,35.06,90.0
731164,2021-08-13 12:01:07,26.4,327.1,-46.30002,3.651,3.623,36,34,11.7,35.19,100.0
731165,2021-08-13 12:01:17,26.4,327.1,-46.30002,3.652,3.625,36,34,11.75,35.35,110.0
731166,2021-08-13 12:01:27,26.4,327.2,-46.30002,3.654,3.625,36,34,11.81,35.5,120.0
731167,2021-08-13 12:01:37,26.4,327.2,-46.30002,3.654,3.626,36,34,11.85,35.65,130.0
731168,2021-08-13 12:01:47,26.8,327.4,-46.30002,3.654,3.626,36,34,11.9,35.8,140.0
731169,2021-08-13 12:01:57,26.8,327.4,-46.20001,3.655,3.628,36,34,11.95,35.95,150.0
731170,2021-08-13 12:02:07,26.8,327.4,-46.30002,3.655,3.628,36,34,12.0,36.1,160.0
731171,2021-08-13 12:02:17,26.8,327.5,-46.30002,3.656,3.629,36,34,12.04,36.22,170.0
731172,2021-08-13 12:02:27,27.2,327.5,-46.30002,3.657,3.631,36,34,12.1,36.37,180.0
731173,2021-08-13 12:02:37,27.2,327.5,-46.30002,3.657,3.631,36,34,12.14,36.5,190.0
731174,2021-08-13 12:02:47,27.2,327.7,-46.30002,3.656,3.632,36,34,12.19,36.67,200.0
731175,2021-08-13 12:02:57,27.6,327.7,-46.30002,3.657,3.633,36,34,12.24,36.82,210.0
731176,2021-08-13 12:03:07,27.6,327.7,-46.10001,3.658,3.633,36,34,12.29,36.96,220.0
731177,2021-08-13 12:03:17,27.6,327.8,-46.10001,3.657,3.634,36,34,12.34,37.11,230.0
731178,2021-08-13 12:03:27,27.6,327.8,-46.10001,3.659,3.635,36,34,12.39,37.25,240.0
731179,2021-08-13 12:03:37,28.0,327.8,-46.10001,3.66,3.636,36,34,12.43,37.39,250.0
731180,2021-08-13 12:03:47,28.0,328.0,-46.10001,3.659,3.635,36,34,12.48,37.53,260.0
731181,2021-08-13 12:03:57,28.0,328.0,-46.10001,3.661,3.636,36,34,12.53,37.68,270.0
731182,2021-08-13 12:04:07,28.0,328.0,-46.20001,3.661,3.637,36,34,12.58,37.83,280.0
731183,2021-08-13 12:04:17,28.4,328.0,-46.10001,3.661,3.637,36,34,12.62,37.96,290.0
731184,2021-08-13 12:04:27,28.4,328.2,-46.10001,3.662,3.638,36,34,12.67,38.11,300.0
731185,2021-08-13 12:04:37,28.4,328.2,-46.10001,3.662,3.639,36,34,12.72,38.26,310.0
731186,2021-08-13 12:04:47,28.8,328.2,-46.10001,3.662,3.639,36,34,12.77,38.41,320.0
731187,2021-08-13 12:04:57,28.8,328.2,-46.10001,3.663,3.64,36,34,12.82,38.55,330.0
731188,2021-08-13 12:05:07,28.8,328.3,-46.10001,3.663,3.64,36,34,12.86,38.68,340.0
731189,2021-08-13 12:05:17,28.8,328.3,-46.10001,3.663,3.641,36,34,12.91,38.83,350.0
731190,2021-08-13 12:05:27,29.2,328.3,-46.10001,3.664,3.642,36,34,12.96,38.98,360.0
731191,2021-08-13 12:05:37,29.2,328.3,-46.20001,3.664,3.641,36,34,13.01,39.13,370.0
731192,2021-08-13 12:05:47,29.2,328.5,-46.20001,3.665,3.642,36,34,13.06,39.28,380.0
731193,2021-08-13 12:05:57,29.2,328.5,-46.20001,3.665,3.641,36,34,13.1,39.42,390.0
731194,2021-08-13 12:06:07,29.6,328.5,-46.10001,3.665,3.643,36,34,13.16,39.57,400.0
731195,2021-08-13 12:06:17,29.6,328.6,-46.10001,3.666,3.643,36,34,13.2,39.68,410.0
731196,2021-08-13 12:06:27,29.6,328.6,-46.10001,3.666,3.644,36,34,13.25,39.85,420.0
731197,2021-08-13 12:06:37,29.6,328.6,-46.10001,3.667,3.644,36,34,13.3,40.0,430.0
731198,2021-08-13 12:06:47,30.0,328.6,-46.10001,3.666,3.645,36,34,13.35,40.14,440.0
731199,2021-08-13 12:06:57,30.0,328.6,-46.20001,3.667,3.645,36,34,13.39,40.29,450.0
731200,2021-08-13 12:07:07,30.0,328.6,-46.20001,3.668,3.646,36,34,13.44,40.42,460.0
731201,2021-08-13 12:07:17,30.4,328.6,-46.20001,3.668,3.646,36,34,13.5,40.59,470.0
731202,2021-08-13 12:07:27,30.4,328.8,-46.10001,3.667,3.646,36,34,13.53,40.71,480.0
731203,2021-08-13 12:07:37,30.4,328.8,-46.20001,3.668,3.647,36,34,13.59,40.86,490.0
731204,2021-08-13 12:07:47,30.4,328.8,-46.10001,3.668,3.647,36,34,13.64,41.01,500.0
731205,2021-08-13 12:07:57,30.8,328.8,-46.10001,3.669,3.647,36,34,13.68,41.16,510.0
731206,2021-08-13 12:08:07,30.8,328.8,-46.10001,3.669,3.647,36,34,13.73,41.29,520.0
731207,2021-08-13 12:08:17,30.8,328.9,-46.10001,3.67,3.648,36,34,13.78,41.44,530.0
731208,2021-08-13 12:08:27,30.8,328.9,-46.10001,3.67,3.648,36,34,13.82,41.59,540.0
731209,2021-08-13 12:08:37,31.2,328.9,-46.20001,3.671,3.648,36,34,13.88,41.75,550.0
731210,2021-08-13 12:08:47,31.2,328.9,-46.10001,3.671,3.65,36,34,13.93,41.89,560.0
731211,2021-08-13 12:08:57,31.2,329.1,-46.10001,3.671,3.649,36,34,13.97,42.03,570.0
731212,2021-08-13 12:09:07,31.6,328.9,-46.20001,3.671,3.65,36,34,14.02,42.16,580.0
731213,2021-08-13 12:09:17,31.6,329.1,-46.20001,3.672,3.65,36,34,14.07,42.31,590.0
731214,2021-08-13 12:09:27,31.6,329.1,-46.20001,3.672,3.65,36,34,14.11,42.46,600.0
731215,2021-08-13 12:09:37,31.6,329.1,-46.10001,3.672,3.651,36,34,14.17,42.6,610.0
731216,2021-08-13 12:09:47,32.0,329.1,-46.0,3.673,3.651,36,34,14.21,42.75,620.0
731217,2021-08-13 12:09:57,32.0,329.2,-46.0,3.673,3.652,36,34,14.26,42.88,630.0
731218,2021-08-13 12:10:07,32.0,329.2,-46.0,3.673,3.651,36,34,14.31,43.03,640.0
731219,2021-08-13 12:10:17,32.0,329.2,-46.0,3.673,3.652,36,34,14.36,43.19,650.0
731220,2021-08-13 12:10:27,32.4,329.2,-46.0,3.675,3.653,36,34,14.41,43.34,660.0
731221,2021-08-13 12:10:37,32.4,329.4,-46.0,3.674,3.653,36,34,14.46,43.47,670.0
731222,2021-08-13 12:10:47,32.4,329.2,-46.0,3.674,3.654,36,34,14.5,43.6,680.0
731223,2021-08-13 12:10:57,32.4,329.4,-46.0,3.675,3.654,36,34,14.55,43.75,690.0
731224,2021-08-13 12:11:07,32.8,329.4,-45.89999,3.675,3.654,36,34,14.6,43.89,700.0
731225,2021-08-13 12:11:17,32.8,329.4,-46.0,3.675,3.654,36,34,14.64,44.04,710.0
731226,2021-08-13 12:11:27,32.8,329.4,-46.0,3.676,3.654,36,34,14.69,44.19,720.0
731227,2021-08-13 12:11:37,33.2,329.4,-46.0,3.675,3.655,36,34,14.75,44.34,730.0
731228,2021-08-13 12:11:47,33.2,329.6,-46.0,3.677,3.655,36,34,14.79,44.49,740.0
731229,2021-08-13 12:11:57,33.2,329.6,-46.0,3.677,3.656,36,34,14.84,44.64,750.0
731230,2021-08-13 12:12:07,33.2,329.6,-46.0,3.677,3.655,36,34,14.89,44.78,760.0
731231,2021-08-13 12:12:17,33.6,329.6,-46.0,3.677,3.656,36,34,14.93,44.92,770.0
731232,2021-08-13 12:12:27,33.6,329.7,-46.0,3.678,3.656,36,34,14.98,45.04,780.0
731233,2021-08-13 12:12:37,33.6,329.7,-46.0,3.679,3.657,36,34,15.03,45.19,790.0
731234,2021-08-13 12:12:47,33.6,329.7,-46.0,3.678,3.657,36,34,15.07,45.34,800.0
731235,2021-08-13 12:12:57,34.0,329.7,-46.0,3.679,3.657,36,34,15.13,45.49,810.0
731236,2021-08-13 12:13:07,34.0,329.7,-45.89999,3.679,3.657,36,34,15.17,45.64,820.0
731237,2021-08-13 12:13:17,34.0,329.7,-45.89999,3.679,3.657,36,34,15.22,45.78,830.0
731238,2021-08-13 12:13:27,34.4,329.9,-45.89999,3.68,3.658,36,34,15.27,45.93,840.0
731239,2021-08-13 12:13:37,34.4,329.9,-46.0,3.68,3.659,36,34,15.32,46.08,850.0
731240,2021-08-13 12:13:47,34.4,329.9,-46.0,3.681,3.659,36,34,15.37,46.22,860.0
731241,2021-08-13 12:13:57,34.4,329.9,-45.89999,3.681,3.659,36,34,15.42,46.35,870.0
731242,2021-08-13 12:14:07,34.8,329.9,-46.0,3.681,3.659,36,34,15.46,46.49,880.0
731243,2021-08-13 12:14:17,34.8,330.0,-46.0,3.682,3.66,36,34,15.5,46.64,890.0
731244,2021-08-13 12:14:27,34.8,330.0,-46.0,3.682,3.66,36,34,15.56,46.78,900.0
731245,2021-08-13 12:14:37,34.8,330.0,-46.0,3.682,3.661,36,34,15.6,46.93,910.0
731246,2021-08-13 12:14:47,35.2,330.0,-46.0,3.683,3.661,36,34,15.66,47.1,920.0
731247,2021-08-13 12:14:57,35.2,330.0,-46.0,3.683,3.66,36,35,15.71,47.22,930.0
731248,2021-08-13 12:15:07,35.2,330.0,-46.0,3.683,3.662,36,34,15.75,47.37,940.0
731249,2021-08-13 12:15:17,35.2,330.2,-46.0,3.683,3.662,36,35,15.8,47.52,950.0
731250,2021-08-13 12:15:27,35.6,330.2,-45.89999,3.684,3.662,36,35,15.85,47.65,960.0
731251,2021-08-13 12:15:37,35.6,330.2,-46.0,3.685,3.662,36,35,15.89,47.8,970.0
