number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
537686,2021-01-21 22:33:34,32.0,330.0,-69.39999,3.687,3.66,24,22,13.03,39.19,0.0
537687,2021-01-21 22:33:44,32.4,330.3,-69.5,3.692,3.664,24,22,13.09,39.38,10.0
537688,2021-01-21 22:33:54,32.4,330.7,-69.5,3.694,3.668,24,22,13.16,39.58,20.0
537689,2021-01-21 22:34:04,32.8,330.8,-69.5,3.697,3.67,24,22,13.21,39.77,30.0
537690,2021-01-21 22:34:14,32.8,331.0,-69.5,3.699,3.671,24,22,13.28,39.98,40.0
537691,2021-01-21 22:34:24,32.8,331.1,-69.5,3.699,3.673,24,22,13.36,40.19,50.0
537692,2021-01-21 22:34:34,33.2,331.3,-69.39999,3.701,3.674,24,22,13.42,40.38,60.0
537693,2021-01-21 22:34:44,33.2,331.3,-69.5,3.702,3.675,24,23,13.49,40.58,70.0
537694,2021-01-21 22:34:54,33.6,331.4,-69.5,3.704,3.675,24,23,13.55,40.78,80.0
537695,2021-01-21 22:35:04,33.6,331.6,-69.39999,3.704,3.676,24,23,13.61,40.94,90.0
537696,2021-01-21 22:35:14,33.6,331.6,-69.39999,3.705,3.678,24,23,13.68,41.15,100.0
537697,2021-01-21 22:35:24,34.0,331.7,-69.5,3.705,3.678,24,23,13.74,41.34,110.0
537698,2021-01-21 22:35:34,34.0,331.7,-69.39999,3.707,3.68,24,23,13.8,41.54,120.0
537699,2021-01-21 22:35:44,34.4,331.9,-69.39999,3.708,3.68,24,23,13.87,41.73,130.0
537700,2021-01-21 22:35:54,34.4,331.9,-69.5,3.708,3.681,24,23,13.93,41.93,140.0
537701,2021-01-21 22:36:04,34.4,331.9,-69.39999,3.71,3.682,24,23,14.01,42.15,150.0
537702,2021-01-21 22:36:14,34.8,332.1,-69.39999,3.711,3.683,24,23,14.08,42.34,160.0
537703,2021-01-21 22:36:24,34.8,332.2,-69.39999,3.711,3.684,24,23,14.14,42.54,170.0
537704,2021-01-21 22:36:34,35.2,332.2,-69.30002,3.713,3.684,24,23,14.2,42.72,180.0
537705,2021-01-21 22:36:44,35.2,332.4,-69.30002,3.713,3.685,24,23,14.26,42.91,190.0
537706,2021-01-21 22:36:54,35.2,332.4,-69.30002,3.714,3.686,24,23,14.33,43.11,200.0
537707,2021-01-21 22:37:04,35.6,332.5,-69.39999,3.715,3.686,24,23,14.39,43.3,210.0
537708,2021-01-21 22:37:14,35.6,332.5,-69.30002,3.715,3.687,24,23,14.46,43.49,220.0
537709,2021-01-21 22:37:24,36.0,332.5,-69.39999,3.716,3.687,24,23,14.53,43.72,230.0
537710,2021-01-21 22:37:34,36.0,332.7,-69.39999,3.717,3.688,24,23,14.59,43.91,240.0
537711,2021-01-21 22:37:44,36.0,332.7,-69.39999,3.718,3.69,24,23,14.66,44.1,250.0
537712,2021-01-21 22:37:54,36.4,332.8,-69.39999,3.719,3.69,24,23,14.72,44.3,260.0
537713,2021-01-21 22:38:04,36.4,332.8,-69.39999,3.72,3.69,24,23,14.79,44.51,270.0
537714,2021-01-21 22:38:14,36.8,333.0,-69.39999,3.72,3.692,24,23,14.84,44.67,280.0
537715,2021-01-21 22:38:24,36.8,333.0,-69.39999,3.721,3.692,24,23,14.95,44.95,290.0
537716,2021-01-21 22:38:34,36.8,333.0,-69.30002,3.721,3.693,24,23,15.04,45.25,300.0
537717,2021-01-21 22:38:44,37.2,333.2,-69.39999,3.723,3.693,24,23,15.1,45.44,310.0
537718,2021-01-21 22:38:54,37.2,333.2,-69.30002,3.723,3.694,24,23,15.18,45.65,320.0
537719,2021-01-21 22:39:04,37.6,333.3,-69.30002,3.724,3.696,24,23,15.25,45.86,330.0
537720,2021-01-21 22:39:14,37.6,333.3,-69.30002,3.725,3.696,24,23,15.31,46.05,340.0
537721,2021-01-21 22:39:24,37.6,333.3,-69.39999,3.725,3.697,24,23,15.38,46.25,350.0
537722,2021-01-21 22:39:34,38.0,333.5,-69.30002,3.726,3.696,24,23,15.44,46.44,360.0
537723,2021-01-21 22:39:44,38.0,333.5,-69.39999,3.727,3.698,24,23,15.5,46.62,370.0
537724,2021-01-21 22:39:54,38.4,333.6,-69.39999,3.728,3.698,24,23,15.56,46.81,380.0
537725,2021-01-21 22:40:04,38.4,333.6,-69.39999,3.729,3.699,24,23,15.63,47.01,390.0
