number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
382076,2020-08-18 12:24:09,46.8,334.1,-49.89999,3.729,3.699,36,34,20.79,62.5,0.0
382077,2020-08-18 12:24:19,46.8,334.4,-49.89999,3.733,3.701,36,34,20.83,62.64,10.0
382078,2020-08-18 12:24:29,47.2,334.6,-49.89999,3.735,3.703,36,34,20.87,62.77,20.0
382079,2020-08-18 12:24:39,47.2,334.6,-49.89999,3.736,3.705,36,34,20.93,62.91,30.0
382080,2020-08-18 12:24:49,47.2,334.7,-49.89999,3.738,3.705,36,34,20.98,63.08,40.0
382081,2020-08-18 12:24:59,47.2,334.9,-49.80002,3.74,3.707,36,34,21.03,63.21,50.0
382082,2020-08-18 12:25:09,47.6,334.9,-49.80002,3.74,3.708,36,34,21.08,63.36,60.0
382083,2020-08-18 12:25:19,47.6,335.2,-49.80002,3.742,3.709,36,34,21.12,63.5,70.0
382084,2020-08-18 12:25:29,47.6,335.2,-49.80002,3.743,3.71,36,34,21.17,63.65,80.0
382085,2020-08-18 12:25:40,48.0,335.3,-49.80002,3.744,3.712,36,34,21.21,63.78,91.0
382086,2020-08-18 12:25:50,48.0,335.3,-49.80002,3.745,3.713,36,34,21.26,63.91,101.0
382087,2020-08-18 12:26:00,48.0,335.5,-49.80002,3.747,3.713,36,34,21.31,64.06,111.0
382088,2020-08-18 12:26:10,48.0,335.7,-49.80002,3.747,3.715,36,34,21.36,64.22,121.0
382089,2020-08-18 12:26:20,48.4,335.8,-49.80002,3.749,3.715,36,34,21.41,64.35,131.0
382090,2020-08-18 12:26:30,48.4,335.8,-49.80002,3.75,3.716,36,34,21.45,64.5,141.0
382091,2020-08-18 12:26:40,48.4,335.8,-49.80002,3.75,3.717,36,34,21.5,64.65,151.0
382092,2020-08-18 12:26:50,48.4,336.0,-49.80002,3.753,3.718,36,34,21.55,64.79,161.0
382093,2020-08-18 12:27:00,48.8,336.0,-49.80002,3.753,3.719,36,34,21.59,64.92,171.0
382094,2020-08-18 12:27:10,48.8,336.1,-49.80002,3.754,3.72,36,34,21.64,65.07,181.0
