number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
425255,2020-09-28 16:36:34,16.8,325.0,-69.80002,3.641,3.601,31,30,7.34,22.08,0.0
425256,2020-09-28 16:36:42,17.2,325.5,-69.70001,3.645,3.605,31,30,7.4,22.25,8.0
425257,2020-09-28 16:36:50,17.2,325.7,-69.89999,3.647,3.609,31,30,7.46,22.41,16.0
425258,2020-09-28 16:36:58,17.2,325.8,-69.70001,3.649,3.61,31,30,7.51,22.57,24.0
425259,2020-09-28 16:37:06,17.6,326.0,-70.0,3.652,3.612,31,30,7.56,22.73,32.0
425260,2020-09-28 16:37:14,17.6,326.1,-69.89999,3.654,3.614,31,30,7.61,22.91,40.0
425261,2020-09-28 16:37:22,17.6,326.3,-69.70001,3.655,3.615,31,30,7.66,23.05,48.0
425262,2020-09-28 16:37:30,17.6,326.4,-70.0,3.656,3.617,31,30,7.72,23.23,56.0
425263,2020-09-28 16:37:38,18.0,326.6,-70.0,3.657,3.618,31,30,7.78,23.38,64.0
425264,2020-09-28 16:37:46,18.0,326.6,-69.89999,3.658,3.619,31,30,7.83,23.55,72.0
425265,2020-09-28 16:37:54,18.0,326.7,-70.0,3.658,3.621,31,30,7.89,23.72,80.0
425266,2020-09-28 16:38:02,18.4,326.9,-69.89999,3.661,3.622,31,30,7.94,23.88,88.0
425267,2020-09-28 16:38:10,18.4,327.1,-69.80002,3.662,3.622,31,30,7.99,24.04,96.0
425268,2020-09-28 16:38:18,18.4,327.2,-69.80002,3.663,3.625,31,30,8.05,24.2,104.0
425269,2020-09-28 16:38:26,18.8,327.2,-69.80002,3.664,3.625,32,30,8.099999,24.38,112.0
425270,2020-09-28 16:38:34,18.8,327.2,-69.89999,3.665,3.627,32,30,8.16,24.53,120.0
425271,2020-09-28 16:38:42,18.8,327.4,-69.89999,3.665,3.628,32,30,8.21,24.7,128.0
425272,2020-09-28 16:38:50,19.2,327.4,-69.80002,3.666,3.628,32,30,8.27,24.86,136.0
425273,2020-09-28 16:38:58,19.2,327.5,-69.89999,3.666,3.629,32,30,8.309999,25.0,144.0
425274,2020-09-28 16:39:06,19.2,327.5,-69.80002,3.667,3.63,32,30,8.38,25.19,152.0
425275,2020-09-28 16:39:14,19.6,327.7,-70.0,3.668,3.631,32,30,8.429999,25.35,160.0
425276,2020-09-28 16:39:22,19.6,327.7,-70.0,3.669,3.633,32,30,8.48,25.51,168.0
425277,2020-09-28 16:39:30,19.6,327.8,-69.89999,3.669,3.634,32,30,8.54,25.68,176.0
425278,2020-09-28 16:39:38,19.6,327.8,-69.89999,3.671,3.635,32,30,8.59,25.84,184.0
425279,2020-09-28 16:39:46,20.0,328.0,-69.89999,3.671,3.635,32,30,8.65,26.01,192.0
425280,2020-09-28 16:39:54,20.0,328.0,-70.0,3.671,3.636,32,30,8.7,26.16,200.0
425281,2020-09-28 16:40:02,20.0,328.2,-70.0,3.672,3.637,32,30,8.76,26.34,208.0
425282,2020-09-28 16:40:10,20.4,328.3,-69.89999,3.672,3.638,32,30,8.809999,26.5,216.0
425283,2020-09-28 16:40:18,20.4,328.3,-70.0,3.674,3.639,32,30,8.86,26.66,224.0
425284,2020-09-28 16:40:26,20.4,328.3,-69.89999,3.674,3.639,32,30,8.91,26.8,232.0
425285,2020-09-28 16:40:34,20.8,328.5,-70.0,3.673,3.64,32,30,8.97,26.98,240.0
425286,2020-09-28 16:40:42,20.8,328.5,-69.80002,3.675,3.641,32,30,9.03,27.15,248.0
425287,2020-09-28 16:40:50,20.8,328.5,-70.0,3.675,3.642,32,30,9.08,27.31,256.0
425288,2020-09-28 16:40:58,21.2,328.6,-69.89999,3.676,3.643,32,30,9.139999,27.47,264.0
425289,2020-09-28 16:41:06,21.2,328.6,-70.0,3.676,3.644,32,30,9.19,27.63,272.0
425290,2020-09-28 16:41:14,21.2,328.6,-69.89999,3.676,3.645,32,30,9.25,27.8,280.0
425291,2020-09-28 16:41:22,21.6,328.8,-70.0,3.677,3.645,32,30,9.3,27.97,288.0
425292,2020-09-28 16:41:30,21.6,328.8,-70.10001,3.676,3.646,32,30,9.349999,28.13,296.0
425293,2020-09-28 16:41:38,21.6,328.8,-70.10001,3.677,3.646,32,30,9.4,28.29,304.0
425294,2020-09-28 16:41:46,21.6,328.8,-70.10001,3.678,3.647,32,30,9.46,28.46,312.0
425295,2020-09-28 16:41:54,22.0,328.9,-69.80002,3.678,3.647,32,30,9.52,28.62,320.0
425296,2020-09-28 16:42:02,22.0,328.9,-69.70001,3.679,3.648,32,30,9.58,28.8,328.0
425297,2020-09-28 16:42:10,22.0,328.9,-69.89999,3.679,3.648,32,30,9.63,28.94,336.0
425298,2020-09-28 16:42:18,22.4,329.1,-69.89999,3.679,3.649,32,30,9.679999,29.1,344.0
425299,2020-09-28 16:42:26,22.4,329.1,-70.0,3.679,3.649,32,30,9.73,29.28,352.0
425300,2020-09-28 16:42:34,22.4,329.1,-70.0,3.681,3.651,32,30,9.79,29.44,360.0
425301,2020-09-28 16:42:42,22.8,329.1,-69.89999,3.68,3.652,32,30,9.84,29.59,368.0
425302,2020-09-28 16:42:50,22.8,329.2,-70.10001,3.681,3.651,32,30,9.889999,29.75,376.0
