number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
714167,2021-07-25 06:28:41,47.6,333.2,-69.60001,3.702,3.68,38,35,21.35,64.22,0.0
714168,2021-07-25 06:28:49,47.6,333.5,-69.60001,3.728,3.695,38,35,21.41,64.39,8.0
714169,2021-07-25 06:28:57,48.0,333.8,-69.60001,3.73,3.698,38,35,21.47,64.57,16.0
714170,2021-07-25 06:29:05,48.0,333.9,-69.60001,3.733,3.7,38,35,21.53,64.75,24.0
714171,2021-07-25 06:29:13,48.0,334.1,-69.60001,3.733,3.701,38,35,21.59,64.92,32.0
714172,2021-07-25 06:29:21,48.4,334.2,-69.60001,3.735,3.703,38,35,21.64,65.1,40.0
714173,2021-07-25 06:29:29,48.4,334.4,-69.60001,3.737,3.704,38,35,21.7,65.26,48.0
714174,2021-07-25 06:29:37,48.4,334.4,-69.60001,3.738,3.705,38,35,21.76,65.43999,56.0
714175,2021-07-25 06:29:45,48.8,334.6,-69.60001,3.739,3.706,38,35,21.82,65.64,64.0
714176,2021-07-25 06:29:53,48.8,334.7,-69.60001,3.74,3.707,38,35,21.89,65.82,72.0
714177,2021-07-25 06:30:01,48.8,334.7,-69.60001,3.741,3.708,38,35,21.94,65.99,80.0
714178,2021-07-25 06:30:09,49.2,334.9,-69.60001,3.743,3.708,38,35,22.0,66.17,88.0
714179,2021-07-25 06:30:17,49.2,334.9,-69.60001,3.743,3.71,38,35,22.06,66.35,96.0
714180,2021-07-25 06:30:25,49.2,335.0,-69.60001,3.745,3.711,38,35,22.11,66.5,104.0
714181,2021-07-25 06:30:33,49.6,335.0,-69.60001,3.746,3.712,38,35,22.17,66.67,112.0
714182,2021-07-25 06:30:41,49.6,335.2,-69.60001,3.746,3.712,38,35,22.22,66.84,120.0
714183,2021-07-25 06:30:49,49.6,335.3,-69.70001,3.747,3.714,38,35,22.28,67.02,128.0
714184,2021-07-25 06:30:57,50.0,335.3,-69.60001,3.749,3.715,38,35,22.35,67.21,136.0
714185,2021-07-25 06:31:05,50.0,335.5,-69.60001,3.75,3.715,38,35,22.4,67.37,144.0
714186,2021-07-25 06:31:13,50.0,335.5,-69.70001,3.75,3.716,38,35,22.46,67.55,152.0
714187,2021-07-25 06:31:21,50.4,335.7,-69.70001,3.752,3.717,38,35,22.53,67.75,160.0
714188,2021-07-25 06:31:29,50.4,335.8,-69.60001,3.753,3.718,38,36,22.59,67.92,168.0
714189,2021-07-25 06:31:37,50.4,335.8,-69.60001,3.754,3.719,38,36,22.64,68.09,176.0
714190,2021-07-25 06:31:45,50.8,336.0,-69.70001,3.755,3.72,38,36,22.7,68.28,184.0
714191,2021-07-25 06:31:53,50.8,336.0,-69.60001,3.755,3.721,38,36,22.76,68.46,192.0
714192,2021-07-25 06:32:01,50.8,336.1,-69.70001,3.756,3.722,38,36,22.81,68.6,200.0
714193,2021-07-25 06:32:09,51.2,336.1,-69.60001,3.758,3.722,38,36,22.87,68.78,208.0
714194,2021-07-25 06:32:17,51.2,336.3,-69.70001,3.758,3.723,38,36,22.92,68.95,216.0
714195,2021-07-25 06:32:25,51.2,336.3,-69.70001,3.759,3.724,38,36,22.99,69.13,224.0
714196,2021-07-25 06:32:33,51.6,336.4,-69.70001,3.76,3.724,38,36,23.05,69.31,232.0
714197,2021-07-25 06:32:41,51.6,336.4,-69.70001,3.762,3.725,38,36,23.11,69.51,240.0
714198,2021-07-25 06:32:49,51.6,336.6,-69.60001,3.762,3.727,38,36,23.17,69.67,248.0
714199,2021-07-25 06:32:57,52.0,336.8,-69.70001,3.763,3.727,38,36,23.23,69.85,256.0
714200,2021-07-25 06:33:05,52.0,336.8,-69.70001,3.764,3.728,38,36,23.28,70.03,264.0
714201,2021-07-25 06:33:13,52.0,336.9,-69.70001,3.765,3.729,38,36,23.34,70.2,272.0
714202,2021-07-25 06:33:21,52.4,336.9,-69.60001,3.766,3.73,38,36,23.4,70.38,280.0
714203,2021-07-25 06:33:29,52.4,337.1,-69.70001,3.767,3.73,38,36,23.46,70.56,288.0
714204,2021-07-25 06:33:37,52.4,337.1,-69.70001,3.769,3.732,38,36,23.53,70.75,296.0
714205,2021-07-25 06:33:45,52.4,337.2,-69.70001,3.769,3.733,38,36,23.57,70.89,304.0
714206,2021-07-25 06:33:53,52.8,337.2,-69.70001,3.77,3.733,38,36,23.64,71.07,312.0
714207,2021-07-25 06:34:01,52.8,337.4,-69.70001,3.772,3.735,38,36,23.69,71.24,320.0
714208,2021-07-25 06:34:09,52.8,337.4,-69.70001,3.772,3.735,38,36,23.75,71.42,328.0
714209,2021-07-25 06:34:17,53.2,337.5,-69.70001,3.773,3.736,38,36,23.82,71.61,336.0
714210,2021-07-25 06:34:25,53.2,337.7,-69.70001,3.773,3.737,38,36,23.87,71.79,344.0
714211,2021-07-25 06:34:33,53.2,337.7,-69.70001,3.776,3.738,38,36,23.93,71.98,352.0
714212,2021-07-25 06:34:41,53.6,337.8,-69.70001,3.776,3.739,38,36,23.99,72.14,360.0
714213,2021-07-25 06:34:49,53.6,338.0,-69.60001,3.777,3.739,38,36,24.05,72.32,368.0
714214,2021-07-25 06:34:57,53.6,338.0,-69.70001,3.778,3.74,38,36,24.11,72.5,376.0
714215,2021-07-25 06:35:05,54.0,338.2,-69.70001,3.78,3.742,38,36,24.17,72.68,384.0
714216,2021-07-25 06:35:13,54.0,338.2,-69.70001,3.78,3.742,38,36,24.22,72.83,392.0
714217,2021-07-25 06:35:21,54.0,338.3,-69.70001,3.781,3.744,38,36,24.28,73.01,400.0
714218,2021-07-25 06:35:29,54.4,338.3,-69.70001,3.782,3.745,38,36,24.34,73.2,408.0
714219,2021-07-25 06:35:37,54.4,338.5,-69.60001,3.784,3.745,39,36,24.39,73.36,416.0
714220,2021-07-25 06:35:45,54.4,338.6,-69.70001,3.784,3.746,39,36,24.46,73.54,424.0
714221,2021-07-25 06:35:53,54.8,338.6,-69.70001,3.785,3.747,39,36,24.52,73.74,432.0
714222,2021-07-25 06:36:02,54.8,338.8,-69.60001,3.786,3.747,39,36,24.58,73.92,441.0
714223,2021-07-25 06:36:10,54.8,338.9,-69.60001,3.788,3.749,39,36,24.64,74.1,449.0
714224,2021-07-25 06:36:18,55.2,338.9,-69.70001,3.79,3.751,39,36,24.69,74.26,457.0
714225,2021-07-25 06:36:26,55.2,339.1,-69.70001,3.79,3.751,39,36,24.75,74.45,465.0
714226,2021-07-25 06:36:34,55.2,339.1,-69.70001,3.791,3.752,39,36,24.82,74.63,473.0
714227,2021-07-25 06:36:42,55.6,339.3,-69.60001,3.793,3.752,39,36,24.88,74.81,481.0
714228,2021-07-25 06:36:50,55.6,339.4,-69.60001,3.794,3.753,39,36,24.93,74.97,489.0
714229,2021-07-25 06:36:58,55.6,339.4,-69.70001,3.795,3.755,39,36,24.99,75.14,497.0
714230,2021-07-25 06:37:06,56.0,339.6,-69.60001,3.796,3.756,39,36,25.04,75.32,505.0
714231,2021-07-25 06:37:14,56.0,339.6,-69.60001,3.797,3.756,39,36,25.11,75.52,513.0
714232,2021-07-25 06:37:22,56.0,339.7,-69.70001,3.798,3.757,39,36,25.17,75.68,521.0
714233,2021-07-25 06:37:30,56.4,339.9,-69.60001,3.8,3.76,39,36,25.22,75.86,529.0
714234,2021-07-25 06:37:38,56.4,339.9,-69.60001,3.801,3.76,39,36,25.28,76.04,537.0
714235,2021-07-25 06:37:46,56.4,340.0,-69.70001,3.802,3.761,39,36,25.35,76.22,545.0
714236,2021-07-25 06:37:54,56.8,340.2,-69.70001,3.804,3.762,39,36,25.4,76.39,553.0
714237,2021-07-25 06:38:02,56.8,340.2,-69.60001,3.805,3.763,39,36,25.46,76.57,561.0
714238,2021-07-25 06:38:10,56.8,340.3,-69.60001,3.806,3.764,39,36,25.52,76.75,569.0
714239,2021-07-25 06:38:18,57.2,340.5,-69.70001,3.807,3.765,39,36,25.57,76.92,577.0
714240,2021-07-25 06:38:26,57.2,340.5,-69.70001,3.808,3.766,39,36,25.63,77.08,585.0
714241,2021-07-25 06:38:34,57.2,340.7,-69.70001,3.81,3.767,39,36,25.68,77.25,593.0
714242,2021-07-25 06:38:42,57.6,340.8,-69.70001,3.811,3.768,39,36,25.75,77.42,601.0
714243,2021-07-25 06:38:50,57.6,340.8,-69.70001,3.812,3.769,39,36,25.81,77.62,609.0
714244,2021-07-25 06:38:58,57.6,341.0,-69.70001,3.812,3.769,39,36,25.87,77.8,617.0
714245,2021-07-25 06:39:06,58.0,341.1,-69.70001,3.815,3.772,39,36,25.93,77.99,625.0
714246,2021-07-25 06:39:14,58.0,341.3,-69.70001,3.816,3.773,39,36,25.99,78.15,633.0
714247,2021-07-25 06:39:22,58.0,341.3,-69.70001,3.817,3.773,39,36,26.05,78.33,641.0
714248,2021-07-25 06:39:30,58.4,341.4,-69.70001,3.819,3.774,39,37,26.1,78.50999,649.0
714249,2021-07-25 06:39:38,58.4,341.6,-69.70001,3.82,3.776,39,37,26.16,78.67,657.0
714250,2021-07-25 06:39:46,58.4,341.6,-69.70001,3.821,3.777,39,37,26.22,78.85,665.0
714251,2021-07-25 06:39:54,58.8,341.8,-69.70001,3.823,3.779,39,37,26.28,79.03,673.0
714252,2021-07-25 06:40:02,58.8,341.9,-69.60001,3.824,3.78,39,37,26.34,79.22,681.0
714253,2021-07-25 06:40:10,58.8,342.1,-69.70001,3.825,3.78,39,37,26.39,79.37,689.0
714254,2021-07-25 06:40:18,59.2,342.2,-69.70001,3.826,3.781,39,37,26.46,79.57,697.0
714255,2021-07-25 06:40:26,59.2,342.2,-69.70001,3.828,3.783,39,37,26.52,79.75,705.0
714256,2021-07-25 06:40:34,59.2,342.4,-69.70001,3.83,3.784,39,37,26.58,79.92,713.0
714257,2021-07-25 06:40:42,59.6,342.5,-69.70001,3.831,3.786,39,37,26.64,80.09,721.0
714258,2021-07-25 06:40:50,59.6,342.7,-69.60001,3.833,3.787,39,37,26.69,80.28,729.0
714259,2021-07-25 06:40:58,59.6,342.8,-69.70001,3.834,3.788,39,37,26.75,80.46,737.0
714260,2021-07-25 06:41:06,60.0,342.8,-69.70001,3.836,3.789,39,37,26.81,80.62,745.0
714261,2021-07-25 06:41:14,60.0,343.0,-69.70001,3.837,3.79,39,37,26.87,80.8,753.0
714262,2021-07-25 06:41:22,60.0,343.2,-69.70001,3.839,3.792,39,37,26.92,80.98,761.0
714263,2021-07-25 06:41:30,60.0,343.3,-69.70001,3.84,3.793,39,37,26.98,81.14,769.0
714264,2021-07-25 06:41:38,60.4,343.5,-69.70001,3.84,3.794,39,37,27.04,81.32,777.0
714265,2021-07-25 06:41:46,60.4,343.5,-69.70001,3.842,3.795,39,37,27.1,81.50999,785.0
714266,2021-07-25 06:41:54,60.4,343.6,-69.70001,3.844,3.796,39,37,27.16,81.67,793.0
714267,2021-07-25 06:42:02,60.8,343.8,-69.70001,3.845,3.797,39,37,27.22,81.85,801.0
714268,2021-07-25 06:42:10,60.8,343.9,-69.60001,3.847,3.799,39,37,27.28,82.03,809.0
714269,2021-07-25 06:42:18,60.8,344.1,-69.70001,3.848,3.801,39,37,27.34,82.21,817.0
714270,2021-07-25 06:42:26,61.2,344.1,-69.70001,3.85,3.802,39,37,27.39,82.38,825.0
714271,2021-07-25 06:42:34,61.2,344.3,-69.70001,3.851,3.803,39,37,27.46,82.56,833.0
714272,2021-07-25 06:42:42,61.2,344.4,-69.70001,3.852,3.805,39,37,27.51,82.75,841.0
714273,2021-07-25 06:42:50,61.6,344.6,-69.70001,3.853,3.806,39,37,27.57,82.91,849.0
714274,2021-07-25 06:42:58,61.6,344.7,-69.70001,3.855,3.807,39,37,27.63,83.09,857.0
714275,2021-07-25 06:43:06,61.6,344.9,-69.70001,3.856,3.809,39,37,27.69,83.27,865.0
714276,2021-07-25 06:43:14,62.0,344.9,-69.70001,3.857,3.81,39,37,27.75,83.45,873.0
714277,2021-07-25 06:43:22,62.0,345.0,-69.70001,3.86,3.812,39,37,27.8,83.61,881.0
714278,2021-07-25 06:43:30,62.0,345.2,-69.70001,3.86,3.812,39,37,27.86,83.79,889.0
714279,2021-07-25 06:43:38,62.4,345.3,-69.70001,3.862,3.814,39,37,27.92,83.98,897.0
714280,2021-07-25 06:43:46,62.4,345.5,-69.70001,3.864,3.816,39,37,27.98,84.14,905.0
714281,2021-07-25 06:43:54,62.4,345.7,-69.70001,3.865,3.817,39,37,28.04,84.32,913.0
714282,2021-07-25 06:44:02,62.8,345.7,-69.70001,3.867,3.819,39,37,28.1,84.5,921.0
714283,2021-07-25 06:44:10,62.8,346.0,-69.70001,3.868,3.82,39,37,28.15,84.67,929.0
714284,2021-07-25 06:44:18,62.8,346.0,-69.70001,3.869,3.821,39,37,28.21,84.85,937.0
714285,2021-07-25 06:44:26,63.2,346.1,-69.70001,3.87,3.823,39,37,28.28,85.03,945.0
714286,2021-07-25 06:44:34,63.2,346.3,-69.70001,3.872,3.824,39,37,28.33,85.18999,953.0
714287,2021-07-25 06:44:42,63.2,346.3,-69.60001,3.874,3.826,39,37,28.39,85.39,961.0
714288,2021-07-25 06:44:50,63.6,346.4,-69.70001,3.874,3.827,40,37,28.46,85.57,969.0
714289,2021-07-25 06:44:58,63.6,346.6,-69.70001,3.875,3.83,40,37,28.5,85.72,977.0
714290,2021-07-25 06:45:06,63.6,346.8,-69.70001,3.877,3.83,40,37,28.57,85.9,985.0
714291,2021-07-25 06:45:14,64.0,346.8,-69.60001,3.878,3.831,40,37,28.63,86.08,993.0
714292,2021-07-25 06:45:22,64.0,347.1,-69.70001,3.88,3.833,40,37,28.68,86.25,1001.0
714293,2021-07-25 06:45:30,64.0,347.1,-69.60001,3.881,3.834,40,37,28.74,86.43,1009.0
714294,2021-07-25 06:45:38,64.4,347.2,-69.70001,3.882,3.835,40,37,28.8,86.61,1017.0
714295,2021-07-25 06:45:46,64.4,347.4,-69.70001,3.883,3.837,40,37,28.85,86.78,1025.0
714296,2021-07-25 06:45:54,64.4,347.5,-69.70001,3.884,3.838,40,37,28.92,86.96,1033.0
714297,2021-07-25 06:46:02,64.8,347.7,-69.70001,3.886,3.839,40,37,28.97,87.14,1041.0
714298,2021-07-25 06:46:10,64.8,347.7,-69.60001,3.888,3.84,40,37,29.03,87.3,1049.0
714299,2021-07-25 06:46:18,64.8,347.8,-69.70001,3.888,3.842,40,37,29.1,87.5,1057.0
714300,2021-07-25 06:46:26,65.2,348.0,-69.70001,3.889,3.843,40,37,29.16,87.68,1065.0
714301,2021-07-25 06:46:34,65.2,348.2,-69.70001,3.892,3.845,40,37,29.21,87.86,1073.0
714302,2021-07-25 06:46:42,65.2,348.2,-69.70001,3.892,3.846,40,37,29.27,88.00999,1081.0
714303,2021-07-25 06:46:50,65.6,348.3,-69.70001,3.893,3.849,40,37,29.32,88.18999,1089.0
714304,2021-07-25 06:46:58,65.6,348.3,-69.70001,3.895,3.849,40,37,29.38,88.35,1097.0
714305,2021-07-25 06:47:06,65.6,348.6,-69.70001,3.896,3.851,40,37,29.44,88.53,1105.0
714306,2021-07-25 06:47:14,66.0,348.6,-69.70001,3.897,3.852,40,37,29.5,88.71,1113.0
714307,2021-07-25 06:47:22,66.0,348.8,-69.70001,3.899,3.853,40,37,29.56,88.88,1121.0
714308,2021-07-25 06:47:30,66.0,348.9,-69.70001,3.899,3.854,40,37,29.61,89.07,1129.0
714309,2021-07-25 06:47:38,66.0,349.1,-69.70001,3.901,3.856,40,37,29.67,89.25,1137.0
714310,2021-07-25 06:47:46,66.4,349.1,-69.70001,3.902,3.858,40,37,29.75,89.43999,1145.0
714311,2021-07-25 06:47:54,66.4,349.3,-69.70001,3.903,3.859,40,37,29.8,89.6,1153.0
714312,2021-07-25 06:48:02,66.4,349.3,-69.70001,3.905,3.86,40,37,29.85,89.78,1161.0
714313,2021-07-25 06:48:10,66.8,349.6,-69.70001,3.906,3.861,40,37,29.92,89.96,1169.0
714314,2021-07-25 06:48:18,66.8,349.6,-69.70001,3.908,3.862,40,37,29.96,90.11,1177.0
714315,2021-07-25 06:48:26,66.8,349.7,-69.70001,3.908,3.864,40,37,30.03,90.3,1185.0
714316,2021-07-25 06:48:34,67.2,349.9,-69.70001,3.91,3.865,40,38,30.08,90.46,1193.0
714317,2021-07-25 06:48:42,67.2,349.9,-69.70001,3.91,3.866,40,38,30.14,90.64,1201.0
714318,2021-07-25 06:48:50,67.2,350.0,-69.70001,3.911,3.867,40,38,30.2,90.81,1209.0
714319,2021-07-25 06:48:58,67.6,350.2,-69.70001,3.913,3.869,40,38,30.25,90.99,1217.0
714320,2021-07-25 06:49:06,67.6,350.2,-69.70001,3.914,3.87,40,38,30.32,91.17,1225.0
714321,2021-07-25 06:49:14,67.6,350.3,-69.70001,3.916,3.871,40,38,30.39,91.37,1233.0
714322,2021-07-25 06:49:22,68.0,350.5,-69.70001,3.916,3.873,40,38,30.44,91.53,1241.0
714323,2021-07-25 06:49:30,68.0,350.7,-69.70001,3.918,3.874,40,38,30.5,91.71,1249.0
714324,2021-07-25 06:49:38,68.0,350.8,-69.70001,3.918,3.875,40,38,30.56,91.89,1257.0
714325,2021-07-25 06:49:46,68.4,350.8,-69.60001,3.92,3.877,40,38,30.61,92.06,1265.0
714326,2021-07-25 06:49:54,68.4,350.8,-69.70001,3.922,3.878,40,38,30.67,92.22,1273.0
714327,2021-07-25 06:50:02,68.4,351.0,-69.70001,3.922,3.879,40,38,30.72,92.39,1281.0
714328,2021-07-25 06:50:10,68.8,351.1,-69.70001,3.923,3.881,40,38,30.78,92.57,1289.0
714329,2021-07-25 06:50:18,68.8,351.3,-69.70001,3.924,3.882,40,38,30.84,92.75,1297.0
714330,2021-07-25 06:50:26,68.8,351.3,-69.70001,3.926,3.883,40,38,30.89,92.92,1305.0
714331,2021-07-25 06:50:34,69.2,351.4,-69.70001,3.928,3.884,40,38,30.96,93.1,1313.0
714332,2021-07-25 06:50:42,69.2,351.6,-69.70001,3.929,3.885,40,38,31.02,93.28,1321.0
714333,2021-07-25 06:50:50,69.2,351.8,-69.70001,3.929,3.887,40,38,31.08,93.47,1329.0
714334,2021-07-25 06:50:58,69.6,351.8,-69.60001,3.93,3.888,40,38,31.14,93.64,1337.0
714335,2021-07-25 06:51:06,69.6,351.9,-69.70001,3.932,3.889,40,38,31.2,93.82,1345.0
714336,2021-07-25 06:51:14,69.6,351.9,-69.70001,3.933,3.89,40,38,31.26,94.0,1353.0
714337,2021-07-25 06:51:22,70.0,352.1,-69.70001,3.933,3.892,40,38,31.32,94.17,1361.0
714338,2021-07-25 06:51:30,70.0,352.2,-69.70001,3.935,3.893,40,38,31.37,94.35,1369.0
714339,2021-07-25 06:51:38,70.0,352.4,-69.70001,3.936,3.893,40,38,31.42,94.5,1377.0
714340,2021-07-25 06:51:46,70.4,352.4,-69.70001,3.937,3.895,40,38,31.48,94.67,1385.0
714341,2021-07-25 06:51:54,70.4,352.5,-69.70001,3.938,3.896,40,38,31.54,94.85,1393.0
714342,2021-07-25 06:52:02,70.4,352.5,-69.70001,3.939,3.897,40,38,31.6,95.02,1401.0
714343,2021-07-25 06:52:10,70.8,352.7,-69.70001,3.941,3.899,40,38,31.66,95.21,1409.0
714344,2021-07-25 06:52:18,70.8,352.8,-69.70001,3.942,3.899,40,38,31.72,95.4,1417.0
714345,2021-07-25 06:52:26,70.8,353.0,-69.70001,3.942,3.901,40,38,31.78,95.57999,1425.0
714346,2021-07-25 06:52:34,71.2,353.0,-69.70001,3.944,3.902,40,38,31.84,95.75,1433.0
714347,2021-07-25 06:52:42,71.2,353.2,-69.70001,3.946,3.903,40,38,31.9,95.92,1441.0
714348,2021-07-25 06:52:50,71.2,353.3,-69.70001,3.946,3.905,40,38,31.96,96.1,1449.0
714349,2021-07-25 06:52:59,71.6,353.3,-69.70001,3.947,3.906,40,38,32.01,96.27,1458.0
714350,2021-07-25 06:53:07,71.6,353.5,-69.70001,3.949,3.908,40,38,32.07,96.46,1466.0
714351,2021-07-25 06:53:15,71.6,353.6,-69.70001,3.95,3.908,40,38,32.12,96.6,1474.0
714352,2021-07-25 06:53:23,71.6,353.6,-69.70001,3.951,3.91,40,38,32.18,96.78,1482.0
714353,2021-07-25 06:53:31,72.0,353.8,-69.70001,3.952,3.91,40,38,32.25,96.96,1490.0
714354,2021-07-25 06:53:39,72.0,353.9,-69.70001,3.953,3.912,40,38,32.3,97.13,1498.0
714355,2021-07-25 06:53:47,72.0,353.9,-69.70001,3.955,3.912,40,38,32.36,97.32,1506.0
714356,2021-07-25 06:53:55,72.4,354.1,-69.70001,3.956,3.914,40,38,32.42,97.5,1514.0
714357,2021-07-25 06:54:03,72.4,354.3,-69.70001,3.957,3.915,40,38,32.49,97.68999,1522.0
714358,2021-07-25 06:54:11,72.4,354.4,-69.70001,3.958,3.916,40,38,32.54,97.85,1530.0
714359,2021-07-25 06:54:19,72.8,354.6,-69.70001,3.96,3.918,40,38,32.6,98.03,1538.0
714360,2021-07-25 06:54:27,72.8,354.6,-69.70001,3.961,3.918,40,38,32.66,98.21,1546.0
714361,2021-07-25 06:54:35,72.8,354.7,-69.70001,3.962,3.92,40,38,32.71,98.38,1554.0
714362,2021-07-25 06:54:43,73.2,354.9,-69.70001,3.964,3.921,40,38,32.78,98.56,1562.0
714363,2021-07-25 06:54:51,73.2,354.9,-69.70001,3.964,3.922,40,38,32.82,98.71,1570.0
714364,2021-07-25 06:54:59,73.2,354.9,-69.70001,3.965,3.922,40,38,32.89,98.89,1578.0
714365,2021-07-25 06:55:07,73.6,355.0,-69.70001,3.966,3.924,40,38,32.94,99.07,1586.0
714366,2021-07-25 06:55:15,73.6,355.2,-69.70001,3.968,3.926,40,38,33.0,99.25,1594.0
714367,2021-07-25 06:55:23,73.6,355.2,-69.70001,3.968,3.927,40,38,33.07,99.43,1602.0
714368,2021-07-25 06:55:31,74.0,355.3,-69.70001,3.97,3.927,40,38,33.13,99.61,1610.0
714369,2021-07-25 06:55:39,74.0,355.5,-69.60001,3.971,3.928,40,38,33.18,99.79,1618.0
714370,2021-07-25 06:55:47,74.0,355.5,-69.70001,3.972,3.93,40,38,33.24,99.96,1626.0
714371,2021-07-25 06:55:55,74.4,355.7,-69.70001,3.973,3.931,40,38,33.3,100.14,1634.0
714372,2021-07-25 06:56:03,74.4,355.7,-69.70001,3.975,3.933,40,38,33.36,100.32,1642.0
714373,2021-07-25 06:56:11,74.4,355.8,-69.70001,3.975,3.933,40,38,33.42,100.49,1650.0
714374,2021-07-25 06:56:19,74.8,356.1,-69.70001,3.977,3.934,40,38,33.47,100.67,1658.0
714375,2021-07-25 06:56:27,74.8,356.1,-69.70001,3.978,3.935,40,38,33.53,100.82,1666.0
714376,2021-07-25 06:56:35,74.8,356.3,-69.70001,3.979,3.936,40,38,33.58,101.0,1674.0
714377,2021-07-25 06:56:43,75.2,356.3,-69.70001,3.981,3.939,40,38,33.65,101.19,1682.0
714378,2021-07-25 06:56:51,75.2,356.4,-69.70001,3.982,3.939,40,38,33.71,101.38,1690.0
714379,2021-07-25 06:56:59,75.2,356.6,-69.70001,3.982,3.94,40,38,33.77,101.54,1698.0
714380,2021-07-25 06:57:07,75.6,356.6,-69.70001,3.984,3.942,40,38,33.82,101.72,1706.0
714381,2021-07-25 06:57:15,75.6,356.8,-69.70001,3.985,3.942,40,38,33.89,101.9,1714.0
714382,2021-07-25 06:57:23,75.6,356.8,-69.70001,3.986,3.945,40,38,33.94,102.07,1722.0
