number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
526279,2020-12-20 19:14:33,60.4,345.5,-49.10001,3.86,3.832,22,20,24.27,73.03,0.0
526280,2020-12-20 19:14:43,60.4,346.0,-49.10001,3.863,3.837,22,20,24.32,73.17,10.0
526281,2020-12-20 19:14:53,60.4,346.3,-49.0,3.867,3.84,22,20,24.36,73.3,20.0
526282,2020-12-20 19:15:03,60.4,346.4,-49.10001,3.869,3.843,22,20,24.4,73.43999,30.0
526283,2020-12-20 19:15:13,60.8,346.8,-49.0,3.871,3.845,22,20,24.45,73.57,40.0
526284,2020-12-20 19:15:23,60.8,346.9,-49.0,3.873,3.847,22,20,24.5,73.72,50.0
526285,2020-12-20 19:15:33,60.8,347.1,-49.0,3.876,3.849,22,20,24.55,73.86,60.0
526286,2020-12-20 19:15:43,60.8,347.2,-49.0,3.878,3.852,22,20,24.58,73.98,70.0
526287,2020-12-20 19:15:53,61.2,347.4,-49.0,3.879,3.853,22,20,24.63,74.11,80.0
526288,2020-12-20 19:16:03,61.2,347.5,-49.0,3.881,3.855,22,20,24.68,74.25,90.0
526289,2020-12-20 19:16:13,61.2,347.7,-49.0,3.882,3.857,22,20,24.72,74.39,100.0
526290,2020-12-20 19:16:23,61.6,347.8,-49.0,3.883,3.859,22,20,24.76,74.52,110.0
526291,2020-12-20 19:16:33,61.6,347.8,-49.10001,3.885,3.859,22,20,24.81,74.65,120.0
526292,2020-12-20 19:16:43,61.6,348.0,-49.10001,3.886,3.861,22,20,24.86,74.8,130.0
526293,2020-12-20 19:16:53,61.6,348.2,-49.0,3.887,3.862,22,20,24.9,74.93,140.0
526294,2020-12-20 19:17:03,62.0,348.3,-49.10001,3.889,3.864,22,20,24.95,75.08,150.0
526295,2020-12-20 19:17:13,62.0,348.3,-49.0,3.89,3.865,22,20,24.99,75.2,160.0
526296,2020-12-20 19:17:23,62.0,348.5,-49.0,3.891,3.866,22,20,25.04,75.33,170.0
526297,2020-12-20 19:17:33,62.4,348.6,-49.0,3.892,3.868,22,20,25.08,75.46,180.0
526298,2020-12-20 19:17:43,62.4,348.6,-49.0,3.893,3.869,22,20,25.12,75.59,190.0
526299,2020-12-20 19:17:53,62.4,348.9,-49.10001,3.895,3.87,22,20,25.17,75.73,200.0
526300,2020-12-20 19:18:03,62.4,348.9,-49.10001,3.897,3.871,22,20,25.21,75.87,210.0
526301,2020-12-20 19:18:13,62.8,349.1,-49.0,3.898,3.873,22,20,25.25,76.0,220.0
526302,2020-12-20 19:18:23,62.8,349.3,-49.10001,3.899,3.874,22,20,25.3,76.15,230.0
526303,2020-12-20 19:18:33,62.8,349.3,-49.0,3.899,3.875,22,20,25.35,76.29,240.0
526304,2020-12-20 19:18:43,63.2,349.3,-49.10001,3.901,3.876,22,20,25.4,76.43,250.0
526305,2020-12-20 19:18:53,63.2,349.4,-49.10001,3.902,3.878,22,20,25.44,76.54,260.0
526306,2020-12-20 19:19:03,63.2,349.6,-49.10001,3.903,3.879,22,20,25.48,76.68,270.0
526307,2020-12-20 19:19:13,63.2,349.7,-49.10001,3.904,3.88,22,20,25.53,76.81,280.0
526308,2020-12-20 19:19:23,63.6,349.9,-49.0,3.906,3.881,22,20,25.57,76.93999,290.0
526309,2020-12-20 19:19:33,63.6,349.9,-49.10001,3.906,3.882,22,20,25.61,77.08,300.0
526310,2020-12-20 19:19:43,63.6,350.0,-49.10001,3.908,3.884,22,20,25.66,77.22,310.0
526311,2020-12-20 19:19:53,63.6,350.2,-49.10001,3.909,3.884,22,20,25.7,77.36,320.0
526312,2020-12-20 19:20:03,64.0,350.2,-49.0,3.91,3.885,22,20,25.76,77.50999,330.0
526313,2020-12-20 19:20:13,64.0,350.3,-49.10001,3.912,3.887,22,20,25.8,77.64,340.0
526314,2020-12-20 19:20:23,64.0,350.3,-49.10001,3.912,3.887,22,20,25.84,77.75999,350.0
526315,2020-12-20 19:20:33,64.4,350.5,-49.0,3.914,3.888,22,20,25.88,77.89,360.0
526316,2020-12-20 19:20:43,64.4,350.7,-49.10001,3.915,3.889,22,20,25.93,78.02,370.0
526317,2020-12-20 19:20:53,64.4,350.7,-49.10001,3.915,3.891,22,20,25.98,78.17,380.0
526318,2020-12-20 19:21:03,64.4,350.8,-49.10001,3.917,3.892,22,20,26.02,78.31,390.0
526319,2020-12-20 19:21:13,64.8,350.8,-49.10001,3.917,3.893,22,20,26.06,78.43999,400.0
526320,2020-12-20 19:21:23,64.8,351.0,-49.10001,3.918,3.894,22,20,26.11,78.59,410.0
526321,2020-12-20 19:21:33,64.8,351.1,-49.10001,3.92,3.896,22,20,26.16,78.72,420.0
526322,2020-12-20 19:21:43,65.2,351.1,-49.10001,3.921,3.896,22,20,26.21,78.86,430.0
526323,2020-12-20 19:21:53,65.2,351.3,-49.10001,3.921,3.898,22,20,26.25,78.99,440.0
526324,2020-12-20 19:22:03,65.2,351.4,-49.10001,3.923,3.899,22,20,26.29,79.11,450.0
526325,2020-12-20 19:22:13,65.2,351.4,-49.10001,3.924,3.9,22,20,26.33,79.24,460.0
526326,2020-12-20 19:22:23,65.6,351.6,-49.10001,3.926,3.901,22,20,26.37,79.37,470.0
526327,2020-12-20 19:22:33,65.6,351.6,-49.10001,3.926,3.901,22,20,26.42,79.52,480.0
526328,2020-12-20 19:22:43,65.6,351.8,-49.10001,3.927,3.902,22,20,26.47,79.65,490.0
526329,2020-12-20 19:22:53,65.6,351.9,-49.10001,3.928,3.904,22,20,26.52,79.79,500.0
