number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
123164,2019-10-22 22:31:04,24.4,325.0,-4.800018,3.618,3.613,33,31,11.01,33.11,0.0
123165,2019-10-22 22:31:12,24.4,325.2,-9.800018,3.621,3.615,33,31,11.01,33.12,8.0
123166,2019-10-22 22:31:20,24.4,325.5,-14.89999,3.621,3.615,33,31,11.03,33.15,16.0
123167,2019-10-22 22:31:28,24.4,325.5,-14.89999,3.625,3.618,33,31,11.04,33.19,24.0
123168,2019-10-22 22:31:36,24.4,325.8,-19.89999,3.628,3.62,33,31,11.05,33.22,32.0
123169,2019-10-22 22:31:44,24.4,326.0,-24.89999,3.632,3.622,33,31,11.06,33.27,40.0
123170,2019-10-22 22:31:52,24.4,326.1,-29.89999,3.637,3.625,33,31,11.09,33.34,48.0
123171,2019-10-22 22:32:00,24.4,326.4,-34.89999,3.637,3.626,33,31,11.11,33.4,56.0
123172,2019-10-22 22:32:08,24.4,326.6,-34.89999,3.641,3.628,33,31,11.14,33.49,64.0
123173,2019-10-22 22:32:16,24.8,326.7,-39.89999,3.645,3.631,33,31,11.16,33.57,72.0
123174,2019-10-22 22:32:24,24.8,326.9,-39.89999,3.646,3.632,33,31,11.19,33.65,80.0
123175,2019-10-22 22:32:32,24.8,326.9,-39.89999,3.647,3.633,33,31,11.22,33.75,88.0
123176,2019-10-22 22:32:40,24.8,327.1,-39.89999,3.648,3.632,33,31,11.25,33.83,96.0
123177,2019-10-22 22:32:48,24.8,327.1,-39.89999,3.649,3.634,33,31,11.29,33.93,104.0
123178,2019-10-22 22:32:56,24.8,327.1,-39.89999,3.649,3.635,33,31,11.32,34.02,112.0
123179,2019-10-22 22:33:04,25.2,327.1,-39.89999,3.649,3.635,33,31,11.34,34.1,120.0
123180,2019-10-22 22:33:12,25.2,327.2,-39.89999,3.65,3.635,33,31,11.37,34.2,128.0
123181,2019-10-22 22:33:20,25.2,327.2,-39.89999,3.65,3.635,33,31,11.4,34.29,136.0
123182,2019-10-22 22:33:28,25.2,327.2,-39.89999,3.65,3.636,33,31,11.44,34.39,144.0
123183,2019-10-22 22:33:36,25.2,327.4,-39.89999,3.652,3.637,33,31,11.47,34.47,152.0
123184,2019-10-22 22:33:44,25.2,327.4,-39.89999,3.652,3.637,33,31,11.5,34.57,160.0
123185,2019-10-22 22:33:52,25.6,327.4,-39.89999,3.652,3.637,33,31,11.52,34.65,168.0
123186,2019-10-22 22:34:00,25.6,327.4,-39.89999,3.653,3.637,33,31,11.55,34.73,176.0
123187,2019-10-22 22:34:08,25.6,327.4,-39.89999,3.652,3.638,33,31,11.58,34.83,184.0
123188,2019-10-22 22:34:16,25.6,327.4,-39.89999,3.653,3.639,33,31,11.61,34.92,192.0
123189,2019-10-22 22:34:24,25.6,327.5,-39.89999,3.653,3.639,33,31,11.65,35.01,200.0
123190,2019-10-22 22:34:32,25.6,327.5,-39.89999,3.654,3.639,33,31,11.67,35.1,208.0
123191,2019-10-22 22:34:40,26.0,327.5,-39.89999,3.655,3.639,33,31,11.7,35.19,216.0
123192,2019-10-22 22:34:48,26.0,327.5,-39.89999,3.654,3.641,33,31,11.73,35.28,224.0
123193,2019-10-22 22:34:56,26.0,327.7,-39.89999,3.655,3.64,33,31,11.76,35.36,232.0
123194,2019-10-22 22:35:04,26.0,327.5,-39.89999,3.655,3.64,33,31,11.8,35.47,240.0
123195,2019-10-22 22:35:12,26.0,327.7,-39.89999,3.656,3.641,33,31,11.83,35.54,248.0
123196,2019-10-22 22:35:20,26.0,327.7,-39.89999,3.656,3.642,33,31,11.85,35.65,256.0
