number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
630600,2021-04-13 13:47:21,28.4,329.4,-69.80002,3.681,3.656,33,32,11.28,33.92,0.0
630601,2021-04-13 13:47:31,28.4,329.6,-69.70001,3.683,3.659,33,32,11.35,34.12,10.0
630602,2021-04-13 13:47:41,28.8,329.7,-69.80002,3.686,3.661,33,32,11.41,34.32,20.0
630603,2021-04-13 13:47:51,28.8,329.9,-69.80002,3.687,3.663,33,32,11.47,34.5,30.0
630604,2021-04-13 13:48:01,28.8,329.9,-69.80002,3.688,3.664,33,32,11.54,34.7,40.0
630605,2021-04-13 13:48:11,29.2,330.0,-69.80002,3.689,3.665,33,32,11.6,34.88,50.0
630606,2021-04-13 13:48:21,29.2,330.0,-69.80002,3.69,3.666,33,32,11.67,35.08,60.0
630607,2021-04-13 13:48:31,29.6,330.2,-69.80002,3.69,3.666,33,32,11.73,35.28,70.0
630608,2021-04-13 13:48:41,29.6,330.2,-69.80002,3.692,3.668,33,32,11.8,35.47,80.0
630609,2021-04-13 13:48:51,30.0,330.3,-69.70001,3.693,3.668,33,32,11.86,35.67,90.0
630610,2021-04-13 13:49:01,30.0,330.3,-69.70001,3.693,3.669,33,32,11.94,35.89,100.0
630611,2021-04-13 13:49:11,30.0,330.5,-69.80002,3.694,3.669,33,32,12.0,36.08,110.0
630612,2021-04-13 13:49:21,30.4,330.5,-69.70001,3.695,3.671,33,32,12.07,36.28,120.0
630613,2021-04-13 13:49:31,30.4,330.7,-69.80002,3.696,3.672,33,32,12.13,36.48,130.0
630614,2021-04-13 13:49:41,30.8,330.7,-69.80002,3.697,3.672,33,32,12.19,36.65,140.0
630615,2021-04-13 13:49:51,30.8,330.8,-69.80002,3.697,3.673,33,32,12.25,36.85,150.0
630616,2021-04-13 13:50:01,30.8,330.8,-69.80002,3.698,3.673,33,32,12.32,37.05,160.0
630617,2021-04-13 13:50:11,31.2,330.8,-69.70001,3.699,3.674,33,32,12.39,37.24,170.0
630618,2021-04-13 13:50:21,31.2,331.0,-69.80002,3.7,3.675,33,32,12.46,37.46,180.0
630619,2021-04-13 13:50:31,31.6,331.0,-69.70001,3.7,3.677,33,32,12.52,37.66,190.0
630620,2021-04-13 13:50:41,31.6,331.1,-69.70001,3.701,3.676,33,32,12.59,37.85,200.0
630621,2021-04-13 13:50:51,31.6,331.1,-69.80002,3.701,3.677,34,32,12.66,38.05,210.0
630622,2021-04-13 13:51:01,32.0,331.3,-69.80002,3.703,3.678,34,32,12.72,38.25,220.0
630623,2021-04-13 13:51:11,32.0,331.1,-69.80002,3.703,3.679,34,32,12.78,38.42,230.0
630624,2021-04-13 13:51:21,32.4,331.3,-69.80002,3.704,3.679,34,32,12.84,38.61,240.0
630625,2021-04-13 13:51:31,32.4,331.3,-69.70001,3.705,3.68,34,32,12.91,38.81,250.0
630626,2021-04-13 13:51:42,32.4,331.4,-69.80002,3.705,3.68,34,32,12.98,39.01,261.0
630627,2021-04-13 13:51:52,32.8,331.4,-69.70001,3.705,3.682,34,32,13.05,39.22,271.0
630628,2021-04-13 13:52:02,32.8,331.6,-69.70001,3.706,3.682,34,32,13.11,39.43,281.0
630629,2021-04-13 13:52:12,33.2,331.6,-69.80002,3.707,3.683,34,32,13.18,39.62,291.0
630630,2021-04-13 13:52:22,33.2,331.6,-69.70001,3.707,3.683,34,32,13.24,39.81,301.0
630631,2021-04-13 13:52:32,33.6,331.7,-69.80002,3.708,3.684,34,32,13.31,40.02,311.0
630632,2021-04-13 13:52:42,33.6,331.9,-69.80002,3.71,3.685,34,32,13.37,40.2,321.0
630633,2021-04-13 13:52:52,33.6,331.9,-69.80002,3.71,3.685,34,32,13.43,40.38,331.0
630634,2021-04-13 13:53:02,34.0,331.9,-69.70001,3.711,3.686,34,32,13.5,40.58,341.0
630635,2021-04-13 13:53:12,34.0,331.9,-69.70001,3.711,3.687,34,32,13.56,40.78,351.0
630636,2021-04-13 13:53:22,34.4,332.1,-69.80002,3.712,3.687,34,32,13.64,40.99,361.0
630637,2021-04-13 13:53:32,34.4,332.1,-69.80002,3.713,3.688,34,32,13.7,41.2,371.0
630638,2021-04-13 13:53:42,34.4,332.2,-69.80002,3.713,3.689,34,32,13.77,41.39,381.0
630639,2021-04-13 13:53:52,34.8,332.1,-69.70001,3.713,3.689,34,32,13.83,41.58,391.0
630640,2021-04-13 13:54:02,34.8,332.2,-69.70001,3.715,3.69,34,32,13.9,41.78,401.0
630641,2021-04-13 13:54:12,35.2,332.4,-69.80002,3.715,3.691,34,32,13.96,41.97,411.0
630642,2021-04-13 13:54:22,35.2,332.4,-69.80002,3.716,3.691,34,32,14.03,42.18,421.0
630643,2021-04-13 13:54:32,35.2,332.4,-69.80002,3.716,3.692,34,32,14.09,42.35,431.0
630644,2021-04-13 13:54:42,35.6,332.5,-69.70001,3.718,3.693,34,32,14.15,42.56,441.0
630645,2021-04-13 13:54:52,35.6,332.5,-69.70001,3.717,3.693,34,32,14.22,42.76,451.0
630646,2021-04-13 13:55:02,36.0,332.5,-69.70001,3.719,3.694,34,32,14.29,42.97,461.0
630647,2021-04-13 13:55:12,36.0,332.7,-69.70001,3.719,3.695,34,32,14.36,43.16,471.0
630648,2021-04-13 13:55:22,36.4,332.7,-69.70001,3.72,3.695,34,32,14.42,43.36,481.0
630649,2021-04-13 13:55:32,36.4,332.8,-69.70001,3.72,3.696,34,32,14.49,43.55,491.0
630650,2021-04-13 13:55:42,36.4,332.8,-69.70001,3.721,3.697,34,33,14.55,43.76,501.0
630651,2021-04-13 13:55:52,36.8,333.0,-69.80002,3.722,3.697,34,33,14.61,43.93,511.0
630652,2021-04-13 13:56:02,36.8,333.0,-69.80002,3.723,3.698,34,33,14.67,44.12,521.0
630653,2021-04-13 13:56:12,37.2,333.2,-69.70001,3.724,3.699,34,33,14.74,44.33,531.0
630654,2021-04-13 13:56:22,37.2,333.2,-69.80002,3.724,3.7,34,33,14.82,44.54,541.0
630655,2021-04-13 13:56:32,37.2,333.2,-69.70001,3.725,3.7,34,33,14.88,44.74,551.0
630656,2021-04-13 13:56:42,37.6,333.3,-69.70001,3.726,3.701,34,33,14.95,44.92,561.0
630657,2021-04-13 13:56:52,37.6,333.3,-69.70001,3.727,3.701,34,33,15.01,45.13,571.0
630658,2021-04-13 13:57:02,38.0,333.3,-69.70001,3.728,3.703,34,33,15.07,45.32,581.0
630659,2021-04-13 13:57:12,38.0,333.5,-69.80002,3.729,3.703,34,33,15.14,45.53,591.0
630660,2021-04-13 13:57:22,38.0,333.5,-69.80002,3.729,3.704,34,33,15.2,45.71,601.0
630661,2021-04-13 13:57:32,38.4,333.6,-69.80002,3.73,3.705,34,33,15.26,45.89,611.0
630662,2021-04-13 13:57:42,38.4,333.6,-69.70001,3.73,3.705,34,33,15.33,46.1,621.0
630663,2021-04-13 13:57:52,38.8,333.6,-69.70001,3.731,3.706,34,33,15.41,46.31,631.0
630664,2021-04-13 13:58:02,38.8,333.8,-69.80002,3.732,3.707,34,33,15.47,46.51,641.0
630665,2021-04-13 13:58:12,39.2,333.9,-69.80002,3.733,3.708,34,33,15.53,46.71,651.0
630666,2021-04-13 13:58:22,39.2,333.9,-69.80002,3.733,3.709,34,33,15.6,46.9,661.0
630667,2021-04-13 13:58:32,39.2,333.9,-69.70001,3.734,3.709,34,33,15.66,47.1,671.0
630668,2021-04-13 13:58:42,39.6,334.1,-69.70001,3.736,3.71,34,33,15.73,47.3,681.0
630669,2021-04-13 13:58:52,39.6,334.1,-69.80002,3.736,3.71,34,33,15.8,47.5,691.0
630670,2021-04-13 13:59:02,40.0,334.1,-69.80002,3.737,3.711,34,33,15.86,47.68,701.0
630671,2021-04-13 13:59:12,40.0,334.2,-69.80002,3.738,3.712,34,33,15.92,47.88,711.0
630672,2021-04-13 13:59:22,40.0,334.4,-69.80002,3.738,3.713,34,33,15.99,48.08,721.0
630673,2021-04-13 13:59:32,40.4,334.4,-69.80002,3.74,3.714,34,33,16.06,48.29,731.0
630674,2021-04-13 13:59:42,40.4,334.6,-69.80002,3.74,3.715,34,33,16.12,48.47,741.0
630675,2021-04-13 13:59:52,40.8,334.6,-69.70001,3.742,3.716,34,33,16.19,48.68,751.0
630676,2021-04-13 14:00:02,40.8,334.7,-69.80002,3.742,3.716,34,33,16.25,48.87,761.0
630677,2021-04-13 14:00:12,41.2,334.7,-69.70001,3.743,3.717,34,33,16.33,49.08,771.0
