number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
103899,2019-10-09 15:15:50,36.4,331.0,-74.0,3.7,3.675,31,30,16.41,49.34,0.0
103900,2019-10-09 15:15:58,36.4,331.3,-74.0,3.704,3.678,31,30,16.45,49.47,8.0
103901,2019-10-09 15:16:06,36.4,331.4,-74.0,3.705,3.68,31,30,16.52,49.66,16.0
103902,2019-10-09 15:16:14,36.8,331.6,-74.0,3.708,3.682,31,30,16.57,49.83,24.0
103903,2019-10-09 15:16:22,36.8,331.6,-74.0,3.709,3.683,31,30,16.63,49.99,32.0
103904,2019-10-09 15:16:30,36.8,331.7,-74.0,3.71,3.685,31,30,16.68,50.16,40.0
103905,2019-10-09 15:16:38,36.8,331.9,-74.0,3.711,3.685,31,30,16.74,50.34,48.0
103906,2019-10-09 15:16:46,37.2,332.1,-74.0,3.712,3.687,31,30,16.8,50.51,56.0
103907,2019-10-09 15:16:54,37.2,332.1,-74.0,3.713,3.688,31,30,16.86,50.67,64.0
103908,2019-10-09 15:17:02,37.2,332.2,-74.0,3.713,3.689,31,30,16.91,50.84,72.0
103909,2019-10-09 15:17:10,37.6,332.2,-74.0,3.715,3.69,31,30,16.97,51.02,80.0
103910,2019-10-09 15:17:18,37.6,332.4,-74.0,3.715,3.691,31,30,17.02,51.19,88.0
103911,2019-10-09 15:17:26,37.6,332.4,-74.0,3.716,3.692,31,30,17.07,51.32,96.0
103912,2019-10-09 15:17:34,38.0,332.4,-74.0,3.718,3.691,31,30,17.13,51.5,104.0
103913,2019-10-09 15:17:42,38.0,332.5,-74.0,3.718,3.693,32,30,17.19,51.67,112.0
103914,2019-10-09 15:17:50,38.0,332.5,-74.10001,3.718,3.693,32,30,17.24,51.84,120.0
103915,2019-10-09 15:17:58,38.4,332.5,-74.0,3.719,3.695,32,30,17.3,52.0,128.0
103916,2019-10-09 15:18:06,38.4,332.7,-74.10001,3.719,3.695,32,30,17.36,52.18,136.0
103917,2019-10-09 15:18:14,38.4,332.8,-74.0,3.72,3.695,32,30,17.41,52.35,144.0
103918,2019-10-09 15:18:22,38.4,332.8,-74.10001,3.721,3.697,32,30,17.47,52.52,152.0
103919,2019-10-09 15:18:30,38.8,332.8,-74.10001,3.722,3.697,32,30,17.53,52.69,160.0
