number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
600955,2021-02-20 04:56:18,52.4,340.2,-70.20001,3.8,3.758,26,23,20.67,62.2,0.0
600956,2021-02-20 04:56:28,52.4,340.7,-70.20001,3.805,3.763,26,23,20.75,62.4,10.0
600957,2021-02-20 04:56:38,52.8,341.0,-70.10001,3.81,3.766,26,23,20.8,62.57,20.0
600958,2021-02-20 04:56:48,52.8,341.3,-70.10001,3.814,3.769,26,23,20.87,62.76,30.0
600959,2021-02-20 04:56:58,53.2,341.6,-70.20001,3.818,3.772,26,23,20.94,62.98,40.0
600960,2021-02-20 04:57:08,53.2,341.9,-70.20001,3.821,3.775,26,23,21.0,63.18,50.0
600961,2021-02-20 04:57:18,53.2,342.1,-70.10001,3.824,3.777,26,24,21.07,63.37,60.0
600962,2021-02-20 04:57:28,53.6,342.4,-70.20001,3.827,3.78,26,24,21.13,63.57,70.0
600963,2021-02-20 04:57:38,53.6,342.7,-70.20001,3.829,3.783,26,24,21.2,63.76,80.0
600964,2021-02-20 04:57:48,54.0,342.8,-70.20001,3.831,3.785,26,24,21.26,63.96,90.0
600965,2021-02-20 04:57:58,54.0,343.0,-70.20001,3.834,3.786,26,24,21.33,64.15,100.0
600966,2021-02-20 04:58:08,54.0,343.3,-70.20001,3.837,3.788,26,24,21.39,64.32,110.0
600967,2021-02-20 04:58:18,54.4,343.5,-70.20001,3.839,3.791,26,24,21.45,64.53,120.0
600968,2021-02-20 04:58:28,54.4,343.6,-70.20001,3.84,3.792,26,24,21.52,64.75,130.0
600969,2021-02-20 04:58:38,54.8,343.9,-70.20001,3.843,3.795,26,24,21.59,64.95,140.0
600970,2021-02-20 04:58:48,54.8,344.1,-70.20001,3.845,3.796,26,24,21.66,65.14,150.0
600971,2021-02-20 04:58:58,55.2,344.3,-70.20001,3.848,3.799,26,24,21.72,65.34,160.0
600972,2021-02-20 04:59:08,55.2,344.4,-70.20001,3.85,3.801,26,24,21.79,65.53,170.0
600973,2021-02-20 04:59:18,55.2,344.7,-70.10001,3.852,3.803,26,24,21.85,65.73,180.0
600974,2021-02-20 04:59:28,55.6,344.9,-70.20001,3.854,3.805,26,24,21.92,65.92,190.0
600975,2021-02-20 04:59:38,55.6,345.0,-70.20001,3.856,3.808,26,24,21.98,66.13,200.0
600976,2021-02-20 04:59:48,56.0,345.2,-70.30002,3.858,3.809,26,24,22.04,66.3,210.0
600977,2021-02-20 04:59:58,56.0,345.3,-70.20001,3.86,3.812,26,24,22.11,66.52,220.0
600978,2021-02-20 05:00:08,56.0,345.7,-70.30002,3.862,3.814,26,24,22.18,66.7,230.0
600979,2021-02-20 05:00:18,56.4,345.8,-70.20001,3.864,3.815,26,24,22.24,66.9,240.0
600980,2021-02-20 05:00:28,56.4,346.0,-70.20001,3.866,3.818,26,24,22.31,67.1,250.0
600981,2021-02-20 05:00:38,56.8,346.1,-70.20001,3.868,3.82,26,24,22.46,67.56,260.0
600982,2021-02-20 05:00:48,56.8,346.3,-70.20001,3.87,3.822,26,24,22.53,67.75,270.0
600983,2021-02-20 05:00:58,57.2,346.4,-70.20001,3.871,3.824,26,24,22.6,67.95,280.0
600984,2021-02-20 05:01:08,57.2,346.6,-70.30002,3.873,3.826,26,24,22.66,68.15,290.0
600985,2021-02-20 05:01:18,57.2,346.8,-70.20001,3.874,3.829,26,24,22.71,68.32,300.0
600986,2021-02-20 05:01:28,57.6,346.9,-70.30002,3.876,3.831,26,24,22.79,68.54,310.0
600987,2021-02-20 05:01:38,57.6,347.1,-70.20001,3.878,3.832,26,24,22.86,68.74,320.0
600988,2021-02-20 05:01:48,58.0,347.2,-70.20001,3.881,3.835,26,24,22.92,68.93,330.0
600989,2021-02-20 05:01:58,58.0,347.4,-70.30002,3.882,3.836,26,24,22.99,69.13,340.0
600990,2021-02-20 05:02:08,58.0,347.5,-70.20001,3.884,3.838,26,24,23.05,69.33,350.0
600991,2021-02-20 05:02:18,58.4,347.7,-70.20001,3.885,3.84,26,24,23.12,69.53,360.0
600992,2021-02-20 05:02:28,58.4,348.0,-70.20001,3.887,3.842,26,24,23.18,69.71,370.0
600993,2021-02-20 05:02:38,58.8,348.0,-70.30002,3.889,3.844,26,24,23.25,69.92,380.0
600994,2021-02-20 05:02:48,58.8,348.2,-70.20001,3.89,3.846,26,24,23.31,70.09,390.0
600995,2021-02-20 05:02:58,58.8,348.3,-70.20001,3.892,3.848,26,24,23.38,70.31,400.0
600996,2021-02-20 05:03:08,59.2,348.5,-70.20001,3.893,3.85,26,24,23.44,70.5,410.0
600997,2021-02-20 05:03:18,59.2,348.6,-70.20001,3.895,3.852,26,24,23.51,70.71,420.0
600998,2021-02-20 05:03:28,59.6,348.8,-70.20001,3.897,3.853,26,24,23.58,70.89,430.0
600999,2021-02-20 05:03:38,59.6,348.9,-70.30002,3.898,3.855,26,24,23.64,71.1,440.0
601000,2021-02-20 05:03:48,60.0,349.1,-70.30002,3.9,3.856,26,24,23.71,71.29,450.0
601001,2021-02-20 05:03:58,60.0,349.3,-70.20001,3.902,3.858,27,24,23.77,71.5,460.0
601002,2021-02-20 05:04:08,60.0,349.4,-70.30002,3.903,3.86,27,24,23.84,71.68,470.0
601003,2021-02-20 05:04:18,60.4,349.6,-70.30002,3.905,3.862,27,24,23.9,71.88,480.0
601004,2021-02-20 05:04:28,60.4,349.7,-70.30002,3.906,3.863,27,24,23.97,72.08,490.0
601005,2021-02-20 05:04:38,60.8,349.9,-70.30002,3.908,3.866,27,24,24.03,72.27,500.0
601006,2021-02-20 05:04:48,60.8,349.9,-70.20001,3.909,3.867,27,24,24.1,72.48,510.0
601007,2021-02-20 05:04:58,60.8,350.0,-70.30002,3.911,3.868,27,24,24.17,72.68,520.0
601008,2021-02-20 05:05:08,61.2,350.2,-70.30002,3.913,3.87,27,24,24.23,72.88,530.0
601009,2021-02-20 05:05:18,61.2,350.3,-70.30002,3.914,3.872,27,24,24.3,73.06,540.0
601010,2021-02-20 05:05:28,61.6,350.5,-70.20001,3.916,3.874,27,24,24.36,73.27,550.0
601011,2021-02-20 05:05:38,61.6,350.7,-70.20001,3.917,3.876,27,24,24.43,73.46,560.0
601012,2021-02-20 05:05:48,61.6,350.8,-70.20001,3.92,3.877,27,24,24.5,73.66,570.0
601013,2021-02-20 05:05:58,62.0,351.0,-70.20001,3.919,3.879,27,24,24.55,73.85,580.0
601014,2021-02-20 05:06:08,62.0,351.1,-70.20001,3.921,3.881,27,24,24.63,74.06,590.0
601015,2021-02-20 05:06:18,62.4,351.1,-70.20001,3.924,3.882,27,25,24.69,74.24,600.0
601016,2021-02-20 05:06:28,62.4,351.3,-70.30002,3.925,3.883,27,25,24.76,74.45,610.0
601017,2021-02-20 05:06:38,62.8,351.4,-70.20001,3.928,3.884,27,25,24.82,74.64,620.0
601018,2021-02-20 05:06:48,62.8,351.6,-70.20001,3.928,3.886,27,25,24.89,74.84,630.0
601019,2021-02-20 05:06:58,62.8,351.8,-70.20001,3.931,3.888,27,25,24.96,75.05,640.0
601020,2021-02-20 05:07:08,63.2,351.9,-70.20001,3.932,3.89,27,25,25.01,75.23,650.0
