number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
385789,2020-07-09 14:16:25,40.0,332.2,-70.0,3.713,3.682,37,36,16.23,48.79,0.0
385790,2020-07-09 14:16:35,40.0,332.7,-70.0,3.717,3.686,37,36,16.3,48.99,10.0
385791,2020-07-09 14:16:45,40.0,333.0,-70.10001,3.72,3.689,37,36,16.36,49.18,20.0
385792,2020-07-09 14:16:55,40.4,333.2,-70.0,3.722,3.691,37,36,16.43,49.39,30.0
385793,2020-07-09 14:17:05,40.4,333.3,-70.10001,3.724,3.693,37,36,16.49,49.59,40.0
385794,2020-07-09 14:17:15,40.8,333.5,-70.10001,3.726,3.695,37,36,16.56,49.78,50.0
385795,2020-07-09 14:17:25,40.8,333.5,-70.0,3.727,3.696,38,36,16.62,49.98,60.0
385796,2020-07-09 14:17:35,40.8,333.6,-70.0,3.729,3.696,38,36,16.68,50.17,70.0
385797,2020-07-09 14:17:45,41.2,333.6,-70.0,3.73,3.698,38,36,16.75,50.35,80.0
385798,2020-07-09 14:17:55,41.2,333.8,-70.0,3.731,3.699,38,36,16.81,50.54,90.0
385799,2020-07-09 14:18:05,41.6,333.9,-70.0,3.732,3.7,38,36,16.88,50.74,100.0
385800,2020-07-09 14:18:15,41.6,333.9,-70.0,3.733,3.702,38,36,16.94,50.93,110.0
385801,2020-07-09 14:18:25,41.6,334.1,-70.10001,3.734,3.702,38,36,17.02,51.16,120.0
385802,2020-07-09 14:18:35,42.0,334.2,-70.10001,3.736,3.703,38,36,17.08,51.35,130.0
385803,2020-07-09 14:18:45,42.0,334.4,-70.0,3.736,3.705,38,36,17.14,51.54,140.0
385804,2020-07-09 14:18:55,42.4,334.4,-70.10001,3.737,3.704,38,36,17.21,51.74,150.0
385805,2020-07-09 14:19:05,42.4,334.6,-70.10001,3.737,3.705,38,36,17.27,51.93,160.0
385806,2020-07-09 14:19:15,42.4,334.6,-70.0,3.74,3.707,38,36,17.33,52.11,170.0
385807,2020-07-09 14:19:25,42.8,334.7,-70.10001,3.74,3.708,38,36,17.4,52.31,180.0
385808,2020-07-09 14:19:35,42.8,334.9,-70.10001,3.74,3.708,38,36,17.46,52.5,190.0
385809,2020-07-09 14:19:45,43.2,334.9,-70.10001,3.743,3.71,38,36,17.53,52.69,200.0
385810,2020-07-09 14:19:55,43.2,335.0,-70.10001,3.743,3.71,38,36,17.6,52.91,210.0
385811,2020-07-09 14:20:05,43.2,335.0,-70.10001,3.744,3.712,38,36,17.67,53.12,220.0
385812,2020-07-09 14:20:15,43.6,335.2,-70.0,3.745,3.712,38,36,17.73,53.31,230.0
385813,2020-07-09 14:20:25,43.6,335.2,-70.0,3.747,3.712,38,36,17.8,53.51,240.0
385814,2020-07-09 14:20:35,44.0,335.3,-70.0,3.747,3.715,38,36,17.86,53.7,250.0
385815,2020-07-09 14:20:45,44.0,335.5,-70.10001,3.749,3.715,38,36,17.92,53.88,260.0
385816,2020-07-09 14:20:55,44.0,335.5,-70.10001,3.75,3.715,38,36,17.99,54.07,270.0
385817,2020-07-09 14:21:05,44.4,335.7,-70.0,3.751,3.717,38,37,18.05,54.27,280.0
385818,2020-07-09 14:21:15,44.4,335.7,-70.0,3.751,3.717,38,36,18.11,54.46,290.0
385819,2020-07-09 14:21:25,44.8,335.8,-70.0,3.752,3.719,38,37,18.19,54.68,300.0
385820,2020-07-09 14:21:35,44.8,336.0,-70.10001,3.754,3.719,38,37,18.25,54.88,310.0
385821,2020-07-09 14:21:45,44.8,336.0,-70.10001,3.755,3.72,38,37,18.32,55.07,320.0
