number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
417381,2020-08-08 15:28:22,57.6,344.3,-71.0,3.839,3.793,34,33,23.54,70.78,0.0
417382,2020-08-08 15:28:32,58.0,344.7,-71.0,3.852,3.804,34,33,23.61,70.96,10.0
417383,2020-08-08 15:28:42,58.0,345.2,-71.0,3.858,3.809,34,33,23.67,71.16,20.0
417384,2020-08-08 15:28:52,58.4,345.5,-71.0,3.862,3.814,34,33,23.74,71.35,30.0
417385,2020-08-08 15:29:02,58.4,345.8,-71.10001,3.865,3.818,34,33,23.8,71.55,40.0
417386,2020-08-08 15:29:12,58.4,346.1,-71.10001,3.867,3.821,34,33,23.86,71.76,50.0
417387,2020-08-08 15:29:22,58.8,346.3,-71.10001,3.87,3.824,34,33,23.93,71.95,60.0
417388,2020-08-08 15:29:32,58.8,346.4,-71.20001,3.873,3.827,35,33,23.99,72.14,70.0
417389,2020-08-08 15:29:42,59.2,346.8,-71.20001,3.874,3.829,35,33,24.06,72.34,80.0
417390,2020-08-08 15:29:52,59.2,346.9,-71.20001,3.877,3.832,35,33,24.14,72.56,90.0
417391,2020-08-08 15:30:02,59.2,347.1,-71.20001,3.878,3.834,35,33,24.2,72.74,100.0
417392,2020-08-08 15:30:12,59.6,347.2,-71.30002,3.88,3.836,35,33,24.26,72.93,110.0
417393,2020-08-08 15:30:22,59.6,347.4,-71.30002,3.882,3.839,35,33,24.32,73.13,120.0
417394,2020-08-08 15:30:32,60.0,347.5,-71.30002,3.884,3.84,35,34,24.39,73.33,130.0
417395,2020-08-08 15:30:42,60.0,347.7,-71.30002,3.887,3.843,35,34,24.45,73.52,140.0
417396,2020-08-08 15:30:52,60.0,348.0,-71.30002,3.888,3.845,35,34,24.53,73.73,150.0
417397,2020-08-08 15:31:02,60.4,348.2,-71.39999,3.889,3.847,35,34,24.59,73.93,160.0
417398,2020-08-08 15:31:12,60.4,348.2,-71.39999,3.891,3.848,35,34,24.66,74.12,170.0
417399,2020-08-08 15:31:22,60.8,348.3,-71.39999,3.893,3.851,35,34,24.73,74.34,180.0
417400,2020-08-08 15:31:32,60.8,348.5,-71.39999,3.895,3.852,35,34,24.79,74.54,190.0
417401,2020-08-08 15:31:42,60.8,348.6,-71.39999,3.896,3.854,35,34,24.85,74.72,200.0
417402,2020-08-08 15:31:52,61.2,348.8,-71.5,3.899,3.855,35,34,24.91,74.91,210.0
417403,2020-08-08 15:32:02,61.2,348.9,-71.39999,3.9,3.858,35,34,24.98,75.1,220.0
417404,2020-08-08 15:32:12,61.6,349.1,-71.39999,3.9,3.859,35,34,25.05,75.31,230.0
417405,2020-08-08 15:32:22,61.6,349.3,-71.39999,3.903,3.861,35,34,25.12,75.50999,240.0
417406,2020-08-08 15:32:32,61.6,349.4,-71.39999,3.904,3.862,35,34,25.18,75.7,250.0
417407,2020-08-08 15:32:42,62.0,349.6,-71.5,3.906,3.864,35,34,25.24,75.9,260.0
417408,2020-08-08 15:32:52,62.0,349.7,-71.5,3.907,3.866,35,34,25.32,76.11,270.0
417409,2020-08-08 15:33:02,62.4,349.9,-71.5,3.909,3.868,35,34,25.39,76.32,280.0
417410,2020-08-08 15:33:12,62.4,349.9,-71.5,3.91,3.869,35,34,25.45,76.5,290.0
417411,2020-08-08 15:33:22,62.4,350.2,-71.5,3.912,3.87,35,34,25.52,76.71,300.0
417412,2020-08-08 15:33:32,62.8,350.2,-71.5,3.913,3.872,35,34,25.58,76.9,310.0
417413,2020-08-08 15:33:42,62.8,350.3,-71.5,3.915,3.873,35,34,25.65,77.1,320.0
417414,2020-08-08 15:33:52,63.2,350.5,-71.39999,3.917,3.875,35,34,25.71,77.3,330.0
417415,2020-08-08 15:34:02,63.2,350.7,-71.5,3.918,3.876,35,34,25.78,77.5,340.0
417416,2020-08-08 15:34:12,63.6,350.8,-71.5,3.92,3.878,35,34,25.84,77.68999,350.0
417417,2020-08-08 15:34:22,63.6,351.0,-71.5,3.921,3.88,35,34,25.91,77.9,360.0
417418,2020-08-08 15:34:32,63.6,351.1,-71.5,3.923,3.881,35,34,25.99,78.12,370.0
417419,2020-08-08 15:34:42,64.0,351.1,-71.5,3.925,3.884,35,34,26.04,78.3,380.0
417420,2020-08-08 15:34:52,64.0,351.4,-71.5,3.926,3.885,35,34,26.11,78.49,390.0
417421,2020-08-08 15:35:02,64.4,351.4,-71.5,3.928,3.886,35,34,26.17,78.68,400.0
417422,2020-08-08 15:35:12,64.4,351.6,-71.5,3.929,3.889,35,34,26.24,78.88,410.0
417423,2020-08-08 15:35:22,64.4,351.8,-71.5,3.93,3.889,35,34,26.31,79.09,420.0
417424,2020-08-08 15:35:32,64.8,351.9,-71.5,3.932,3.891,35,34,26.37,79.28,430.0
417425,2020-08-08 15:35:42,64.8,352.1,-71.5,3.932,3.892,35,34,26.44,79.47,440.0
417426,2020-08-08 15:35:52,65.2,352.1,-71.5,3.936,3.894,35,34,26.51,79.7,450.0
417427,2020-08-08 15:36:02,65.2,352.4,-71.5,3.936,3.895,35,34,26.57,79.89,460.0
417428,2020-08-08 15:36:12,65.2,352.4,-71.5,3.937,3.897,35,34,26.64,80.09,470.0
417429,2020-08-08 15:36:22,65.6,352.7,-71.5,3.939,3.898,35,34,26.7,80.27,480.0
417430,2020-08-08 15:36:32,65.6,352.7,-71.60001,3.941,3.899,35,34,26.77,80.47,490.0
417431,2020-08-08 15:36:42,66.0,352.8,-71.5,3.943,3.902,35,34,26.83,80.67,500.0
417432,2020-08-08 15:36:52,66.0,353.0,-71.5,3.944,3.904,35,34,26.9,80.87,510.0
417433,2020-08-08 15:37:02,66.0,353.2,-71.60001,3.946,3.904,35,34,26.97,81.08,520.0
417434,2020-08-08 15:37:12,66.4,353.2,-71.5,3.947,3.906,35,34,27.03,81.27,530.0
417435,2020-08-08 15:37:22,66.4,353.5,-71.60001,3.949,3.907,35,34,27.1,81.47,540.0
417436,2020-08-08 15:37:32,66.8,353.5,-71.60001,3.951,3.909,35,34,27.16,81.67,550.0
417437,2020-08-08 15:37:42,66.8,353.6,-71.60001,3.951,3.911,35,34,27.24,81.88,560.0
417438,2020-08-08 15:37:52,66.8,353.8,-71.5,3.953,3.913,35,34,27.29,82.06,570.0
417439,2020-08-08 15:38:02,67.2,353.9,-71.5,3.954,3.914,35,34,27.36,82.25999,580.0
417440,2020-08-08 15:38:12,67.2,354.1,-71.5,3.956,3.915,35,34,27.42,82.45,590.0
417441,2020-08-08 15:38:22,67.6,354.3,-71.5,3.957,3.916,35,34,27.49,82.66,600.0
417442,2020-08-08 15:38:32,67.6,354.3,-71.5,3.959,3.917,35,34,27.56,82.85,610.0
417443,2020-08-08 15:38:42,67.6,354.6,-71.60001,3.96,3.919,35,34,27.62,83.05,620.0
417444,2020-08-08 15:38:52,68.0,354.6,-71.5,3.962,3.921,36,34,27.7,83.28,630.0
417445,2020-08-08 15:39:02,68.0,354.7,-71.60001,3.963,3.923,36,34,27.76,83.47,640.0
417446,2020-08-08 15:39:12,68.4,354.9,-71.60001,3.965,3.924,36,34,27.83,83.66,650.0
417447,2020-08-08 15:39:22,68.4,354.9,-71.5,3.966,3.926,36,34,27.89,83.84,660.0
417448,2020-08-08 15:39:32,68.4,355.0,-71.60001,3.968,3.927,36,34,27.95,84.04,670.0
417449,2020-08-08 15:39:42,68.8,355.2,-71.60001,3.969,3.929,36,34,28.02,84.25,680.0
417450,2020-08-08 15:39:52,68.8,355.3,-71.60001,3.971,3.93,36,34,28.08,84.43999,690.0
417451,2020-08-08 15:40:02,69.2,355.5,-71.60001,3.973,3.932,36,34,28.15,84.64,700.0
417452,2020-08-08 15:40:12,69.2,355.7,-71.60001,3.973,3.933,36,34,28.22,84.84,710.0
417453,2020-08-08 15:40:22,69.6,355.8,-71.5,3.975,3.935,36,34,28.29,85.05,720.0
417454,2020-08-08 15:40:32,69.6,355.8,-71.60001,3.977,3.936,36,34,28.36,85.25,730.0
417455,2020-08-08 15:40:42,69.6,356.0,-71.5,3.978,3.938,36,34,28.43,85.45,740.0
417456,2020-08-08 15:40:52,70.0,356.1,-71.60001,3.979,3.939,36,34,28.48,85.62,750.0
417457,2020-08-08 15:41:02,70.0,356.4,-71.60001,3.981,3.94,36,34,28.55,85.83,760.0
417458,2020-08-08 15:41:12,70.4,356.4,-71.5,3.983,3.942,36,34,28.62,86.03,770.0
417459,2020-08-08 15:41:22,70.4,356.6,-71.60001,3.984,3.943,36,34,28.68,86.22,780.0
417460,2020-08-08 15:41:32,70.4,356.8,-71.5,3.986,3.945,36,34,28.75,86.43,790.0
417461,2020-08-08 15:41:42,70.8,356.9,-71.60001,3.987,3.946,36,34,28.82,86.63,800.0
417462,2020-08-08 15:41:52,70.8,357.1,-71.60001,3.989,3.948,36,34,28.89,86.85,810.0
417463,2020-08-08 15:42:02,71.2,357.2,-71.60001,3.99,3.95,36,34,28.95,87.04,820.0
417464,2020-08-08 15:42:12,71.2,357.4,-71.60001,3.991,3.95,36,34,29.02,87.24,830.0
417465,2020-08-08 15:42:22,71.2,357.4,-71.60001,3.994,3.952,36,34,29.08,87.42,840.0
417466,2020-08-08 15:42:32,71.6,357.5,-71.5,3.994,3.953,36,34,29.14,87.61,850.0
417467,2020-08-08 15:42:42,71.6,357.7,-71.60001,3.997,3.955,36,34,29.21,87.82,860.0
417468,2020-08-08 15:42:52,72.0,357.7,-71.60001,3.998,3.956,36,34,29.28,88.00999,870.0
417469,2020-08-08 15:43:03,72.0,358.0,-71.5,4.0,3.958,36,34,29.34,88.21,881.0
417470,2020-08-08 15:43:13,72.0,358.0,-71.5,4.0,3.96,36,34,29.41,88.4,891.0
417471,2020-08-08 15:43:23,72.4,358.3,-71.5,4.002,3.961,36,34,29.48,88.63,901.0
417472,2020-08-08 15:43:33,72.4,358.3,-71.60001,4.004,3.963,36,34,29.54,88.82999,911.0
417473,2020-08-08 15:43:43,72.8,358.5,-71.60001,4.005,3.964,36,34,29.61,89.03,921.0
417474,2020-08-08 15:43:53,72.8,358.6,-71.60001,4.007,3.966,36,34,29.68,89.23,931.0
417475,2020-08-08 15:44:03,72.8,358.8,-71.60001,4.008,3.967,36,34,29.74,89.41,941.0
417476,2020-08-08 15:44:13,73.2,358.9,-71.5,4.01,3.968,36,34,29.8,89.6,951.0
417477,2020-08-08 15:44:23,73.2,358.9,-71.5,4.012,3.969,36,34,29.87,89.8,961.0
417478,2020-08-08 15:44:33,73.6,359.3,-71.60001,4.012,3.972,36,35,29.93,89.99,971.0
417479,2020-08-08 15:44:43,73.6,359.3,-71.5,4.014,3.972,36,35,30.0,90.2,981.0
417480,2020-08-08 15:44:53,73.6,359.4,-71.60001,4.016,3.974,36,35,30.07,90.41,991.0
417481,2020-08-08 15:45:03,74.0,359.6,-71.60001,4.017,3.976,36,35,30.14,90.62,1001.0
417482,2020-08-08 15:45:13,74.0,359.7,-71.5,4.02,3.978,36,35,30.2,90.82,1011.0
417483,2020-08-08 15:45:23,74.4,359.9,-71.5,4.021,3.978,36,35,30.27,91.00999,1021.0
417484,2020-08-08 15:45:33,74.4,359.9,-71.5,4.022,3.981,36,35,30.33,91.2,1031.0
417485,2020-08-08 15:45:43,74.4,360.0,-71.5,4.023,3.982,36,35,30.4,91.38,1041.0
417486,2020-08-08 15:45:53,74.8,360.2,-71.60001,4.025,3.983,36,35,30.46,91.59,1051.0
417487,2020-08-08 15:46:03,74.8,360.3,-71.60001,4.026,3.985,36,35,30.53,91.79,1061.0
417488,2020-08-08 15:46:13,75.2,360.5,-71.5,4.028,3.986,36,35,30.59,91.98,1071.0
417489,2020-08-08 15:46:23,75.2,360.7,-71.60001,4.029,3.988,36,35,30.67,92.2,1081.0
417490,2020-08-08 15:46:33,75.6,360.8,-71.60001,4.031,3.989,36,35,30.74,92.4,1091.0
417491,2020-08-08 15:46:43,75.6,361.0,-71.5,4.033,3.992,36,35,30.8,92.59,1101.0
417492,2020-08-08 15:46:53,75.6,361.1,-71.5,4.034,3.993,36,35,30.87,92.8,1111.0
417493,2020-08-08 15:47:03,76.0,361.1,-71.5,4.035,3.995,36,35,30.94,92.99,1121.0
417494,2020-08-08 15:47:13,76.0,361.3,-71.60001,4.038,3.997,36,35,30.99,93.17,1131.0
417495,2020-08-08 15:47:23,76.4,361.4,-71.60001,4.039,3.997,36,35,31.06,93.37,1141.0
417496,2020-08-08 15:47:33,76.4,361.6,-71.60001,4.041,3.999,36,35,31.12,93.57,1151.0
417497,2020-08-08 15:47:43,76.4,361.8,-71.60001,4.041,4.0,36,35,31.2,93.78,1161.0
417498,2020-08-08 15:47:53,76.8,361.9,-71.60001,4.043,4.002,36,35,31.26,93.99,1171.0
417499,2020-08-08 15:48:03,76.8,362.1,-71.60001,4.045,4.003,36,35,31.33,94.18,1181.0
417500,2020-08-08 15:48:13,77.2,362.2,-71.60001,4.046,4.005,36,35,31.4,94.39,1191.0
417501,2020-08-08 15:48:23,77.2,362.4,-71.60001,4.048,4.007,36,35,31.46,94.57999,1201.0
417502,2020-08-08 15:48:33,77.2,362.5,-71.60001,4.049,4.008,36,35,31.53,94.78,1211.0
417503,2020-08-08 15:48:43,77.6,362.7,-71.60001,4.051,4.01,36,35,31.58,94.96,1221.0
417504,2020-08-08 15:48:53,77.6,362.7,-71.60001,4.052,4.011,36,35,31.65,95.15,1231.0
417505,2020-08-08 15:49:03,78.0,363.0,-71.60001,4.054,4.013,36,35,31.72,95.36,1241.0
