number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
157977,2019-11-15 19:57:15,20.8,325.5,-26.10001,3.625,3.61,29,27,9.5,28.57,0.0
157978,2019-11-15 19:57:23,21.2,325.7,-26.10001,3.626,3.611,29,27,9.52,28.62,8.0
157979,2019-11-15 19:57:31,21.2,325.7,-26.10001,3.627,3.612,29,27,9.54,28.68,16.0
157980,2019-11-15 19:57:39,21.2,325.7,-26.10001,3.628,3.613,29,27,9.559999,28.75,24.0
157981,2019-11-15 19:57:47,21.2,325.8,-26.10001,3.629,3.614,29,27,9.58,28.8,32.0
157982,2019-11-15 19:57:55,21.2,325.8,-26.0,3.629,3.614,29,27,9.599999,28.87,40.0
157983,2019-11-15 19:58:03,21.2,325.8,-26.10001,3.63,3.615,29,27,9.62,28.93,48.0
157984,2019-11-15 19:58:11,21.2,326.0,-26.0,3.631,3.615,29,27,9.639999,28.98,56.0
157985,2019-11-15 19:58:19,21.2,326.0,-26.10001,3.631,3.617,29,27,9.66,29.05,64.0
157986,2019-11-15 19:58:27,21.2,326.0,-26.10001,3.631,3.616,29,27,9.679999,29.1,72.0
157987,2019-11-15 19:58:35,21.6,326.1,-26.10001,3.632,3.617,29,27,9.7,29.16,80.0
157988,2019-11-15 19:58:43,21.6,326.1,-26.10001,3.632,3.617,29,27,9.71,29.21,88.0
157989,2019-11-15 19:58:51,21.6,326.1,-26.0,3.632,3.618,29,27,9.73,29.28,96.0
157990,2019-11-15 19:58:59,21.6,326.1,-26.10001,3.633,3.618,29,27,9.76,29.33,104.0
157991,2019-11-15 19:59:07,21.6,326.1,-26.10001,3.633,3.618,29,27,9.78,29.4,112.0
157992,2019-11-15 19:59:15,21.6,326.1,-26.0,3.634,3.619,29,27,9.79,29.45,120.0
157993,2019-11-15 19:59:23,21.6,326.1,-26.10001,3.634,3.62,29,27,9.809999,29.51,128.0
157994,2019-11-15 19:59:31,21.6,326.3,-26.10001,3.634,3.62,29,27,9.83,29.58,136.0
157995,2019-11-15 19:59:39,21.6,326.3,-26.0,3.635,3.62,29,27,9.86,29.65,144.0
157996,2019-11-15 19:59:47,22.0,326.3,-26.0,3.635,3.62,29,27,9.88,29.69,152.0
157997,2019-11-15 19:59:55,22.0,326.4,-26.10001,3.635,3.621,29,27,9.889999,29.74,160.0
157998,2019-11-15 20:00:03,22.0,326.4,-26.0,3.635,3.621,29,27,9.91,29.82,168.0
157999,2019-11-15 20:00:11,22.0,326.4,-26.10001,3.635,3.622,29,27,9.94,29.88,176.0
158000,2019-11-15 20:00:19,22.0,326.4,-26.0,3.636,3.622,29,27,9.95,29.93,184.0
158001,2019-11-15 20:00:27,22.0,326.4,-26.0,3.636,3.622,29,27,9.98,30.0,192.0
158002,2019-11-15 20:00:35,22.0,326.4,-26.0,3.636,3.623,29,27,9.99,30.05,200.0
158003,2019-11-15 20:00:43,22.0,326.4,-26.0,3.636,3.623,29,27,10.01,30.11,208.0
158004,2019-11-15 20:00:51,22.0,326.6,-26.0,3.637,3.624,29,27,10.04,30.18,216.0
158005,2019-11-15 20:00:59,22.4,326.6,-26.0,3.638,3.623,29,27,10.05,30.23,224.0
158006,2019-11-15 20:01:07,22.4,326.6,-26.0,3.637,3.623,29,27,10.07,30.3,232.0
158007,2019-11-15 20:01:15,22.4,326.6,-26.0,3.638,3.624,29,27,10.09,30.36,240.0
158008,2019-11-15 20:01:23,22.4,326.6,-26.0,3.639,3.625,29,27,10.12,30.41,248.0
158009,2019-11-15 20:01:31,22.4,326.6,-26.0,3.638,3.624,29,27,10.13,30.46,256.0
158010,2019-11-15 20:01:39,22.4,326.7,-26.0,3.638,3.625,29,27,10.15,30.53,264.0
158011,2019-11-15 20:01:47,22.4,326.6,-26.0,3.639,3.625,29,27,10.17,30.58,272.0
158012,2019-11-15 20:01:55,22.4,326.7,-26.10001,3.639,3.625,29,27,10.19,30.64,280.0
158013,2019-11-15 20:02:03,22.4,326.7,-26.0,3.639,3.626,29,27,10.22,30.71,288.0
158014,2019-11-15 20:02:11,22.8,326.7,-26.0,3.64,3.626,29,27,10.23,30.76,296.0
158015,2019-11-15 20:02:19,22.8,326.7,-26.0,3.64,3.626,29,27,10.25,30.83,304.0
158016,2019-11-15 20:02:27,22.8,326.7,-26.0,3.64,3.626,29,27,10.27,30.89,312.0
158017,2019-11-15 20:02:35,22.8,326.7,-26.0,3.64,3.627,29,27,10.29,30.94,320.0
158018,2019-11-15 20:02:43,22.8,326.9,-26.0,3.641,3.627,29,27,10.31,31.01,328.0
158019,2019-11-15 20:02:51,22.8,326.9,-26.0,3.641,3.627,29,27,10.33,31.06,336.0
158020,2019-11-15 20:02:59,22.8,326.7,-26.0,3.641,3.628,29,27,10.35,31.12,344.0
158021,2019-11-15 20:03:07,22.8,326.9,-26.0,3.64,3.628,29,27,10.37,31.17,352.0
158022,2019-11-15 20:03:15,22.8,326.9,-26.0,3.641,3.628,29,27,10.39,31.25,360.0
158023,2019-11-15 20:03:23,22.8,326.9,-26.0,3.642,3.627,29,27,10.41,31.29,368.0
158024,2019-11-15 20:03:31,23.2,326.9,-26.0,3.641,3.628,29,27,10.43,31.36,376.0
158025,2019-11-15 20:03:39,23.2,326.9,-26.0,3.642,3.629,29,27,10.45,31.43,384.0
158026,2019-11-15 20:03:47,23.2,326.9,-26.0,3.642,3.628,29,27,10.47,31.49,392.0
158027,2019-11-15 20:03:55,23.2,326.9,-26.0,3.641,3.629,29,27,10.49,31.54,400.0
