number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
310314,2020-04-27 03:28:32,28.8,328.2,-45.20001,3.659,3.641,29,27,12.59,37.87,0.0
310315,2020-04-27 03:28:42,29.2,328.2,-45.20001,3.662,3.643,29,27,12.65,38.02,10.0
310316,2020-04-27 03:28:52,29.2,328.5,-45.20001,3.664,3.645,29,27,12.69,38.15,20.0
310317,2020-04-27 03:29:02,29.2,328.6,-45.20001,3.666,3.646,29,27,12.73,38.28,30.0
310318,2020-04-27 03:29:12,29.2,328.6,-45.10001,3.667,3.647,29,27,12.77,38.4,40.0
310319,2020-04-27 03:29:22,29.6,328.6,-45.10001,3.667,3.648,29,27,12.81,38.51,50.0
310320,2020-04-27 03:29:32,29.6,328.8,-45.10001,3.668,3.649,29,27,12.85,38.64,60.0
310321,2020-04-27 03:29:42,29.6,328.8,-45.10001,3.668,3.65,29,27,12.9,38.77,70.0
310322,2020-04-27 03:29:52,29.6,328.9,-45.10001,3.67,3.65,29,27,12.93,38.89,80.0
310323,2020-04-27 03:30:02,30.0,328.9,-45.10001,3.67,3.651,29,27,12.98,39.02,90.0
310324,2020-04-27 03:30:12,30.0,329.1,-45.10001,3.67,3.652,29,27,13.03,39.17,100.0
310325,2020-04-27 03:30:22,30.0,329.1,-45.10001,3.672,3.652,29,27,13.07,39.3,110.0
310326,2020-04-27 03:30:32,30.0,329.1,-45.10001,3.672,3.652,29,27,13.11,39.43,120.0
310327,2020-04-27 03:30:42,30.4,329.1,-45.10001,3.673,3.652,29,27,13.16,39.55,130.0
310328,2020-04-27 03:30:52,30.4,329.2,-45.10001,3.673,3.653,29,27,13.2,39.69,140.0
310329,2020-04-27 03:31:02,30.4,329.2,-45.10001,3.673,3.653,29,27,13.24,39.81,150.0
310330,2020-04-27 03:31:12,30.4,329.2,-45.10001,3.674,3.654,29,27,13.28,39.94,160.0
