number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
568858,2021-05-13 15:27:11,31.2,329.7,-70.20001,3.686,3.657,36,34,13.05,39.24,0.0
568859,2021-05-13 15:27:21,31.2,330.0,-70.20001,3.689,3.66,36,34,13.13,39.47,10.0
568860,2021-05-13 15:27:31,31.6,330.2,-70.20001,3.691,3.662,36,34,13.19,39.66,20.0
568861,2021-05-13 15:27:41,31.6,330.3,-70.20001,3.694,3.664,36,34,13.26,39.86,30.0
568862,2021-05-13 15:27:51,31.6,330.5,-70.20001,3.694,3.665,36,34,13.32,40.05,40.0
568863,2021-05-13 15:28:01,32.0,330.7,-70.20001,3.695,3.667,36,34,13.39,40.25,50.0
568864,2021-05-13 15:28:11,32.0,330.7,-70.20001,3.697,3.668,36,34,13.46,40.45,60.0
568865,2021-05-13 15:28:21,32.4,330.8,-70.20001,3.698,3.669,36,34,13.52,40.65,70.0
568866,2021-05-13 15:28:31,32.4,330.8,-70.20001,3.698,3.669,36,34,13.59,40.86,80.0
568867,2021-05-13 15:28:41,32.4,331.0,-70.20001,3.7,3.671,36,34,13.65,41.04,90.0
568868,2021-05-13 15:28:51,32.8,331.0,-70.20001,3.7,3.671,36,34,13.72,41.25,100.0
568869,2021-05-13 15:29:01,32.8,331.1,-70.20001,3.701,3.672,36,35,13.79,41.45,110.0
568870,2021-05-13 15:29:11,33.2,331.1,-70.30002,3.702,3.673,36,35,13.85,41.65,120.0
568871,2021-05-13 15:29:21,33.2,331.1,-70.20001,3.702,3.673,36,35,13.92,41.86,130.0
568872,2021-05-13 15:29:31,33.2,331.3,-70.20001,3.703,3.675,36,35,13.99,42.06,140.0
568873,2021-05-13 15:29:41,33.6,331.4,-70.20001,3.705,3.675,36,35,14.05,42.24,150.0
568874,2021-05-13 15:29:51,33.6,331.4,-70.30002,3.705,3.676,36,35,14.12,42.44,160.0
568875,2021-05-13 15:30:01,34.0,331.4,-70.30002,3.706,3.675,36,35,14.18,42.64,170.0
568876,2021-05-13 15:30:11,34.0,331.6,-70.30002,3.706,3.678,36,35,14.25,42.84,180.0
568877,2021-05-13 15:30:21,34.0,331.6,-70.20001,3.708,3.677,36,35,14.31,43.04,190.0
568878,2021-05-13 15:30:31,34.4,331.7,-70.30002,3.708,3.678,36,35,14.38,43.24,200.0
568879,2021-05-13 15:30:41,34.4,331.7,-70.20001,3.709,3.679,36,35,14.45,43.44,210.0
568880,2021-05-13 15:30:51,34.8,331.7,-70.20001,3.71,3.679,36,35,14.51,43.64,220.0
568881,2021-05-13 15:31:01,34.8,331.9,-70.30002,3.711,3.68,36,35,14.58,43.84,230.0
568882,2021-05-13 15:31:11,34.8,331.9,-70.30002,3.711,3.681,36,35,14.65,44.04,240.0
568883,2021-05-13 15:31:21,35.2,331.9,-70.30002,3.712,3.681,36,35,14.72,44.24,250.0
568884,2021-05-13 15:31:31,35.2,332.1,-70.30002,3.713,3.682,36,35,14.78,44.44,260.0
568885,2021-05-13 15:31:41,35.2,332.1,-70.20001,3.714,3.683,36,35,14.84,44.61,270.0
568886,2021-05-13 15:31:51,35.6,332.2,-70.30002,3.714,3.683,36,35,14.91,44.82,280.0
568887,2021-05-13 15:32:01,35.6,332.2,-70.20001,3.715,3.684,36,35,14.97,45.02,290.0
568888,2021-05-13 15:32:11,36.0,332.4,-70.30002,3.715,3.685,36,35,15.05,45.23,300.0
568889,2021-05-13 15:32:21,36.0,332.4,-70.20001,3.717,3.686,36,35,15.11,45.43,310.0
568890,2021-05-13 15:32:31,36.0,332.4,-70.30002,3.717,3.686,36,35,15.18,45.63,320.0
568891,2021-05-13 15:32:41,36.4,332.5,-70.39999,3.718,3.687,36,35,15.24,45.83,330.0
568892,2021-05-13 15:32:51,36.4,332.5,-70.30002,3.718,3.688,36,35,15.31,46.02,340.0
568893,2021-05-13 15:33:01,36.8,332.7,-70.30002,3.719,3.688,36,35,15.38,46.23,350.0
568894,2021-05-13 15:33:11,36.8,332.7,-70.39999,3.719,3.689,37,35,15.44,46.43,360.0
568895,2021-05-13 15:33:21,36.8,332.8,-70.30002,3.721,3.69,37,35,15.51,46.63,370.0
568896,2021-05-13 15:33:31,37.2,332.8,-70.39999,3.721,3.69,37,35,15.58,46.83,380.0
568897,2021-05-13 15:33:41,37.2,332.8,-70.39999,3.722,3.69,37,35,15.64,47.03,390.0
568898,2021-05-13 15:33:51,37.6,333.0,-70.30002,3.722,3.691,37,35,15.71,47.23,400.0
568899,2021-05-13 15:34:01,37.6,333.0,-70.30002,3.723,3.693,37,35,15.77,47.43,410.0
568900,2021-05-13 15:34:11,37.6,333.2,-70.39999,3.724,3.693,37,35,15.84,47.63,420.0
568901,2021-05-13 15:34:21,38.0,333.2,-70.30002,3.724,3.693,37,35,15.91,47.83,430.0
568902,2021-05-13 15:34:31,38.0,333.2,-70.30002,3.726,3.694,37,35,15.97,48.03,440.0
568903,2021-05-13 15:34:41,38.4,333.3,-70.30002,3.726,3.694,37,35,16.04,48.24,450.0
568904,2021-05-13 15:34:51,38.4,333.3,-70.39999,3.727,3.696,37,35,16.11,48.43,460.0
568905,2021-05-13 15:35:01,38.4,333.3,-70.30002,3.728,3.696,37,35,16.17,48.63,470.0
568906,2021-05-13 15:35:11,38.8,333.5,-70.30002,3.728,3.697,37,35,16.24,48.83,480.0
568907,2021-05-13 15:35:21,38.8,333.6,-70.30002,3.73,3.697,37,35,16.31,49.03,490.0
568908,2021-05-13 15:35:31,39.2,333.6,-70.39999,3.73,3.698,37,35,16.38,49.23,500.0
568909,2021-05-13 15:35:41,39.2,333.6,-70.30002,3.731,3.699,37,35,16.44,49.43,510.0
568910,2021-05-13 15:35:51,39.2,333.6,-70.30002,3.732,3.7,37,35,16.5,49.63,520.0
568911,2021-05-13 15:36:01,39.6,333.8,-70.30002,3.733,3.7,37,35,16.58,49.83,530.0
568912,2021-05-13 15:36:11,39.6,333.9,-70.30002,3.733,3.701,37,35,16.64,50.03,540.0
568913,2021-05-13 15:36:21,40.0,333.9,-70.30002,3.734,3.701,37,35,16.71,50.24,550.0
568914,2021-05-13 15:36:31,40.0,333.9,-70.30002,3.734,3.702,37,35,16.77,50.43,560.0
568915,2021-05-13 15:36:41,40.0,334.1,-70.30002,3.736,3.703,37,35,16.84,50.63,570.0
568916,2021-05-13 15:36:51,40.4,334.2,-70.30002,3.736,3.704,37,35,16.91,50.83,580.0
568917,2021-05-13 15:37:01,40.4,334.2,-70.30002,3.737,3.704,37,35,16.97,51.03,590.0
568918,2021-05-13 15:37:11,40.8,334.2,-70.30002,3.737,3.705,37,36,17.04,51.23,600.0
568919,2021-05-13 15:37:21,40.8,334.2,-70.30002,3.739,3.706,37,36,17.11,51.43,610.0
568920,2021-05-13 15:37:31,40.8,334.4,-70.30002,3.739,3.706,37,36,17.17,51.63,620.0
568921,2021-05-13 15:37:41,41.2,334.6,-70.30002,3.741,3.707,37,36,17.25,51.85,630.0
568922,2021-05-13 15:37:51,41.2,334.6,-70.39999,3.741,3.708,37,36,17.31,52.05,640.0
568923,2021-05-13 15:38:01,41.6,334.6,-70.39999,3.742,3.709,37,36,17.37,52.23,650.0
568924,2021-05-13 15:38:11,41.6,334.7,-70.30002,3.743,3.709,37,36,17.44,52.44,660.0
568925,2021-05-13 15:38:21,41.6,334.7,-70.30002,3.743,3.711,37,36,17.5,52.63,670.0
568926,2021-05-13 15:38:31,42.0,334.9,-70.30002,3.744,3.711,37,36,17.58,52.83,680.0
568927,2021-05-13 15:38:42,42.0,335.0,-70.39999,3.745,3.711,37,36,17.64,53.03,691.0
568928,2021-05-13 15:38:52,42.4,335.0,-70.30002,3.747,3.712,37,36,17.71,53.23,701.0
568929,2021-05-13 15:39:02,42.4,335.0,-70.30002,3.747,3.714,37,36,17.77,53.43,711.0
568930,2021-05-13 15:39:12,42.4,335.2,-70.39999,3.749,3.715,37,36,17.84,53.64,721.0
568931,2021-05-13 15:39:22,42.8,335.3,-70.39999,3.749,3.714,37,36,17.91,53.85,731.0
568932,2021-05-13 15:39:32,42.8,335.3,-70.30002,3.751,3.716,37,36,17.98,54.05,741.0
568933,2021-05-13 15:39:42,43.2,335.3,-70.39999,3.751,3.716,37,36,18.04,54.23,751.0
568934,2021-05-13 15:39:52,43.2,335.5,-70.30002,3.752,3.717,37,36,18.11,54.43,761.0
568935,2021-05-13 15:40:02,43.2,335.5,-70.39999,3.753,3.718,37,36,18.17,54.63,771.0
568936,2021-05-13 15:40:12,43.6,335.7,-70.39999,3.754,3.718,37,36,18.24,54.84,781.0
568937,2021-05-13 15:40:22,43.6,335.8,-70.30002,3.755,3.719,37,36,18.3,55.04,791.0
568938,2021-05-13 15:40:32,44.0,335.8,-70.30002,3.757,3.72,37,36,18.37,55.23,801.0
568939,2021-05-13 15:40:42,44.0,336.0,-70.30002,3.756,3.721,37,36,18.44,55.43,811.0
568940,2021-05-13 15:40:52,44.0,336.0,-70.30002,3.758,3.722,37,36,18.52,55.66,821.0
568941,2021-05-13 15:41:02,44.4,336.1,-70.39999,3.758,3.723,37,36,18.58,55.86,831.0
568942,2021-05-13 15:41:12,44.4,336.1,-70.30002,3.76,3.724,37,36,18.64,56.05,841.0
568943,2021-05-13 15:41:22,44.8,336.3,-70.39999,3.761,3.725,37,36,18.71,56.25,851.0
568944,2021-05-13 15:41:32,44.8,336.4,-70.39999,3.762,3.726,37,36,18.78,56.45,861.0
568945,2021-05-13 15:41:42,44.8,336.4,-70.39999,3.762,3.726,37,36,18.84,56.65,871.0
568946,2021-05-13 15:41:52,45.2,336.6,-70.39999,3.764,3.727,37,36,18.91,56.85,881.0
568947,2021-05-13 15:42:02,45.2,336.6,-70.30002,3.765,3.728,38,36,18.98,57.05,891.0
568948,2021-05-13 15:42:12,45.6,336.8,-70.30002,3.766,3.729,38,36,19.05,57.28,901.0
568949,2021-05-13 15:42:22,45.6,336.8,-70.30002,3.767,3.729,38,36,19.12,57.48,911.0
568950,2021-05-13 15:42:32,45.6,336.9,-70.30002,3.768,3.731,38,36,19.19,57.68,921.0
568951,2021-05-13 15:42:42,46.0,337.1,-70.39999,3.768,3.731,38,36,19.25,57.87,931.0
568952,2021-05-13 15:42:52,46.0,337.1,-70.39999,3.77,3.733,38,36,19.32,58.07,941.0
568953,2021-05-13 15:43:02,46.4,337.2,-70.30002,3.771,3.734,38,36,19.39,58.28,951.0
568954,2021-05-13 15:43:12,46.4,337.2,-70.30002,3.772,3.736,38,36,19.45,58.48,961.0
568955,2021-05-13 15:43:22,46.4,337.4,-70.39999,3.773,3.735,38,36,19.52,58.68,971.0
568956,2021-05-13 15:43:32,46.8,337.5,-70.39999,3.775,3.737,38,36,19.59,58.88,981.0
568957,2021-05-13 15:43:42,46.8,337.5,-70.39999,3.776,3.737,38,36,19.66,59.1,991.0
568958,2021-05-13 15:43:52,47.2,337.7,-70.30002,3.776,3.738,38,36,19.73,59.31,1001.0
568959,2021-05-13 15:44:02,47.2,337.7,-70.30002,3.778,3.739,38,36,19.8,59.53,1011.0
