number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
333787,2020-06-08 06:53:13,12.4,324.1,-70.10001,3.623,3.589,31,29,5.09,15.32,0.0
333788,2020-06-08 06:53:23,12.4,324.6,-70.10001,3.628,3.593,31,29,5.16,15.51,10.0
333789,2020-06-08 06:53:33,12.4,324.7,-70.10001,3.63,3.596,31,29,5.23,15.71,20.0
333790,2020-06-08 06:53:43,12.8,324.9,-70.10001,3.633,3.599,31,29,5.29,15.92,30.0
333791,2020-06-08 06:53:53,12.8,325.2,-70.0,3.635,3.601,31,29,5.36,16.11,40.0
333792,2020-06-08 06:54:03,13.2,325.3,-70.10001,3.637,3.603,31,29,5.43,16.33,50.0
333793,2020-06-08 06:54:13,13.2,325.5,-70.10001,3.639,3.604,31,29,5.49,16.53,60.0
333794,2020-06-08 06:54:23,13.2,325.5,-70.10001,3.64,3.606,31,29,5.56,16.71,70.0
333795,2020-06-08 06:54:33,13.6,325.8,-70.10001,3.643,3.608,31,29,5.62,16.91,80.0
333796,2020-06-08 06:54:43,13.6,325.8,-70.10001,3.643,3.609,31,30,5.69,17.11,90.0
333797,2020-06-08 06:54:53,14.0,326.0,-70.10001,3.645,3.611,31,30,5.75,17.3,100.0
333798,2020-06-08 06:55:03,14.0,326.1,-70.10001,3.646,3.612,31,30,5.82,17.5,110.0
333799,2020-06-08 06:55:13,14.0,326.3,-70.10001,3.648,3.613,31,30,5.89,17.71,120.0
333800,2020-06-08 06:55:23,14.4,326.4,-70.20001,3.65,3.615,31,30,5.95,17.9,130.0
333801,2020-06-08 06:55:33,14.4,326.6,-70.10001,3.65,3.616,31,30,6.03,18.11,140.0
333802,2020-06-08 06:55:43,14.8,326.6,-70.10001,3.652,3.618,31,30,6.09,18.32,150.0
333803,2020-06-08 06:55:53,14.8,326.7,-70.10001,3.654,3.619,31,30,6.15,18.5,160.0
333804,2020-06-08 06:56:03,14.8,326.7,-70.10001,3.654,3.62,31,30,6.22,18.7,170.0
333805,2020-06-08 06:56:13,15.2,326.9,-70.10001,3.655,3.621,31,30,6.28,18.9,180.0
333806,2020-06-08 06:56:23,15.2,327.1,-70.10001,3.657,3.623,31,30,6.35,19.09,190.0
333807,2020-06-08 06:56:33,15.6,327.2,-70.10001,3.658,3.625,31,30,6.41,19.29,200.0
333808,2020-06-08 06:56:43,15.6,327.2,-70.10001,3.659,3.625,31,30,6.48,19.49,210.0
333809,2020-06-08 06:56:53,15.6,327.4,-70.10001,3.66,3.626,31,30,6.55,19.69,220.0
333810,2020-06-08 06:57:03,16.0,327.4,-70.20001,3.661,3.628,31,30,6.62,19.9,230.0
333811,2020-06-08 06:57:13,16.0,327.5,-70.20001,3.662,3.629,31,30,6.69,20.11,240.0
333812,2020-06-08 06:57:23,16.0,327.7,-70.10001,3.663,3.63,31,30,6.74,20.29,250.0
333813,2020-06-08 06:57:33,16.4,327.7,-70.10001,3.664,3.631,31,30,6.81,20.49,260.0
333814,2020-06-08 06:57:43,16.4,327.8,-70.10001,3.665,3.632,31,30,6.88,20.69,270.0
333815,2020-06-08 06:57:53,16.8,327.8,-70.20001,3.666,3.632,31,30,6.95,20.88,280.0
333816,2020-06-08 06:58:03,16.8,328.0,-70.20001,3.667,3.634,31,30,7.01,21.08,290.0
333817,2020-06-08 06:58:13,17.2,328.0,-70.10001,3.667,3.634,31,30,7.07,21.28,300.0
333818,2020-06-08 06:58:23,17.2,328.2,-70.20001,3.668,3.635,31,30,7.14,21.48,310.0
333819,2020-06-08 06:58:33,17.2,328.2,-70.20001,3.669,3.636,31,30,7.21,21.69,320.0
333820,2020-06-08 06:58:43,17.6,328.2,-70.20001,3.669,3.638,31,30,7.28,21.9,330.0
333821,2020-06-08 06:58:53,17.6,328.3,-70.20001,3.67,3.638,31,30,7.34,22.08,340.0
333822,2020-06-08 06:59:03,17.6,328.3,-70.10001,3.671,3.639,31,30,7.41,22.26,350.0
333823,2020-06-08 06:59:13,18.0,328.5,-70.20001,3.672,3.64,31,30,7.47,22.48,360.0
333824,2020-06-08 06:59:23,18.0,328.5,-70.10001,3.672,3.641,31,30,7.54,22.67,370.0
333825,2020-06-08 06:59:33,18.4,328.6,-70.20001,3.673,3.642,31,30,7.61,22.87,380.0
333826,2020-06-08 06:59:44,18.4,328.6,-70.20001,3.673,3.642,31,30,7.67,23.07,391.0
333827,2020-06-08 06:59:54,18.4,328.6,-70.20001,3.674,3.643,31,30,7.74,23.25,401.0
333828,2020-06-08 07:00:04,18.8,328.6,-70.20001,3.675,3.643,31,30,7.81,23.48,411.0
333829,2020-06-08 07:00:14,18.8,328.8,-70.20001,3.675,3.644,31,30,7.87,23.69,421.0
333830,2020-06-08 07:00:24,19.2,328.9,-70.20001,3.676,3.646,31,30,7.94,23.88,431.0
