number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
39487,2019-08-22 22:55:04,36.0,331.0,-74.39999,3.698,3.672,38,37,16.35,49.18,0.0
39488,2019-08-22 22:55:12,36.4,331.3,-74.39999,3.702,3.675,38,36,16.4,49.33,8.0
39489,2019-08-22 22:55:20,36.4,331.4,-74.20001,3.705,3.677,38,37,16.46,49.5,16.0
39490,2019-08-22 22:55:28,36.4,331.6,-74.20001,3.707,3.679,38,37,16.52,49.68,24.0
39491,2019-08-22 22:55:36,36.8,331.7,-74.20001,3.709,3.679,38,37,16.58,49.84,32.0
39492,2019-08-22 22:55:44,36.8,331.9,-74.39999,3.71,3.681,38,37,16.63,50.01,40.0
39493,2019-08-22 22:55:52,36.8,332.1,-74.20001,3.712,3.683,38,37,16.68,50.17,48.0
39494,2019-08-22 22:56:00,36.8,332.1,-74.20001,3.712,3.683,38,37,16.75,50.36,56.0
39495,2019-08-22 22:56:08,37.2,332.1,-74.20001,3.714,3.684,38,37,16.81,50.52,64.0
39496,2019-08-22 22:56:16,37.2,332.2,-74.30002,3.714,3.685,39,37,16.86,50.69,72.0
39497,2019-08-22 22:56:24,37.2,332.2,-74.20001,3.715,3.686,39,37,16.91,50.85,80.0
39498,2019-08-22 22:56:32,37.6,332.4,-74.20001,3.716,3.686,39,37,16.97,51.02,88.0
39499,2019-08-22 22:56:40,37.6,332.4,-74.30002,3.716,3.687,39,37,17.02,51.19,96.0
39500,2019-08-22 22:56:48,37.6,332.4,-74.30002,3.717,3.688,39,37,17.07,51.34,104.0
39501,2019-08-22 22:56:56,38.0,332.5,-74.20001,3.718,3.688,39,37,17.14,51.52,112.0
39502,2019-08-22 22:57:04,38.0,332.5,-74.20001,3.718,3.689,39,37,17.19,51.7,120.0
39503,2019-08-22 22:57:12,38.0,332.7,-74.30002,3.719,3.69,39,37,17.25,51.87,128.0
39504,2019-08-22 22:57:20,38.4,332.7,-74.20001,3.72,3.69,39,37,17.31,52.03,136.0
39505,2019-08-22 22:57:28,38.4,332.7,-74.0,3.721,3.692,39,37,17.36,52.21,144.0
39506,2019-08-22 22:57:36,38.4,332.8,-74.10001,3.721,3.692,39,37,17.42,52.37,152.0
39507,2019-08-22 22:57:44,38.4,332.8,-74.20001,3.722,3.692,39,37,17.48,52.54,160.0
39508,2019-08-22 22:57:52,38.8,333.0,-74.30002,3.723,3.693,39,37,17.53,52.7,168.0
39509,2019-08-22 22:58:00,38.8,333.0,-74.30002,3.723,3.693,39,37,17.58,52.87,176.0
39510,2019-08-22 22:58:08,38.8,333.0,-74.39999,3.724,3.694,39,37,17.64,53.03,184.0
39511,2019-08-22 22:58:16,39.2,333.2,-74.0,3.724,3.694,39,37,17.69,53.2,192.0
39512,2019-08-22 22:58:24,39.2,333.2,-74.30002,3.725,3.695,39,37,17.76,53.38,200.0
39513,2019-08-22 22:58:32,39.2,333.2,-74.20001,3.725,3.696,39,37,17.81,53.55,208.0
39514,2019-08-22 22:58:40,39.6,333.3,-74.10001,3.726,3.697,39,37,17.86,53.71,216.0
39515,2019-08-22 22:58:48,39.6,333.3,-74.30002,3.727,3.696,39,37,17.92,53.88,224.0
39516,2019-08-22 22:58:56,39.6,333.5,-74.10001,3.728,3.698,39,37,17.98,54.05,232.0
39517,2019-08-22 22:59:04,40.0,333.5,-74.30002,3.729,3.699,39,37,18.03,54.21,240.0
39518,2019-08-22 22:59:12,40.0,333.6,-74.20001,3.729,3.699,39,37,18.09,54.38,248.0
39519,2019-08-22 22:59:20,40.0,333.5,-74.0,3.729,3.699,39,37,18.15,54.56,256.0
39520,2019-08-22 22:59:28,40.4,333.6,-74.0,3.731,3.7,39,37,18.2,54.73,264.0
39521,2019-08-22 22:59:36,40.4,333.8,-74.20001,3.73,3.7,39,37,18.26,54.89,272.0
39522,2019-08-22 22:59:44,40.4,333.8,-74.10001,3.731,3.702,39,37,18.32,55.06,280.0
39523,2019-08-22 22:59:52,40.4,333.8,-74.10001,3.732,3.703,39,37,18.37,55.22,288.0
39524,2019-08-22 23:00:00,40.8,333.8,-74.39999,3.732,3.703,39,37,18.42,55.4,296.0
39525,2019-08-22 23:00:08,40.8,333.9,-74.10001,3.735,3.703,39,37,18.48,55.56,304.0
39526,2019-08-22 23:00:16,40.8,333.9,-74.20001,3.734,3.704,39,37,18.53,55.73,312.0
39527,2019-08-22 23:00:24,41.2,333.9,-74.20001,3.735,3.704,39,37,18.6,55.91,320.0
39528,2019-08-22 23:00:32,41.2,334.1,-74.10001,3.737,3.705,39,37,18.65,56.07,328.0
39529,2019-08-22 23:00:40,41.2,334.1,-74.30002,3.736,3.706,39,37,18.7,56.24,336.0
39530,2019-08-22 23:00:48,41.6,334.2,-74.30002,3.737,3.706,39,37,18.76,56.41,344.0
39531,2019-08-22 23:00:56,41.6,334.2,-74.20001,3.738,3.706,39,37,18.82,56.58,352.0
39532,2019-08-22 23:01:04,41.6,334.4,-74.10001,3.737,3.707,39,37,18.87,56.74,360.0
39533,2019-08-22 23:01:12,42.0,334.4,-74.30002,3.739,3.708,39,37,18.93,56.91,368.0
39534,2019-08-22 23:01:21,42.0,334.4,-74.0,3.74,3.709,39,37,18.99,57.09,377.0
39535,2019-08-22 23:01:29,42.0,334.6,-74.0,3.74,3.709,39,37,19.05,57.27,385.0
39536,2019-08-22 23:01:37,42.0,334.6,-74.20001,3.74,3.71,39,37,19.1,57.42,393.0
39537,2019-08-22 23:01:45,42.4,334.6,-74.20001,3.742,3.711,39,37,19.16,57.59,401.0
39538,2019-08-22 23:01:53,42.4,334.7,-74.10001,3.742,3.711,39,37,19.21,57.75,409.0
39539,2019-08-22 23:02:01,42.4,334.7,-74.30002,3.743,3.712,39,37,19.26,57.92,417.0
39540,2019-08-22 23:02:09,42.8,334.9,-74.10001,3.744,3.713,39,37,19.32,58.11,425.0
39541,2019-08-22 23:02:17,42.8,334.9,-74.10001,3.745,3.713,39,37,19.38,58.27,433.0
39542,2019-08-22 23:02:25,42.8,334.9,-74.20001,3.745,3.714,39,37,19.44,58.44,441.0
39543,2019-08-22 23:02:33,43.2,335.0,-74.0,3.746,3.714,39,37,19.49,58.6,449.0
39544,2019-08-22 23:02:41,43.2,335.0,-74.0,3.746,3.715,39,37,19.55,58.77,457.0
39545,2019-08-22 23:02:49,43.2,335.2,-74.0,3.748,3.717,39,37,19.6,58.93,465.0
39546,2019-08-22 23:02:57,43.6,335.2,-74.10001,3.747,3.717,39,37,19.67,59.13,473.0
39547,2019-08-22 23:03:05,43.6,335.3,-74.0,3.749,3.717,39,37,19.72,59.3,481.0
39548,2019-08-22 23:03:13,43.6,335.3,-74.0,3.75,3.719,39,38,19.78,59.46,489.0
39549,2019-08-22 23:03:21,43.6,335.5,-74.10001,3.75,3.719,39,38,19.83,59.62,497.0
39550,2019-08-22 23:03:29,44.0,335.5,-74.0,3.751,3.72,39,38,19.88,59.78,505.0
39551,2019-08-22 23:03:37,44.0,335.5,-74.0,3.752,3.72,39,38,19.94,59.95,513.0
39552,2019-08-22 23:03:45,44.0,335.7,-74.10001,3.753,3.722,39,38,20.0,60.11,521.0
39553,2019-08-22 23:03:53,44.4,335.7,-74.20001,3.754,3.722,39,38,20.06,60.3,529.0
39554,2019-08-22 23:04:01,44.4,335.8,-74.10001,3.755,3.722,39,38,20.11,60.46,537.0
39555,2019-08-22 23:04:09,44.4,335.8,-74.0,3.755,3.723,39,38,20.16,60.63,545.0
39556,2019-08-22 23:04:17,44.8,336.0,-74.20001,3.757,3.725,39,38,20.22,60.79,553.0
39557,2019-08-22 23:04:25,44.8,336.0,-74.10001,3.756,3.724,39,38,20.29,61.0,561.0
39558,2019-08-22 23:04:33,44.8,336.1,-74.20001,3.755,3.726,39,38,20.34,61.16,569.0
39559,2019-08-22 23:04:41,45.2,336.1,-74.20001,3.759,3.726,39,38,20.4,61.33,577.0
39560,2019-08-22 23:04:49,45.2,336.1,-74.0,3.759,3.727,39,38,20.45,61.48,585.0
39561,2019-08-22 23:04:57,45.2,336.3,-74.20001,3.76,3.727,39,38,20.5,61.64,593.0
39562,2019-08-22 23:05:05,45.6,336.3,-74.10001,3.761,3.728,39,38,20.57,61.83,601.0
39563,2019-08-22 23:05:13,45.6,336.4,-74.10001,3.761,3.73,39,38,20.62,61.99,609.0
39564,2019-08-22 23:05:21,45.6,336.4,-73.80002,3.762,3.73,39,38,20.67,62.16,617.0
39565,2019-08-22 23:05:29,45.6,336.4,-74.20001,3.762,3.731,39,38,20.73,62.33,625.0
39566,2019-08-22 23:05:37,46.0,336.6,-74.20001,3.763,3.732,39,38,20.79,62.49,633.0
39567,2019-08-22 23:05:45,46.0,336.8,-74.20001,3.765,3.733,39,38,20.85,62.67,641.0
39568,2019-08-22 23:05:53,46.0,336.8,-74.30002,3.765,3.733,39,38,20.9,62.86,649.0
39569,2019-08-22 23:06:01,46.4,336.9,-74.39999,3.766,3.735,40,38,20.97,63.04,657.0
39570,2019-08-22 23:06:09,46.4,336.9,-73.89999,3.768,3.736,40,38,21.03,63.2,665.0
39571,2019-08-22 23:06:17,46.4,337.1,-74.0,3.768,3.736,40,38,21.08,63.37,673.0
39572,2019-08-22 23:06:25,46.8,337.2,-74.39999,3.769,3.737,40,38,21.13,63.52,681.0
39573,2019-08-22 23:06:33,46.8,337.2,-74.0,3.77,3.737,40,38,21.18,63.69,689.0
39574,2019-08-22 23:06:41,46.8,337.2,-74.10001,3.772,3.738,40,38,21.24,63.87,697.0
39575,2019-08-22 23:06:49,47.2,337.4,-74.10001,3.772,3.739,40,38,21.3,64.04,705.0
39576,2019-08-22 23:06:57,47.2,337.4,-74.20001,3.773,3.74,40,38,21.36,64.22,713.0
39577,2019-08-22 23:07:05,47.2,337.5,-74.30002,3.773,3.741,40,38,21.41,64.39,721.0
39578,2019-08-22 23:07:13,47.6,337.5,-74.10001,3.775,3.741,40,38,21.47,64.55,729.0
39579,2019-08-22 23:07:21,47.6,337.7,-74.20001,3.775,3.743,40,38,21.53,64.73,737.0
39580,2019-08-22 23:07:29,47.6,337.8,-74.10001,3.777,3.744,40,38,21.59,64.92,745.0
39581,2019-08-22 23:07:37,48.0,337.8,-73.89999,3.778,3.745,40,38,21.65,65.1,753.0
39582,2019-08-22 23:07:45,48.0,338.0,-74.0,3.78,3.746,40,38,21.71,65.26,761.0
39583,2019-08-22 23:07:53,48.0,338.2,-74.10001,3.78,3.747,40,38,21.77,65.43,769.0
39584,2019-08-22 23:08:01,48.0,338.2,-74.20001,3.782,3.747,40,38,21.82,65.6,777.0
39585,2019-08-22 23:08:09,48.4,338.2,-74.10001,3.782,3.748,40,38,21.87,65.77,785.0
39586,2019-08-22 23:08:17,48.4,338.3,-74.10001,3.783,3.75,40,38,21.93,65.93,793.0
39587,2019-08-22 23:08:25,48.4,338.3,-74.20001,3.784,3.751,40,38,21.99,66.11,801.0
39588,2019-08-22 23:08:33,48.8,338.5,-73.89999,3.785,3.752,40,38,22.05,66.28,809.0
39589,2019-08-22 23:08:41,48.8,338.6,-74.0,3.787,3.752,40,38,22.1,66.47,817.0
39590,2019-08-22 23:08:49,48.8,338.8,-74.0,3.788,3.754,40,38,22.16,66.63,825.0
39591,2019-08-22 23:08:57,49.2,338.9,-74.0,3.789,3.754,40,38,22.23,66.83,833.0
39592,2019-08-22 23:09:05,49.2,338.9,-74.0,3.789,3.755,40,38,22.28,67.0,841.0
39593,2019-08-22 23:09:13,49.2,339.1,-74.20001,3.792,3.757,40,38,22.34,67.18,849.0
39594,2019-08-22 23:09:21,49.6,339.3,-74.20001,3.792,3.758,40,38,22.4,67.34,857.0
39595,2019-08-22 23:09:29,49.6,339.3,-74.30002,3.793,3.758,40,38,22.45,67.49,865.0
39596,2019-08-22 23:09:37,49.6,339.4,-74.0,3.794,3.761,40,38,22.51,67.68,873.0
39597,2019-08-22 23:09:45,50.0,339.6,-74.10001,3.796,3.761,40,38,22.56,67.85,881.0
39598,2019-08-22 23:09:53,50.0,339.6,-74.10001,3.797,3.762,40,38,22.63,68.02,889.0
39599,2019-08-22 23:10:01,50.0,339.7,-74.0,3.798,3.763,40,38,22.68,68.18999,897.0
39600,2019-08-22 23:10:09,50.4,339.9,-74.20001,3.8,3.765,40,38,22.74,68.38,905.0
39601,2019-08-22 23:10:17,50.4,339.9,-74.0,3.801,3.766,40,38,22.8,68.54,913.0
39602,2019-08-22 23:10:25,50.4,339.9,-74.20001,3.801,3.767,40,38,22.87,68.74,921.0
39603,2019-08-22 23:10:33,50.8,340.2,-73.89999,3.803,3.768,40,38,22.92,68.91,929.0
39604,2019-08-22 23:10:41,50.8,340.2,-74.30002,3.805,3.77,40,38,22.98,69.09,937.0
39605,2019-08-22 23:10:49,50.8,340.3,-74.10001,3.805,3.771,40,38,23.04,69.25,945.0
39606,2019-08-22 23:10:57,51.2,340.5,-74.0,3.807,3.773,40,38,23.1,69.43999,953.0
39607,2019-08-22 23:11:05,51.2,340.7,-74.10001,3.809,3.773,40,38,23.15,69.61,961.0
39608,2019-08-22 23:11:13,51.2,340.7,-74.30002,3.809,3.774,40,38,23.2,69.76,969.0
39609,2019-08-22 23:11:21,51.2,340.8,-74.10001,3.81,3.776,40,38,23.26,69.93999,977.0
39610,2019-08-22 23:11:29,51.6,340.8,-74.0,3.812,3.778,40,38,23.32,70.1,985.0
39611,2019-08-22 23:11:37,51.6,341.0,-74.0,3.813,3.778,40,38,23.38,70.29,993.0
39612,2019-08-22 23:11:45,51.6,341.1,-74.20001,3.814,3.78,40,38,23.43,70.45,1001.0
39613,2019-08-22 23:11:53,52.0,341.1,-74.10001,3.814,3.781,40,38,23.5,70.65,1009.0
39614,2019-08-22 23:12:01,52.0,341.4,-74.10001,3.816,3.782,40,38,23.56,70.82,1017.0
39615,2019-08-22 23:12:09,52.0,341.4,-74.20001,3.817,3.784,40,38,23.61,71.0,1025.0
39616,2019-08-22 23:12:17,52.4,341.6,-74.0,3.82,3.784,40,38,23.67,71.17,1033.0
39617,2019-08-22 23:12:25,52.4,341.6,-73.80002,3.821,3.786,40,39,23.73,71.33,1041.0
39618,2019-08-22 23:12:33,52.4,341.8,-74.0,3.821,3.787,40,39,23.79,71.52,1049.0
39619,2019-08-22 23:12:41,52.8,341.9,-74.20001,3.823,3.789,40,39,23.84,71.67,1057.0
39620,2019-08-22 23:12:49,52.8,341.9,-74.20001,3.823,3.79,40,39,23.9,71.85,1065.0
39621,2019-08-22 23:12:57,52.8,342.1,-74.10001,3.825,3.791,40,39,23.95,72.01,1073.0
39622,2019-08-22 23:13:05,53.2,342.1,-74.0,3.825,3.792,40,39,24.01,72.18,1081.0
39623,2019-08-22 23:13:13,53.2,342.2,-74.0,3.826,3.793,40,39,24.07,72.37,1089.0
39624,2019-08-22 23:13:21,53.2,342.4,-74.10001,3.828,3.794,40,39,24.12,72.53,1097.0
39625,2019-08-22 23:13:29,53.6,342.4,-74.0,3.83,3.795,40,39,24.19,72.73,1105.0
39626,2019-08-22 23:13:37,53.6,342.5,-74.0,3.831,3.796,40,39,24.25,72.9,1113.0
39627,2019-08-22 23:13:45,53.6,342.7,-73.89999,3.831,3.797,40,39,24.3,73.06,1121.0
39628,2019-08-22 23:13:53,54.0,342.7,-74.0,3.832,3.798,40,39,24.36,73.24,1129.0
39629,2019-08-22 23:14:01,54.0,342.8,-74.10001,3.833,3.799,40,39,24.42,73.41,1137.0
39630,2019-08-22 23:14:09,54.0,343.0,-74.30002,3.834,3.801,40,39,24.48,73.6,1145.0
39631,2019-08-22 23:14:17,54.0,343.0,-74.20001,3.835,3.801,40,39,24.53,73.75,1153.0
39632,2019-08-22 23:14:25,54.4,343.2,-74.0,3.837,3.802,40,39,24.58,73.91,1161.0
39633,2019-08-22 23:14:33,54.4,343.3,-74.0,3.836,3.803,41,39,24.64,74.08,1169.0
39634,2019-08-22 23:14:41,54.4,343.3,-74.10001,3.839,3.805,41,39,24.7,74.26,1177.0
39635,2019-08-22 23:14:49,54.8,343.3,-73.80002,3.84,3.805,41,39,24.76,74.42,1185.0
39636,2019-08-22 23:14:57,54.8,343.5,-74.10001,3.84,3.807,41,39,24.82,74.62,1193.0
39637,2019-08-22 23:15:05,54.8,343.6,-74.0,3.841,3.808,41,39,24.88,74.79,1201.0
39638,2019-08-22 23:15:13,55.2,343.6,-73.89999,3.843,3.808,41,39,24.93,74.95,1209.0
39639,2019-08-22 23:15:21,55.2,343.8,-73.89999,3.843,3.81,41,39,24.99,75.13,1217.0
39640,2019-08-22 23:15:29,55.2,343.9,-73.89999,3.846,3.811,41,39,25.05,75.31,1225.0
39641,2019-08-22 23:15:37,55.6,343.9,-74.10001,3.847,3.812,41,39,25.1,75.47,1233.0
39642,2019-08-22 23:15:45,55.6,344.1,-74.0,3.846,3.813,41,39,25.15,75.62,1241.0
39643,2019-08-22 23:15:53,55.6,344.1,-74.10001,3.848,3.814,41,39,25.21,75.79,1249.0
39644,2019-08-22 23:16:01,56.0,344.3,-73.89999,3.849,3.815,41,39,25.27,75.97,1257.0
39645,2019-08-22 23:16:09,56.0,344.4,-74.0,3.851,3.816,41,39,25.32,76.14,1265.0
39646,2019-08-22 23:16:17,56.0,344.4,-74.20001,3.851,3.817,41,39,25.38,76.3,1273.0
39647,2019-08-22 23:16:25,56.0,344.6,-74.10001,3.852,3.819,41,39,25.45,76.5,1281.0
39648,2019-08-22 23:16:33,56.4,344.6,-74.20001,3.853,3.82,41,39,25.5,76.67,1289.0
39649,2019-08-22 23:16:41,56.4,344.7,-74.10001,3.853,3.82,41,39,25.55,76.84,1297.0
39650,2019-08-22 23:16:49,56.4,344.9,-74.0,3.856,3.821,41,39,25.61,77.0,1305.0
39651,2019-08-22 23:16:57,56.8,345.0,-74.30002,3.857,3.823,41,39,25.67,77.17,1313.0
39652,2019-08-22 23:17:05,56.8,345.0,-73.89999,3.858,3.824,41,39,25.72,77.33,1321.0
39653,2019-08-22 23:17:13,56.8,345.0,-73.89999,3.859,3.825,41,39,25.78,77.52,1329.0
39654,2019-08-22 23:17:21,57.2,345.2,-74.10001,3.859,3.825,41,39,25.83,77.66,1337.0
39655,2019-08-22 23:17:29,57.2,345.3,-74.10001,3.861,3.827,41,39,25.89,77.83,1345.0
39656,2019-08-22 23:17:37,57.2,345.3,-74.10001,3.861,3.829,41,39,25.94,78.0,1353.0
39657,2019-08-22 23:17:45,57.6,345.5,-74.0,3.863,3.829,41,39,26.0,78.17,1361.0
39658,2019-08-22 23:17:53,57.6,345.7,-74.0,3.863,3.831,41,39,26.06,78.36,1369.0
39659,2019-08-22 23:18:01,57.6,345.7,-74.10001,3.865,3.831,41,39,26.12,78.53,1377.0
39660,2019-08-22 23:18:09,58.0,345.8,-74.0,3.866,3.832,41,39,26.18,78.7,1385.0
