number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
577072,2021-01-06 10:24:13,55.2,344.6,-69.60001,3.824,3.787,22,21,22.28,67.04,0.0
577073,2021-01-06 10:24:23,55.2,345.5,-69.5,3.858,3.811,22,21,22.34,67.23,10.0
577074,2021-01-06 10:24:33,55.2,346.0,-69.5,3.863,3.817,22,21,22.41,67.43,20.0
577075,2021-01-06 10:24:43,55.6,346.3,-69.5,3.867,3.822,22,21,22.47,67.64,30.0
577076,2021-01-06 10:24:53,55.6,346.6,-69.5,3.872,3.826,22,21,22.54,67.83,40.0
577077,2021-01-06 10:25:03,56.0,346.9,-69.5,3.875,3.83,22,21,22.6,68.02,50.0
577078,2021-01-06 10:25:13,56.0,347.2,-69.5,3.877,3.833,22,21,22.66,68.21,60.0
577079,2021-01-06 10:25:23,56.0,347.4,-69.60001,3.88,3.836,22,21,22.73,68.41,70.0
577080,2021-01-06 10:25:33,56.4,347.5,-69.5,3.882,3.839,22,21,22.79,68.6,80.0
577081,2021-01-06 10:25:43,56.4,347.7,-69.60001,3.884,3.841,22,21,22.85,68.77,90.0
577082,2021-01-06 10:25:53,56.8,347.8,-69.5,3.885,3.843,22,21,22.92,68.96,100.0
577083,2021-01-06 10:26:03,56.8,348.0,-69.5,3.887,3.845,22,21,22.98,69.15,110.0
577084,2021-01-06 10:26:13,56.8,348.3,-69.5,3.888,3.847,22,21,23.05,69.38,120.0
577085,2021-01-06 10:26:23,57.2,348.5,-69.5,3.89,3.849,22,21,23.17,69.71,130.0
577086,2021-01-06 10:26:33,57.2,348.6,-69.5,3.893,3.852,22,21,23.23,69.89,140.0
577087,2021-01-06 10:26:43,57.6,348.8,-69.5,3.895,3.854,23,21,23.29,70.08,150.0
577088,2021-01-06 10:26:53,57.6,348.9,-69.5,3.896,3.856,23,21,23.35,70.27,160.0
577089,2021-01-06 10:27:03,57.6,349.1,-69.5,3.898,3.858,23,21,23.42,70.47,170.0
577090,2021-01-06 10:27:13,58.0,349.3,-69.60001,3.9,3.86,23,21,23.48,70.65,180.0
577091,2021-01-06 10:27:23,58.0,349.3,-69.5,3.901,3.861,23,21,23.54,70.84,190.0
577092,2021-01-06 10:27:33,58.4,349.4,-69.5,3.903,3.863,23,21,23.61,71.03,200.0
577093,2021-01-06 10:27:43,58.4,349.6,-69.5,3.904,3.865,23,21,23.68,71.24,210.0
577094,2021-01-06 10:27:53,58.4,349.7,-69.5,3.906,3.867,23,21,23.74,71.43,220.0
577095,2021-01-06 10:28:03,58.8,349.9,-69.5,3.907,3.868,23,21,23.81,71.63,230.0
577096,2021-01-06 10:28:13,58.8,350.0,-69.5,3.909,3.871,23,21,23.87,71.82,240.0
577097,2021-01-06 10:28:23,59.2,350.2,-69.5,3.911,3.872,23,21,23.94,72.01,250.0
577098,2021-01-06 10:28:33,59.2,350.3,-69.60001,3.912,3.874,23,21,23.99,72.18999,260.0
577099,2021-01-06 10:28:43,59.2,350.5,-69.5,3.914,3.875,23,21,24.06,72.39,270.0
577100,2021-01-06 10:28:53,59.6,350.5,-69.5,3.915,3.877,23,21,24.12,72.57,280.0
577101,2021-01-06 10:29:03,59.6,350.7,-69.60001,3.917,3.878,23,21,24.18,72.76,290.0
577102,2021-01-06 10:29:13,59.6,350.8,-69.5,3.918,3.881,23,21,24.25,72.97,300.0
577103,2021-01-06 10:29:23,60.0,351.0,-69.5,3.92,3.881,23,21,24.32,73.16,310.0
577104,2021-01-06 10:29:33,60.0,351.1,-69.5,3.922,3.883,23,21,24.38,73.36,320.0
577105,2021-01-06 10:29:43,60.4,351.3,-69.60001,3.924,3.886,23,21,24.45,73.55,330.0
577106,2021-01-06 10:29:53,60.4,351.4,-69.5,3.924,3.887,23,21,24.51,73.75,340.0
577107,2021-01-06 10:30:03,60.4,351.6,-69.5,3.926,3.888,23,21,24.58,73.93999,350.0
577108,2021-01-06 10:30:13,60.8,351.8,-69.5,3.928,3.889,23,21,24.64,74.13,360.0
577109,2021-01-06 10:30:23,60.8,351.9,-69.5,3.93,3.891,23,21,24.69,74.29,370.0
577110,2021-01-06 10:30:33,61.2,351.9,-69.5,3.932,3.892,23,21,24.76,74.49,380.0
577111,2021-01-06 10:30:43,61.2,352.1,-69.5,3.932,3.894,23,21,24.83,74.68999,390.0
577112,2021-01-06 10:30:53,61.2,352.2,-69.60001,3.934,3.895,23,21,24.89,74.89,400.0
577113,2021-01-06 10:31:03,61.6,352.4,-69.5,3.935,3.897,23,21,24.96,75.08,410.0
577114,2021-01-06 10:31:13,61.6,352.4,-69.5,3.937,3.899,23,21,25.02,75.28,420.0
577115,2021-01-06 10:31:23,62.0,352.7,-69.5,3.938,3.9,23,21,25.09,75.47,430.0
577116,2021-01-06 10:31:33,62.0,352.8,-69.5,3.94,3.901,23,22,25.15,75.67,440.0
577117,2021-01-06 10:31:43,62.0,352.8,-69.5,3.941,3.903,23,22,25.22,75.86,450.0
577118,2021-01-06 10:31:53,62.4,353.0,-69.5,3.943,3.905,23,22,25.27,76.04,460.0
577119,2021-01-06 10:32:03,62.4,353.2,-69.5,3.944,3.905,23,21,25.33,76.22,470.0
577120,2021-01-06 10:32:13,62.8,353.3,-69.60001,3.946,3.907,23,22,25.41,76.43999,480.0
577121,2021-01-06 10:32:23,62.8,353.5,-69.5,3.947,3.909,23,22,25.47,76.64,490.0
577122,2021-01-06 10:32:33,62.8,353.6,-69.5,3.948,3.91,23,22,25.53,76.82,500.0
577123,2021-01-06 10:32:43,63.2,353.8,-69.5,3.95,3.911,23,22,25.6,77.00999,510.0
577124,2021-01-06 10:32:53,63.2,353.8,-69.5,3.952,3.913,23,22,25.66,77.2,520.0
577125,2021-01-06 10:33:03,63.6,353.9,-69.5,3.953,3.915,23,22,25.73,77.4,530.0
577126,2021-01-06 10:33:13,63.6,354.1,-69.60001,3.955,3.916,23,22,25.79,77.59,540.0
577127,2021-01-06 10:33:23,63.6,354.3,-69.5,3.956,3.917,23,22,25.86,77.78,550.0
577128,2021-01-06 10:33:33,64.0,354.3,-69.60001,3.957,3.918,23,22,25.91,77.96,560.0
577129,2021-01-06 10:33:43,64.0,354.4,-69.5,3.959,3.92,23,22,25.99,78.17,570.0
577130,2021-01-06 10:33:53,64.4,354.7,-69.5,3.96,3.922,23,22,26.04,78.36,580.0
