number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
510529,2020-10-24 19:59:57,26.0,328.8,-69.89999,3.672,3.648,28,27,10.7,32.2,0.0
510530,2020-10-24 20:00:07,26.0,329.2,-69.89999,3.676,3.653,28,27,10.77,32.37,10.0
510531,2020-10-24 20:00:17,26.4,329.6,-69.80002,3.679,3.656,28,27,10.83,32.58,20.0
510532,2020-10-24 20:00:27,26.4,329.7,-69.80002,3.682,3.658,28,27,10.9,32.77,30.0
510533,2020-10-24 20:00:37,26.8,329.9,-69.89999,3.683,3.659,28,27,10.96,32.96,40.0
510534,2020-10-24 20:00:47,26.8,330.0,-69.80002,3.685,3.661,28,27,11.04,33.18,50.0
510535,2020-10-24 20:00:57,26.8,330.2,-69.80002,3.686,3.662,28,27,11.1,33.37,60.0
510536,2020-10-24 20:01:07,27.2,330.2,-69.89999,3.687,3.663,28,27,11.17,33.58,70.0
510537,2020-10-24 20:01:17,27.2,330.2,-69.80002,3.687,3.664,28,27,11.24,33.78,80.0
510538,2020-10-24 20:01:27,27.6,330.3,-69.80002,3.688,3.665,28,27,11.3,33.98,90.0
510539,2020-10-24 20:01:37,27.6,330.5,-69.89999,3.69,3.665,28,27,11.37,34.17,100.0
510540,2020-10-24 20:01:47,27.6,330.5,-69.89999,3.69,3.667,28,27,11.42,34.35,110.0
510541,2020-10-24 20:01:57,28.0,330.5,-69.89999,3.691,3.667,28,27,11.49,34.55,120.0
510542,2020-10-24 20:02:07,28.0,330.7,-69.89999,3.692,3.668,28,27,11.56,34.76,130.0
510543,2020-10-24 20:02:17,28.4,330.7,-69.80002,3.692,3.668,28,27,11.62,34.96,140.0
510544,2020-10-24 20:02:27,28.4,330.8,-69.89999,3.693,3.668,28,27,11.69,35.16,150.0
510545,2020-10-24 20:02:37,28.4,330.8,-69.89999,3.694,3.67,28,27,11.75,35.35,160.0
510546,2020-10-24 20:02:47,28.8,330.8,-69.89999,3.693,3.671,28,27,11.83,35.55,170.0
510547,2020-10-24 20:02:57,28.8,331.0,-69.89999,3.695,3.672,28,27,11.89,35.75,180.0
510548,2020-10-24 20:03:07,29.2,331.1,-69.89999,3.696,3.672,28,27,11.96,35.94,190.0
510549,2020-10-24 20:03:17,29.2,331.1,-69.89999,3.696,3.672,28,27,12.01,36.12,200.0
510550,2020-10-24 20:03:27,29.2,331.1,-69.80002,3.697,3.673,28,27,12.08,36.32,210.0
510551,2020-10-24 20:03:37,29.6,331.1,-69.80002,3.697,3.673,28,27,12.16,36.54,220.0
510552,2020-10-24 20:03:47,29.6,331.1,-69.89999,3.698,3.674,28,27,12.22,36.74,230.0
510553,2020-10-24 20:03:57,30.0,331.3,-69.89999,3.698,3.675,28,27,12.29,36.94,240.0
510554,2020-10-24 20:04:08,30.0,331.3,-69.89999,3.7,3.675,28,27,12.35,37.13,251.0
510555,2020-10-24 20:04:18,30.0,331.4,-69.89999,3.701,3.676,28,27,12.42,37.33,261.0
510556,2020-10-24 20:04:28,30.4,331.4,-70.0,3.7,3.677,28,28,12.48,37.53,271.0
510557,2020-10-24 20:04:38,30.4,331.4,-69.89999,3.701,3.677,28,27,12.54,37.72,281.0
510558,2020-10-24 20:04:48,30.8,331.4,-69.89999,3.702,3.677,28,28,12.61,37.92,291.0
510559,2020-10-24 20:04:58,30.8,331.6,-69.80002,3.703,3.678,28,28,12.67,38.1,301.0
510560,2020-10-24 20:05:08,30.8,331.7,-69.80002,3.703,3.679,28,28,12.74,38.3,311.0
510561,2020-10-24 20:05:18,31.2,331.7,-69.80002,3.703,3.679,28,28,12.81,38.51,321.0
510562,2020-10-24 20:05:28,31.2,331.7,-69.89999,3.704,3.68,28,28,12.88,38.71,331.0
510563,2020-10-24 20:05:38,31.6,331.7,-69.80002,3.705,3.68,28,28,12.94,38.9,341.0
510564,2020-10-24 20:05:48,31.6,331.9,-70.0,3.704,3.681,28,28,13.01,39.11,351.0
510565,2020-10-24 20:05:58,31.6,331.9,-69.89999,3.706,3.681,28,28,13.08,39.31,361.0
510566,2020-10-24 20:06:08,32.0,331.9,-69.89999,3.706,3.682,28,28,13.14,39.5,371.0
510567,2020-10-24 20:06:18,32.0,332.1,-69.89999,3.707,3.683,28,28,13.21,39.7,381.0
510568,2020-10-24 20:06:28,32.4,332.1,-69.80002,3.708,3.682,28,28,13.26,39.89,391.0
510569,2020-10-24 20:06:38,32.4,332.2,-69.89999,3.709,3.683,29,28,13.34,40.09,401.0
510570,2020-10-24 20:06:48,32.4,332.2,-69.89999,3.708,3.684,29,28,13.4,40.29,411.0
510571,2020-10-24 20:06:58,32.8,332.2,-70.0,3.709,3.685,29,28,13.46,40.49,421.0
510572,2020-10-24 20:07:08,32.8,332.2,-69.89999,3.711,3.685,29,28,13.53,40.68,431.0
510573,2020-10-24 20:07:18,33.2,332.4,-69.80002,3.711,3.686,29,28,13.59,40.88,441.0
510574,2020-10-24 20:07:28,33.2,332.4,-69.80002,3.711,3.686,29,28,13.66,41.08,451.0
510575,2020-10-24 20:07:38,33.2,332.5,-69.80002,3.712,3.687,29,28,13.72,41.27,461.0
510576,2020-10-24 20:07:48,33.6,332.5,-69.89999,3.713,3.688,29,28,13.8,41.48,471.0
510577,2020-10-24 20:07:58,33.6,332.7,-70.0,3.713,3.688,29,28,13.86,41.68,481.0
510578,2020-10-24 20:08:08,34.0,332.7,-69.80002,3.714,3.689,29,28,13.92,41.88,491.0
510579,2020-10-24 20:08:18,34.0,332.7,-69.80002,3.714,3.689,29,28,14.0,42.07,501.0
510580,2020-10-24 20:08:28,34.0,332.7,-69.89999,3.716,3.69,29,28,14.06,42.27,511.0
510581,2020-10-24 20:08:38,34.4,332.8,-69.80002,3.716,3.691,29,28,14.13,42.47,521.0
510582,2020-10-24 20:08:48,34.4,332.8,-69.89999,3.716,3.692,29,28,14.19,42.66,531.0
510583,2020-10-24 20:08:58,34.8,333.0,-69.80002,3.717,3.692,29,28,14.26,42.86,541.0
510584,2020-10-24 20:09:08,34.8,333.0,-69.89999,3.717,3.692,29,28,14.32,43.06,551.0
510585,2020-10-24 20:09:18,34.8,333.0,-69.80002,3.718,3.693,29,28,14.38,43.25,561.0
510586,2020-10-24 20:09:28,35.2,333.0,-69.80002,3.719,3.693,29,28,14.46,43.47,571.0
510587,2020-10-24 20:09:38,35.2,333.2,-69.89999,3.72,3.694,29,28,14.52,43.66,581.0
510588,2020-10-24 20:09:48,35.6,333.2,-69.89999,3.72,3.694,29,28,14.59,43.85,591.0
510589,2020-10-24 20:09:58,35.6,333.3,-69.80002,3.721,3.696,29,28,14.65,44.05,601.0
510590,2020-10-24 20:10:08,35.6,333.3,-69.89999,3.721,3.696,29,28,14.72,44.25,611.0
510591,2020-10-24 20:10:18,36.0,333.3,-70.0,3.722,3.697,29,28,14.78,44.44,621.0
510592,2020-10-24 20:10:28,36.0,333.5,-69.89999,3.722,3.697,29,28,14.84,44.64,631.0
510593,2020-10-24 20:10:38,36.4,333.6,-69.89999,3.723,3.698,29,28,14.91,44.84,641.0
510594,2020-10-24 20:10:48,36.4,333.5,-69.89999,3.724,3.698,29,28,14.97,45.02,651.0
510595,2020-10-24 20:10:58,36.4,333.6,-69.89999,3.725,3.698,29,28,15.05,45.25,661.0
510596,2020-10-24 20:11:08,36.8,333.6,-69.80002,3.725,3.7,29,28,15.11,45.43,671.0
510597,2020-10-24 20:11:18,36.8,333.8,-69.89999,3.726,3.701,29,28,15.18,45.64,681.0
510598,2020-10-24 20:11:28,37.2,333.8,-69.89999,3.727,3.701,29,28,15.25,45.84,691.0
510599,2020-10-24 20:11:38,37.2,333.9,-70.0,3.728,3.702,29,28,15.31,46.03,701.0
510600,2020-10-24 20:11:48,37.2,333.9,-69.89999,3.729,3.702,29,28,15.38,46.23,711.0
510601,2020-10-24 20:11:58,37.6,333.9,-69.80002,3.729,3.703,29,28,15.44,46.42,721.0
510602,2020-10-24 20:12:08,37.6,334.1,-70.0,3.73,3.703,29,28,15.51,46.62,731.0
