number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
778956,2021-08-24 12:09:04,9.2,319.7,-70.20001,3.571,3.537,37,36,4.03,12.13,0.0
778957,2021-08-24 12:09:12,9.2,320.2,-70.30002,3.575,3.541,37,36,4.09,12.31,8.0
778958,2021-08-24 12:09:20,9.2,320.3,-70.20001,3.579,3.545,37,36,4.15,12.49,16.0
778959,2021-08-24 12:09:28,9.6,320.5,-70.20001,3.581,3.546,37,36,4.21,12.64,24.0
778960,2021-08-24 12:09:36,9.6,320.8,-70.30002,3.583,3.549,37,36,4.26,12.82,32.0
778961,2021-08-24 12:09:44,9.6,321.0,-70.20001,3.585,3.551,37,36,4.32,13.02,40.0
778962,2021-08-24 12:09:52,10.0,321.1,-70.30002,3.587,3.552,37,36,4.39,13.2,48.0
778963,2021-08-24 12:10:00,10.0,321.3,-70.30002,3.589,3.555,37,36,4.45,13.38,56.0
778964,2021-08-24 12:10:08,10.0,321.4,-70.30002,3.59,3.557,37,36,4.5,13.54,64.0
778965,2021-08-24 12:10:16,10.4,321.6,-70.30002,3.591,3.558,37,36,4.56,13.72,72.0
778966,2021-08-24 12:10:24,10.4,321.7,-70.20001,3.593,3.56,38,36,4.62,13.9,80.0
778967,2021-08-24 12:10:32,10.4,321.7,-70.30002,3.595,3.562,38,36,4.67,14.08,88.0
778968,2021-08-24 12:10:40,10.8,321.9,-70.39999,3.596,3.563,38,36,4.74,14.25,96.0
778969,2021-08-24 12:10:48,10.8,322.1,-70.30002,3.598,3.564,38,36,4.8,14.43,104.0
778970,2021-08-24 12:10:56,10.8,322.2,-70.30002,3.598,3.565,38,36,4.85,14.58,112.0
778971,2021-08-24 12:11:04,11.2,322.2,-70.30002,3.6,3.567,38,36,4.91,14.76,120.0
778972,2021-08-24 12:11:12,11.2,322.4,-70.39999,3.601,3.569,38,36,4.96,14.94,128.0
778973,2021-08-24 12:11:20,11.2,322.5,-70.30002,3.602,3.57,38,36,5.03,15.15,136.0
778974,2021-08-24 12:11:28,11.6,322.7,-70.30002,3.604,3.571,38,36,5.09,15.32,144.0
778975,2021-08-24 12:11:36,11.6,322.7,-70.30002,3.605,3.573,38,36,5.15,15.5,152.0
778976,2021-08-24 12:11:44,11.6,322.8,-70.39999,3.606,3.574,38,36,5.21,15.67,160.0
778977,2021-08-24 12:11:52,12.0,322.8,-70.39999,3.607,3.575,38,36,5.27,15.85,168.0
778978,2021-08-24 12:12:00,12.0,323.0,-70.39999,3.608,3.576,38,36,5.33,16.03,176.0
778979,2021-08-24 12:12:08,12.0,323.2,-70.30002,3.61,3.577,38,36,5.39,16.21,184.0
778980,2021-08-24 12:12:16,12.4,323.3,-70.30002,3.61,3.578,38,36,5.45,16.39,192.0
778981,2021-08-24 12:12:24,12.4,323.3,-70.39999,3.611,3.58,38,36,5.5,16.55,200.0
778982,2021-08-24 12:12:32,12.4,323.5,-70.30002,3.613,3.581,38,36,5.56,16.73,208.0
778983,2021-08-24 12:12:40,12.8,323.5,-70.30002,3.613,3.582,38,36,5.62,16.91,216.0
778984,2021-08-24 12:12:48,12.8,323.5,-70.30002,3.614,3.583,38,36,5.67,17.07,224.0
778985,2021-08-24 12:12:56,12.8,323.6,-70.39999,3.615,3.584,38,36,5.74,17.26,232.0
778986,2021-08-24 12:13:04,13.2,323.6,-70.39999,3.615,3.585,38,36,5.8,17.44,240.0
778987,2021-08-24 12:13:12,13.2,323.8,-70.39999,3.617,3.587,38,36,5.85,17.62,248.0
778988,2021-08-24 12:13:20,13.2,323.9,-70.39999,3.617,3.588,38,36,5.92,17.8,256.0
778989,2021-08-24 12:13:28,13.6,323.9,-70.39999,3.618,3.588,38,36,5.97,17.96,264.0
778990,2021-08-24 12:13:36,13.6,324.1,-70.39999,3.618,3.589,38,36,6.03,18.14,272.0
778991,2021-08-24 12:13:44,13.6,324.1,-70.39999,3.62,3.59,38,36,6.09,18.32,280.0
778992,2021-08-24 12:13:52,14.0,324.1,-70.39999,3.62,3.592,38,36,6.15,18.5,288.0
778993,2021-08-24 12:14:00,14.0,324.2,-70.39999,3.621,3.592,38,36,6.21,18.68,296.0
