number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
652869,2021-04-04 19:23:25,16.8,324.9,-59.89999,3.628,3.599,26,25,6.79,20.41,0.0
652870,2021-04-04 19:23:35,16.8,325.3,-60.0,3.633,3.603,26,25,6.84,20.58,10.0
652871,2021-04-04 19:23:45,17.2,325.7,-60.0,3.636,3.607,26,25,6.9,20.75,20.0
652872,2021-04-04 19:23:55,17.2,325.8,-60.0,3.638,3.609,26,25,6.96,20.93,30.0
652873,2021-04-04 19:24:05,17.2,326.0,-59.89999,3.639,3.61,26,25,7.01,21.09,40.0
652874,2021-04-04 19:24:15,17.6,326.1,-60.0,3.642,3.613,26,25,7.07,21.25,50.0
652875,2021-04-04 19:24:25,17.6,326.3,-59.89999,3.643,3.614,26,25,7.13,21.44,60.0
652876,2021-04-04 19:24:35,17.6,326.4,-60.0,3.645,3.616,26,25,7.18,21.61,70.0
652877,2021-04-04 19:24:45,18.0,326.6,-60.0,3.646,3.617,26,25,7.23,21.76,80.0
652878,2021-04-04 19:24:55,18.0,326.7,-60.0,3.647,3.619,26,25,7.29,21.92,90.0
652879,2021-04-04 19:25:05,18.0,326.7,-60.0,3.648,3.62,26,25,7.35,22.1,100.0
652880,2021-04-04 19:25:15,18.4,326.9,-60.0,3.649,3.621,26,25,7.41,22.26,110.0
652881,2021-04-04 19:25:25,18.4,327.1,-60.0,3.651,3.622,26,25,7.46,22.43,120.0
652882,2021-04-04 19:25:35,18.4,327.1,-60.0,3.652,3.623,26,25,7.51,22.59,130.0
652883,2021-04-04 19:25:45,18.8,327.2,-60.0,3.653,3.625,26,25,7.57,22.77,140.0
652884,2021-04-04 19:25:55,18.8,327.4,-60.0,3.654,3.626,26,25,7.63,22.95,150.0
652885,2021-04-04 19:26:05,18.8,327.4,-59.89999,3.654,3.627,26,25,7.69,23.12,160.0
652886,2021-04-04 19:26:15,19.2,327.5,-60.0,3.656,3.627,26,25,7.74,23.28,170.0
652887,2021-04-04 19:26:25,19.2,327.5,-60.10001,3.657,3.629,26,25,7.79,23.44,180.0
652888,2021-04-04 19:26:35,19.2,327.7,-60.0,3.657,3.631,26,25,7.85,23.61,190.0
652889,2021-04-04 19:26:45,19.6,327.7,-60.0,3.658,3.63,26,25,7.9,23.77,200.0
652890,2021-04-04 19:26:55,19.6,327.7,-60.0,3.658,3.633,26,25,7.97,23.95,210.0
652891,2021-04-04 19:27:05,19.6,327.8,-60.0,3.659,3.634,26,25,8.02,24.11,220.0
652892,2021-04-04 19:27:15,20.0,327.8,-60.0,3.66,3.634,27,25,8.07,24.27,230.0
652893,2021-04-04 19:27:25,20.0,328.0,-60.0,3.661,3.635,27,25,8.139999,24.47,240.0
652894,2021-04-04 19:27:35,20.0,328.0,-60.0,3.662,3.637,27,25,8.19,24.63,250.0
652895,2021-04-04 19:27:45,20.4,328.2,-60.0,3.663,3.637,27,25,8.25,24.8,260.0
652896,2021-04-04 19:27:55,20.4,328.2,-60.0,3.663,3.638,27,25,8.3,24.94,270.0
652897,2021-04-04 19:28:04,20.4,328.3,-60.0,3.664,3.639,27,25,8.349999,25.09,279.0
652898,2021-04-04 19:28:14,20.8,328.3,-60.0,3.664,3.639,27,25,8.4,25.27,289.0
652899,2021-04-04 19:28:24,20.8,328.3,-60.0,3.664,3.64,27,25,8.46,25.44,299.0
652900,2021-04-04 19:28:34,20.8,328.5,-60.0,3.666,3.642,27,25,8.51,25.6,309.0
652901,2021-04-04 19:28:44,21.2,328.5,-60.0,3.666,3.642,27,25,8.57,25.76,319.0
652902,2021-04-04 19:28:55,21.2,328.5,-60.0,3.667,3.643,27,25,8.63,25.96,330.0
652903,2021-04-04 19:29:05,21.6,328.5,-60.0,3.667,3.644,27,25,8.679999,26.12,340.0
652904,2021-04-04 19:29:15,21.6,328.6,-59.89999,3.668,3.645,27,25,8.74,26.29,350.0
652905,2021-04-04 19:29:25,21.6,328.6,-60.0,3.668,3.645,27,25,8.8,26.47,360.0
652906,2021-04-04 19:29:35,22.0,328.6,-60.0,3.669,3.646,27,25,8.86,26.63,370.0
652907,2021-04-04 19:29:45,22.0,328.8,-60.0,3.67,3.647,27,25,8.91,26.79,380.0
652908,2021-04-04 19:29:55,22.0,328.8,-60.0,3.67,3.647,27,25,8.97,26.96,390.0
652909,2021-04-04 19:30:05,22.4,328.8,-60.0,3.671,3.648,27,25,9.02,27.14,400.0
652910,2021-04-04 19:30:15,22.4,328.8,-60.0,3.671,3.648,27,25,9.07,27.29,410.0
652911,2021-04-04 19:30:25,22.4,328.9,-60.0,3.671,3.648,27,25,9.13,27.47,420.0
652912,2021-04-04 19:30:35,22.8,328.9,-60.0,3.671,3.649,27,25,9.19,27.63,430.0
652913,2021-04-04 19:30:45,22.8,329.1,-59.89999,3.672,3.65,27,26,9.25,27.8,440.0
652914,2021-04-04 19:30:55,22.8,329.1,-59.89999,3.673,3.65,27,26,9.3,27.97,450.0
652915,2021-04-04 19:31:05,23.2,329.1,-60.0,3.673,3.651,27,25,9.349999,28.13,460.0
652916,2021-04-04 19:31:15,23.2,329.1,-60.0,3.673,3.652,27,26,9.41,28.3,470.0
652917,2021-04-04 19:31:25,23.2,329.1,-60.0,3.675,3.652,27,26,9.469999,28.48,480.0
652918,2021-04-04 19:31:35,23.6,329.2,-60.0,3.675,3.654,27,26,9.53,28.64,490.0
652919,2021-04-04 19:31:45,23.6,329.2,-60.0,3.675,3.653,27,26,9.58,28.8,500.0
652920,2021-04-04 19:31:55,23.6,329.2,-60.0,3.676,3.654,27,26,9.63,28.97,510.0
652921,2021-04-04 19:32:05,24.0,329.4,-60.0,3.676,3.654,27,26,9.69,29.15,520.0
652922,2021-04-04 19:32:15,24.0,329.4,-59.89999,3.676,3.655,27,26,9.75,29.31,530.0
652923,2021-04-04 19:32:25,24.0,329.4,-60.0,3.676,3.656,27,26,9.8,29.47,540.0
652924,2021-04-04 19:32:35,24.4,329.4,-60.0,3.677,3.656,27,26,9.86,29.65,550.0
652925,2021-04-04 19:32:45,24.4,329.6,-60.0,3.677,3.656,27,26,9.91,29.82,560.0
652926,2021-04-04 19:32:55,24.4,329.6,-60.0,3.678,3.657,27,26,9.969999,29.98,570.0
652927,2021-04-04 19:33:05,24.8,329.6,-60.0,3.679,3.657,27,26,10.02,30.15,580.0
652928,2021-04-04 19:33:15,24.8,329.6,-60.0,3.679,3.657,27,26,10.09,30.34,590.0
652929,2021-04-04 19:33:25,24.8,329.6,-60.0,3.679,3.658,27,26,10.14,30.48,600.0
652930,2021-04-04 19:33:35,25.2,329.6,-60.0,3.68,3.658,27,26,10.19,30.65,610.0
652931,2021-04-04 19:33:45,25.2,329.7,-60.0,3.68,3.659,27,26,10.25,30.82,620.0
652932,2021-04-04 19:33:55,25.6,329.7,-60.0,3.681,3.659,27,26,10.31,30.99,630.0
652933,2021-04-04 19:34:05,25.6,329.7,-60.0,3.681,3.66,27,26,10.36,31.16,640.0
652934,2021-04-04 19:34:15,25.6,329.9,-60.0,3.682,3.66,27,26,10.42,31.32,650.0
652935,2021-04-04 19:34:25,26.0,329.9,-60.0,3.682,3.661,27,26,10.47,31.5,660.0
652936,2021-04-04 19:34:35,26.0,329.9,-60.0,3.682,3.661,27,26,10.53,31.66,670.0
652937,2021-04-04 19:34:45,26.0,330.0,-60.0,3.683,3.662,27,26,10.58,31.83,680.0
652938,2021-04-04 19:34:55,26.4,330.0,-60.0,3.683,3.662,27,26,10.64,31.99,690.0
652939,2021-04-04 19:35:05,26.4,329.9,-60.0,3.682,3.662,27,26,10.7,32.17,700.0
652940,2021-04-04 19:35:15,26.4,330.0,-60.0,3.684,3.663,27,26,10.75,32.33,710.0
652941,2021-04-04 19:35:25,26.8,330.0,-60.0,3.685,3.663,27,26,10.81,32.5,720.0
652942,2021-04-04 19:35:35,26.8,330.0,-60.0,3.686,3.664,27,26,10.87,32.68,730.0
652943,2021-04-04 19:35:45,26.8,330.2,-60.0,3.686,3.664,27,26,10.92,32.84,740.0
652944,2021-04-04 19:35:55,27.2,330.2,-60.0,3.686,3.664,27,26,10.98,33.01,750.0
652945,2021-04-04 19:36:05,27.2,330.2,-60.0,3.686,3.665,27,26,11.03,33.17,760.0
652946,2021-04-04 19:36:15,27.2,330.3,-60.0,3.687,3.665,27,26,11.09,33.35,770.0
652947,2021-04-04 19:36:25,27.6,330.3,-59.89999,3.687,3.665,27,26,11.15,33.52,780.0
652948,2021-04-04 19:36:35,27.6,330.3,-60.0,3.688,3.667,27,26,11.2,33.68,790.0
652949,2021-04-04 19:36:45,27.6,330.5,-60.0,3.688,3.666,27,26,11.25,33.84,800.0
652950,2021-04-04 19:36:55,28.0,330.5,-60.0,3.689,3.667,27,26,11.32,34.02,810.0
652951,2021-04-04 19:37:05,28.0,330.5,-59.89999,3.689,3.667,27,26,11.37,34.18,820.0
652952,2021-04-04 19:37:15,28.0,330.5,-60.0,3.689,3.668,27,26,11.42,34.34,830.0
