number,record_time,soc,pack_voltage,charge_current,max_cell_voltage,min_cell_voltage,max_temperature,min_temperature,available_energy,available_capacity,charging_duration_seconds
409602,2020-07-22 17:51:02,71.6,355.5,-49.60001,3.967,3.932,43,41,30.02,90.25,0.0
409603,2020-07-22 17:51:12,71.6,355.8,-49.70001,3.969,3.934,43,41,30.07,90.39,10.0
409604,2020-07-22 17:51:22,72.0,356.0,-49.70001,3.972,3.936,43,41,30.11,90.52,20.0
409605,2020-07-22 17:51:32,72.0,356.1,-49.70001,3.973,3.937,43,41,30.15,90.65,30.0
409606,2020-07-22 17:51:42,72.0,356.3,-49.70001,3.975,3.939,43,41,30.2,90.8,40.0
409607,2020-07-22 17:51:52,72.0,356.4,-49.70001,3.977,3.941,43,41,30.25,90.93999,50.0
409608,2020-07-22 17:52:02,72.4,356.4,-49.70001,3.977,3.942,43,41,30.3,91.07999,60.0
409609,2020-07-22 17:52:12,72.4,356.6,-49.70001,3.979,3.944,43,41,30.34,91.22,70.0
409610,2020-07-22 17:52:22,72.4,356.8,-49.70001,3.98,3.945,43,41,30.38,91.36,80.0
409611,2020-07-22 17:52:32,72.8,356.8,-49.70001,3.982,3.946,43,41,30.44,91.50999,90.0
409612,2020-07-22 17:52:42,72.8,356.9,-49.60001,3.982,3.947,43,41,30.48,91.65,100.0
409613,2020-07-22 17:52:52,72.8,357.1,-49.70001,3.984,3.948,43,41,30.53,91.79,110.0
409614,2020-07-22 17:53:02,72.8,357.1,-49.70001,3.985,3.949,43,41,30.58,91.92,120.0
409615,2020-07-22 17:53:12,73.2,357.2,-49.70001,3.986,3.951,43,41,30.61,92.05,130.0
409616,2020-07-22 17:53:22,73.2,357.4,-49.70001,3.988,3.952,43,41,30.66,92.18999,140.0
409617,2020-07-22 17:53:32,73.2,357.4,-49.70001,3.989,3.952,43,41,30.71,92.32999,150.0
409618,2020-07-22 17:53:42,73.2,357.5,-49.70001,3.99,3.954,43,41,30.76,92.48,160.0
409619,2020-07-22 17:53:52,73.6,357.7,-49.70001,3.991,3.955,43,41,30.81,92.62,170.0
409620,2020-07-22 17:54:02,73.6,357.7,-49.70001,3.992,3.956,43,41,30.86,92.77,180.0
409621,2020-07-22 17:54:12,73.6,357.8,-49.70001,3.993,3.958,43,41,30.9,92.91,190.0
409622,2020-07-22 17:54:22,74.0,358.0,-49.70001,3.994,3.958,43,41,30.95,93.05,200.0
409623,2020-07-22 17:54:32,74.0,358.0,-49.60001,3.996,3.959,43,41,30.99,93.18999,210.0
409624,2020-07-22 17:54:42,74.0,358.2,-49.70001,3.996,3.961,43,41,31.04,93.31,220.0
409625,2020-07-22 17:54:52,74.0,358.3,-49.70001,3.997,3.963,43,41,31.08,93.45,230.0
409626,2020-07-22 17:55:02,74.4,358.5,-49.70001,3.998,3.963,43,41,31.13,93.57999,240.0
409627,2020-07-22 17:55:12,74.4,358.5,-49.70001,4.0,3.965,43,41,31.17,93.73,250.0
409628,2020-07-22 17:55:22,74.4,358.6,-49.70001,4.001,3.966,43,41,31.22,93.86,260.0
409629,2020-07-22 17:55:32,74.8,358.8,-49.70001,4.003,3.967,43,41,31.28,94.00999,270.0
409630,2020-07-22 17:55:42,74.8,358.8,-49.70001,4.003,3.968,43,41,31.32,94.16,280.0
409631,2020-07-22 17:55:52,74.8,358.9,-49.70001,4.004,3.969,43,40,31.36,94.3,290.0
409632,2020-07-22 17:56:02,74.8,358.9,-49.70001,4.005,3.97,43,41,31.41,94.43,300.0
409633,2020-07-22 17:56:12,75.2,359.1,-49.70001,4.006,3.971,43,41,31.45,94.57,310.0
409634,2020-07-22 17:56:22,75.2,359.3,-49.70001,4.008,3.972,43,41,31.51,94.71,320.0
409635,2020-07-22 17:56:32,75.2,359.3,-49.70001,4.009,3.973,43,40,31.55,94.85,330.0
409636,2020-07-22 17:56:42,75.2,359.4,-49.70001,4.01,3.974,43,40,31.59,94.99,340.0
409637,2020-07-22 17:56:52,75.6,359.6,-49.70001,4.011,3.975,43,40,31.64,95.12,350.0
409638,2020-07-22 17:57:02,75.6,359.6,-49.70001,4.012,3.976,43,40,31.69,95.28,360.0
409639,2020-07-22 17:57:12,75.6,359.6,-49.70001,4.014,3.977,43,40,31.74,95.42,370.0
409640,2020-07-22 17:57:22,76.0,359.9,-49.70001,4.015,3.978,43,40,31.79,95.55,380.0
